Date,AMT,ARE,BXP,CBRE,CCI,DLR,DOC,EQIX,ESS,EXR,FRT,HST,IRM,KIM,MAA,O,PLD,PSA,REG,SBAC,SPG,UDR,VTR,WELL,WY
2019-10-01,-0.001085154252525422,-0.0058426788202293745,-0.007558196278798945,-0.03433314001983123,-0.015970063983942295,-0.0057776975247987306,0.0022450198120234077,-0.01249976930684582,-0.0031223957044720363,-0.009844101048693599,-0.0032320608043164833,-0.017929465432990233,-0.003395940384112617,-0.00533980334361428,-0.00023050106684874283,0.0020865922794497394,-0.011382251638468066,-0.020589608478457366,-0.003597606093611594,-0.016877503185833254,-0.02113735792576954,-0.003712659204226476,-0.006435828884050254,-0.013127712310131212,-0.016245831102142394
2019-10-02,-0.004074416989274465,-0.008097138569910123,-0.0251786492690812,-0.03399097305038146,-0.0021199731855767734,-0.010847789401529417,0.004760530604182689,-0.014168201795933255,0.0009213331476383146,-0.004063425804687215,-0.002210891238641377,-0.0229682466219564,-0.008054576196088181,-0.0014642146844818793,0.004231245947789342,-0.0014312928610294984,0.0,0.008575420944698653,-0.010976178503480094,-0.013919231173196045,-0.020937342109203505,-0.00269149456369866,0.004823969383460858,0.0035770739668494755,-0.01908247624016135
2019-10-03,0.017773501402913006,0.01474652520066666,0.01953112018352754,0.010717872014555763,0.006153608370295327,0.015588177028270644,0.008639981913709516,0.025341865105117378,0.006780787787755704,0.012586777768264445,-0.0011075207659207997,0.003616766017985995,0.01748916039526449,-0.004398894624026539,0.003907257553712462,0.01407495545927584,0.014955307728104827,0.01477640571676142,-0.0026285591613929293,0.014971418018771221,-0.011195037236239047,0.009134378019507894,0.015635589363698355,0.017264506511186273,0.007856263287413512
2019-10-04,0.0090664550224282,0.004281899018591329,0.006411781274851647,0.013805494858516232,0.004223042193697957,0.004782449813373724,0.0055263500903877105,0.010247618711558104,0.006887026796715601,0.00685821270717768,0.005027401718736613,-0.0018018285678959023,-0.011356870184315415,0.006382054066322418,0.010683919044755852,0.007711514091472305,0.00795246769256197,0.0039047501333511203,0.010541576945767517,-0.002950300539531714,0.003390177555974372,0.008639803898183418,0.006887203036133993,0.006898009930420113,0.0029694629964651664
2019-10-07,-0.002876859633247575,-0.002906706854796326,-0.0043511298135959775,-0.004933886106852525,-0.003480060006878394,-0.01542973951721971,-0.0019234330831096047,-0.00746177381004709,-0.00251163489141748,-0.005960018722624749,-0.0005883249486464681,0.010830110278604588,0.001862832626428057,0.0063413914860623866,0.0018118743522683722,-0.0075250024034150265,-0.004989153549863734,-0.0008103562313205304,-0.0021731456147363604,-0.0009720253272762491,0.0014863149140298404,-0.00020357265954173975,-0.011802730386402782,-0.004567236573212563,-0.00036999261293124697
2019-10-08,0.0036398282541996174,-0.008098534713941397,-0.008349512923696123,-0.01566832862990175,-0.002619159838564533,0.005769412456931855,0.003579201516404007,-0.013528129495861019,-0.005643973122794965,0.002312668326388989,-0.006551411445709476,-0.02083315208981762,-0.008986675236624664,-0.003877760456737711,-0.00022608389852463162,0.0012856566158079286,-0.007229314322389602,0.0008110134411163372,-0.0072599127396206775,0.0034268969697091034,-0.015855005561261293,-0.0026522668275529293,-0.007193258943862357,-0.003932692243967417,-0.024065272146618022
2019-10-09,0.0020788023253679455,0.004898780851818163,0.006137714142000927,0.014305844634139975,0.0012399176299835446,0.012868515355952237,0.0,0.009657115086144641,0.004668501500910915,-0.0013673392385018523,-0.0011854070860216614,-0.0012158489106302017,-0.006879288332742317,-0.0038928560198753237,0.0024124267395218,0.004748134694371853,0.004111096437201089,0.002066137888596664,-0.0021941008582958554,0.006240709134344158,0.0007540859797479094,-0.0009679052954434386,0.007518745265120863,0.0018644283972077957,0.009863569692541097
2019-10-10,-0.00127992126266252,0.0018196842643596334,-0.0053181074993918775,0.002979768085503265,0.007067666454842136,-7.682047465951136e-05,0.0027438430024104843,-0.004869101455364011,0.005285022856714283,-0.004963243525478611,-0.0027447704130832973,0.004869239964277794,0.017002704013028502,0.0034195211793857094,0.003760239385415254,0.005620337947535692,0.003742958543096142,-0.0025473671139576437,0.0011727010364734891,0.01751596645243647,0.008288465680562185,0.0008246535832916457,-0.007733830119367124,0.0027368783709060818,0.001502579465155085
2019-10-11,-0.008087570303533242,-0.0010378661642495013,0.008020019982283078,0.026341809707735475,-0.011142054463745277,-0.010256211196075893,-0.005471765234554948,-0.0097693752831991,-0.012145601057935607,-0.0052457849933749134,0.013166508946827804,0.009085310763146559,-0.0018577239124812905,0.0097372266035618,-0.005433506151826917,-0.010669084067525536,0.00034945981169265394,-0.002999186953065225,0.002781643740129125,-0.005559703289405027,0.009580033907121921,-0.010919210496902143,-0.01367431711567324,-0.00458528776881284,0.017629282733175433
2019-10-14,0.005302215085739803,-0.0006496398705928552,-0.0049140402876836076,0.003087608034626932,-0.004023751293048661,0.004175897156948549,0.008252956864849725,0.001570402125599335,0.0017125886050617378,-0.003717388031087787,-0.0015416448001561722,-0.02100836744600565,0.008064569993361248,0.0014465022353553625,0.006297905983504881,0.0010265192677154644,0.004892872084613753,-0.0025613908354704673,-0.0007299382598805471,-0.0025263367364812828,0.0003365307009421947,0.010414978746759784,0.007208908758362442,0.006690200460344187,0.0014746974260273493
2019-10-15,-0.006337632414050831,-0.003834128815242366,0.010033685924651703,0.009811507132008845,-0.0108719029723513,-0.00046217390806801983,0.0016370355094992295,0.007313190617175502,0.0025036599235706003,-0.0020829454726993823,0.0035297326949335073,0.006131120551106095,0.008922994469386047,-0.003851746838206771,0.004297847690176271,0.001410549349195156,0.0330396821155432,-0.009946042892552187,0.002337715350124059,-0.00768070239850549,0.001614262537378952,0.000824177728768527,-0.0056431322908879755,-0.004357993413439898,0.0022082440019723926
2019-10-16,-0.009990837263549546,0.012982442190744292,-0.003958242724966254,-0.00038103366591957233,0.00029699697308238626,0.006241198662325864,0.0035408756626944538,-0.006577908424604595,0.00295438970532258,0.001478413488900543,0.0052757534440492915,-0.0036562858374969975,-0.002439977921422587,0.00048316506864232167,0.0017268297367627472,0.006659903693963409,-0.0007855880526183023,-0.0034582992894068854,-0.0018951203265904493,-0.025396259117671183,-0.0011417808147190511,0.01627215318304165,-0.00609102476917478,-0.004048934032278129,0.017260612966498723
2019-10-17,0.01775013475709497,0.0002577060500221773,-0.005298299624695524,-0.0022870734474974563,0.03630545300662957,0.008958284350323975,0.004343464093985228,0.006955995024851225,-0.0019740316727855367,-0.007554153545684894,0.004081779812034725,0.004281537016702641,0.0018346017114876378,-0.005313819265201358,0.004946961817564377,-0.00012676836228098232,0.001347648311843308,-0.005618864566916626,0.0,0.030479770378068816,0.0006053267400270013,0.0014188504735082041,0.0019497648655313338,0.0017582939083580218,0.011551779483874425
2019-10-18,0.01407659565158581,0.0045072169606521495,0.005483232393331594,-0.002674295964261497,0.03209620466692842,0.009182930265561273,0.010540411488752177,0.007991720104188582,0.00803251311469233,-0.0005248462799014586,0.0021051438797043964,0.0012179180091418385,0.02227644819668928,0.016027314939962123,0.00798037509292504,0.011196848585768526,0.005047111951023586,0.0035732111962916147,0.005111872333270151,0.016913983110128372,0.0074593272198817395,0.007893066051177788,0.01278844416852798,0.009980332092223598,0.009279483576566161
2019-10-21,0.0013532636305830792,0.009870911764773505,0.012620753794233774,0.008427551218576967,-0.004928222157466133,0.01015169728194687,0.004814131119634801,0.001630972545235032,0.0037430029291642963,0.012254803037375472,0.012170527779674645,0.02189760445062716,0.013134305711702599,0.014817916210606796,0.012652319680639845,0.006040151332044719,0.011270993850990285,0.009273486566104605,0.009880761679422534,0.007087172853321944,0.021677943523587873,0.0076304469870440705,-0.0023331176550454025,0.001302865371389128,0.015912121405641466
2019-10-22,-0.011595601449976733,-0.0026022477566239877,0.006616431568102765,-0.017853797040142783,-0.014300946545495075,0.0035736526864056373,-0.0013311695502684628,-0.012851856732463918,-0.00466118981622865,-0.0036321201307020212,0.005296309391694454,-0.0011902215201002875,0.0008840180948774812,0.007536519801545127,-0.00350706248894761,-0.002877107848142768,0.002096852639520197,-0.013331083781583875,0.002158355064927342,-0.0034578394153450542,0.008748384516756191,-0.009366138027017135,-0.009630208178139421,-0.0031447728134699204,0.013922608454675744
2019-10-23,-0.003175403594756654,0.0037544695953273255,0.000993704001059026,0.012763485962046683,-0.002830557660124522,0.0068984874770907645,0.01092799583938775,-0.0058077935243306955,-0.00800618234763617,0.0039924928247041525,-0.0029189867347059195,0.004171669985669313,0.00971420159644798,-0.006077416907870226,-0.0031530826546387614,0.007275947929374249,0.011672653799119415,-0.0004989414316608487,-0.00516866373940128,0.012245835068606992,0.0011652139893389979,-0.004023599172238157,0.016530429997059892,-0.008703355840991023,0.013045130590632725
2019-10-24,-0.011282148104680756,0.009066584886601392,0.010689308973998113,0.001527627127866582,0.005748486229534278,-0.010240146337243128,-0.008964308970280221,-0.005788920898459393,-0.0062741528677684455,-0.0011235442957594488,-0.0037842031519587094,-0.0035608835694418417,-0.0034983395365769665,-0.004703638946436217,0.0015447798851313532,0.006849481834854121,0.002394730751037022,0.003951279613243486,-0.005340023880716305,-0.0057261276275735185,-0.001616264499719966,-0.00141387894902667,-0.009701915275562856,-0.00307268878706235,-0.012537871624327512
2019-10-25,-0.030429253199401596,-0.0057177014318881,-0.0014354635217730394,0.003050521355285829,-0.005010092235698926,-0.011388400412042587,-0.03431727585136979,0.004260524006227673,-0.003647103855024425,-0.028732335155891575,-0.003440426956418663,-0.006551566485662463,-0.0026331212177660435,-0.00047280182175246654,-0.004993963399778423,0.00037088588292144564,-0.013356672556093518,-0.030533789352779173,-0.006094076955661887,-0.009774449327423218,0.007251816989146231,-0.00040453738089452074,-0.08927852563175176,-0.03170407407456877,-0.0027456982522579
2019-10-28,-0.027322571807130047,0.003981050635104566,0.003782927879766751,0.012164975902366981,-0.011347627251841796,-0.004065614559789488,-0.004131935628456707,0.002456934620487683,-0.0052290239894464685,-0.0014256977130245874,-0.002589264717052897,0.0011990836008635153,-0.01261361207336964,-0.008983057942761552,-0.003912329609949361,0.0,-0.054699441084157585,-0.0059829227578024335,-0.006131073686828303,-0.006717181803359562,-0.011056646731309683,-0.007486770156996836,-0.020606156564717648,-0.010459435467218614,0.010667653783490216
2019-10-29,0.02567031925448071,-0.016175746468129137,0.0046729636951095,0.00713617029324376,-0.002725735821816566,-0.012775834805208386,0.006915081449196059,0.0006875633836951334,-0.0005258248375226149,0.005889245396384135,0.0021634560042098627,-0.005389301643808797,0.005050316375341257,0.007633537594850193,0.0034830186007555053,-0.00037074837758210855,0.008848451151452386,0.009028226396030625,0.0071972304268368426,-0.015793246744669087,-0.006305259388901141,0.0026507025586857136,-0.011138491717440746,0.027573746633745344,0.00987419584145166
2019-10-30,0.004996235952218875,0.017593281642898084,0.04223538447875841,0.0033563360356299032,0.0016541433444401399,-0.009035833243526858,0.013461466404809164,0.006413870643494413,0.013705561019706325,-0.016677164979170933,0.015685599840605358,0.003010229636615458,-0.010345744302563853,0.029355930609113567,0.009895008677502704,0.013481229159933106,0.011887085115594331,-0.04874291798744124,0.017208536826426535,0.013449147472983869,-0.011055321134639029,0.023993374119585464,0.01533183547612138,0.011403882523135955,0.012474544779850882
2019-10-31,0.003866727526948832,-0.0019490683924612284,-0.012452236433604824,-0.0048318552238417745,-0.0033032650570212763,-0.018314084572462863,0.019788728917575327,-0.007668558453534313,-0.0015866590038876582,0.01281021168682428,-0.03648328008527346,-0.016206499875606295,-0.02031074961750645,-0.00827973543886329,0.016305812119774776,0.0009428647867411044,0.0009123676822870852,-0.0017915604183135203,-0.035985445059692256,-0.005126393113430661,-0.0033072111635584767,-0.002184308412327307,0.0030816420767298958,0.0025425941001251395,-0.02730610237878206
2019-11-01,-0.011739001789094261,-0.0020786517701021356,0.0017491564054619158,0.023155960712108126,-0.009871213251533062,-0.0018889832927758698,-0.01449669696995437,-0.00801022069445112,-0.007398125733893979,-0.009352379366072805,-0.002720575095309874,0.02257490066151968,0.02195132408793765,0.007884831790476277,0.0011512689658152997,-0.008680784993580937,-0.0036461441051015564,-0.0161537998546204,-0.0022307488872927994,-0.001953189998257776,0.022697347484474273,-0.010348327317485806,-0.016436392507761854,-0.007277255178783193,0.026703393225576688
2019-11-04,-0.020647714837280673,-0.007700975361185081,0.00793085731657639,0.0009125613474187944,-0.021248462422688408,-0.021530118872349124,-0.025333554604393904,-0.03386470761008786,-0.008037714096218784,-0.01987062319070876,-0.013196788276376381,0.02207600355973205,0.02535800218293338,-0.015186194490482752,0.0,-0.011347048804074444,0.003773872402641265,-0.014320825617742505,-0.01147709569494837,-0.02323245604602797,0.025697537488571287,-0.003016137949127584,-0.024988343458015705,-0.03487745492899541,0.007002181919177453
2019-11-05,-0.023973009973515147,-0.013486096624462984,-0.015953299706009783,0.012764419419980966,-0.021115333698521366,-0.005964330077828595,0.0,-0.029473358604537703,-0.01170431297985508,-0.0174293257127206,-0.0014940469460900108,0.016345670304693583,-0.028513154008978914,-0.005607562371980679,-0.02508099837835598,-0.02407679128622031,-0.021305853524655083,-0.003933098199952689,0.006483355018913617,-0.02489357185477581,-0.010439426581848377,-0.021783027586767534,-0.03155523416631101,-0.015421650872531889,-0.017549492388689747
2019-11-06,0.009562500581862032,-0.0004517953059207658,0.011737202085956522,-0.0442923846582961,0.017089740642945328,-0.005108288391469817,-0.034935871652567396,0.008896297080813742,-0.0011937842125446796,0.016711901815698704,0.006284993045282183,0.0011490215845146867,0.007187680909197525,0.0051690487587836564,0.005528947355599945,0.007285608623072148,0.01944138358098213,-0.003623257190923046,-0.0004492585002077165,0.011977651425668201,-0.008503134345392072,0.0030928333351347703,-0.0024811249180786143,-0.007948828306334144,-0.004381466488225905
2019-11-07,-0.011010693079490763,-0.007289449295369788,0.00028995289380673306,0.02675203692465833,-0.014935430307679187,-0.03276282189665691,-0.025774735767063017,-0.017635243880767426,-0.00981288498208921,-0.00854014059191488,-0.017919438156342782,-0.02753877653901582,-0.004460281298984348,-0.023375386422014754,-0.00843076213174776,-0.015608752783634938,-0.003540259856523509,-9.338214861576155e-05,-0.017236231810425218,-0.02060485512950505,0.0057390667444994214,-0.023843860121388172,-0.0051400903898691785,-0.019087783260051006,-0.006431991276345639
2019-11-08,0.0008753166444288585,0.00019489577872078279,0.002754369138517454,0.007155952103641061,-0.008339282414175031,-0.017779093568904836,0.0014863358799550586,0.01494715166545224,0.00028563538421599866,-0.015560007275321586,-0.004542895635339272,0.012979151199240535,-0.028076393262777333,-0.0019148421457957365,-0.009389257749791713,-0.016114078295356382,-0.002177171596067007,-0.014547467466017094,-0.005001036649947999,0.007630279084553493,-0.009489077982306249,-0.002526992687082119,-0.007666547925298861,-0.004444380664645808,0.009539630028831736
2019-11-11,0.007189002029033942,0.007926701325045915,0.0016626660394480908,0.004918937160975689,0.0022935326860931138,0.0007722393205018552,-0.008311030623673887,0.008843693068077974,-0.004794657878829933,-0.005926928585647362,-0.0008366535185200252,-0.007571144311183331,0.00983407721396845,0.0019185158007082315,-0.008135024062319585,0.003144117002114033,0.002871467282582918,0.0005677556163867781,0.0026290809196773957,0.0007005067701049139,0.0060199300752172835,0.002955505176519102,-0.0073900042858379145,0.002775245226992684,-0.003037028296996813
2019-11-12,-0.002893621714214034,-0.0025786145366661906,-0.021288809511834983,-0.001994209765334598,-0.0034321138897285275,-0.004800131614921543,-0.004789148212165917,-0.007027941794008896,-0.013975262344200767,-0.01126285843237973,-0.009210432106499855,-0.014671335474201297,-0.0060865852818919874,-0.0076587462143639096,-0.009857087263953401,-0.010449369341941961,-0.007902165769399727,-0.010876238372565239,-0.00030845624215347645,-0.009754160450206495,-0.011710490328147638,-0.010103092053748486,-0.00846034452474409,0.0006078894231957843,-0.01354092436927068
2019-11-13,0.017267258695799592,0.012085808278352372,0.008037208400125673,0.0003633144058285964,0.005434032562926294,0.00025853766768313413,0.019849810102605447,0.01786394387831014,0.013396742095750369,0.008519148852520475,0.0024583997414047154,0.0035736087742095357,-0.0009185014718489093,0.015436212356734202,0.023254075590185996,0.013991716383650488,0.015006151394076905,0.011999928423889195,-0.0018515402617881316,0.02177662703962646,0.004817928834198293,0.01403371768641093,0.0029012901264868773,0.009842993142643364,-0.0054908038285849115
