Date,ADP,ALLE,AME,AOS,BA,BR,CAT,CHRW,CMI,CPRT,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FDX,FTV,GD,GE,GWW,HII,HON,HWM,IEX,ITW,J,JBHT,JCI,LDOS,LHX,LMT,LUV,MAS,MMM,NOC,NSC,PAYX,PCAR,PH,PNR,PWR,ROK,ROL,RSG,RTX,SNA,SWK,TDG,TT,TXT,UAL,UNP,UPS,URI,VRSK,WAB,WM,XYL
2019-09-12,0.0003742235937371774,0.004002761020354351,0.019523696616692066,0.017112371094112566,-0.019089168258129563,0.0015309442036242071,-0.010068419869716516,-0.02941486701897944,-0.0026586826660426333,0.0016098731073432848,0.008172654278082003,0.001991560584283736,0.011228238310394767,-0.011444513629543684,0.0046369327217670175,0.0056679334853759755,-0.007515370196283677,-0.008292651991540168,-0.008437447027186185,0.0038806711116126102,-0.0025872218704174887,-0.008641463970644803,0.004294616928161243,-0.010683844430426359,-0.004745606922431422,-0.016290105634327978,-0.015471779528233975,0.0048344590106195184,0.010913723524828445,0.0019431743220408304,0.006458691632037938,-0.010799056767428317,0.004079494708890019,0.013022130792644582,0.007747355016991975,0.013313972860115708,0.004935157834640602,0.002088144466875441,0.014873990775595258,0.01775130711334505,0.008471476953221035,0.005415538914593565,-0.01562518428802495,-0.015504465068242435,-0.008926104821593395,-0.0020991805321708412,0.014348738776024161,-0.0025851417749290784,0.0097545799467873,0.011107081681644537,0.00785957373923507,-0.00034005367497458305,0.02725991093029445,0.0002428924450743608,-0.0052775452488857955,0.011314777450520008,0.0024509139270549873,-0.0023606436265828368,0.00297769936054304,0.01659601702189417,0.004566463434090284,0.007574520854115807,-0.015386698211498961
2019-09-13,-0.004176641217277788,0.021786744369559408,0.011373592780573816,-0.028427627857426585,0.010994872769516606,-0.0022527637175543402,0.015407906293299689,0.007518487753462644,0.0003633006089709401,0.011498520484142016,0.01285803662173124,0.0006898277982214651,0.009589641627728795,0.013230762008128005,0.0,-0.0045093833706895126,0.012981078568602422,0.001947433259602116,0.013428862890991766,0.00029731238665209325,0.003400506444225959,0.0005713621842451388,0.0029036291111357304,0.0097297415445885,0.006675551731203155,0.007011424613929895,-0.005455896374738756,0.0025905450952283804,0.008082095509263754,-0.0005007754578989498,0.009183512975698305,0.004017491930488948,9.921418397951243e-08,-0.0022092120085912548,-0.009454610203005642,-0.00457792747453889,0.014732460529231162,0.00023137790664140567,0.005041366210857268,-0.00421674544005346,0.020329503399400872,-0.0008571908070137413,0.004775926635949501,0.0034688624665919487,0.002384027007892753,0.0021035963606987895,0.0037317963805574283,-0.005184673807315798,-0.00907856650227512,0.004364859188354719,-0.0025175149962424204,-0.00591327184103263,0.009829905233368352,0.006639633305737025,0.01002181274543501,0.022040739329154402,0.022300269517416815,0.0008976964882747573,0.006796860575571051,-0.010607994617967687,0.005079832155946207,-0.009905452644784818,0.007685174030405584
2019-09-16,-0.009828614613727638,-0.0010758827576899943,0.0017638519690907906,-0.02965780700117615,-0.002396288423977877,0.006773202024255465,-0.004709180182581152,-0.020780697198478304,-0.008539704894336642,0.004522708197332914,-0.0011042051118180796,0.003161872548127276,-0.015664136542530627,-0.005017498755532257,-0.004213964581437635,-0.00934168941942437,0.0016782911471648898,-0.011546888226548813,-0.010889365136434792,-0.005350573227891342,-0.0030441981631117443,-0.007426314078829099,0.005316859417661357,0.004282528861788926,0.0008457921336166851,0.01992599326012945,-0.008943949718569377,0.004060804741183199,0.003804015693038343,-0.018652008995013514,0.016007117945406657,0.00034791850790028,-0.00749324971562737,0.00559339653908042,0.03157377621703161,0.020266925576810646,0.00035869054996662264,-0.011111026061321194,-0.010324033051625214,0.02130988173822379,0.0004940806743873871,-0.006861207221928067,-0.008108485964322565,-0.01673704500169182,-0.00475704771714236,0.02125427918877265,-0.005697241958076638,0.0028953055766987035,-0.002936247631535438,0.00014469490934287954,-0.0024625616896485347,-0.017914621753668536,0.007156219806289776,-0.0031370550758708093,0.02334600615315985,-0.02835245080627291,-0.014581353703257638,-0.0008149994591966081,-0.004034927760457996,0.004879384245385143,0.013434490476433636,-0.0004465495692475008,-0.007753297023208372
2019-09-17,0.004172523114492455,-0.005581114898995709,-0.005172559896415296,0.008410338415083762,0.014121699888794081,0.01858074607529292,-0.007359824480037469,0.011255598633341801,-0.0041539327339987775,0.015332223552585234,-0.01671470665536723,0.010062195252422024,0.005078675940528576,-0.0036455631878385963,-0.005339911925107965,0.011501860092415717,-0.010813472852211348,-0.004164195356355482,-0.00026532015225155803,0.003287119788485615,-0.0015554637189969522,-0.006331260173558784,0.001780565563185288,-0.0021318809150854268,-0.01409666231452944,-0.00709587117832533,0.0015040037802700468,0.0014707010090504458,-0.0006415155061382238,0.004401043809758587,0.009496050948528234,-0.0006957363290743812,0.0034318374270105867,0.0046348342307160895,0.001214891807017171,0.003361888998268281,-0.0014334979329077013,-0.033473781265531244,-0.009430205965983096,0.008184281927746229,-0.008503551499147055,0.018381714836904983,-0.0008453872090024017,-0.00027901597492940855,0.007169398550287864,-0.01798560936078908,-0.01049428926744389,0.010392576272601817,0.00824614163908377,-0.006300520774863982,-0.025979641041440238,0.005221569593911735,0.0039158014432501,0.0040345756056088256,0.004562944156941917,0.013744943570761059,-0.012133832832693203,-0.001468662986704783,-0.011297393892776952,0.013608482042815506,-0.006037278064483398,0.017515807165224606,0.003458573118795494
2019-09-18,-0.006673587887046528,0.007384597726592723,-0.004093431646073453,-0.007322879474645272,0.0057522696799563455,-0.006604842300991454,-0.008322716445101741,0.006260883001111717,-0.004110213802780538,-0.010426686494801718,-0.0004214048244809421,-0.0011202445049112164,-0.001010697198077004,0.008476111105246042,0.005976343403661932,0.00021163233595977715,-0.0006156084328303724,-0.013007931626457192,-0.001061562262867577,-0.020851643683366228,-0.129197850098701,0.009122944644657682,-0.005279246158266582,0.0021364355412420988,0.0028799181203542634,-0.006242290455071076,0.00907148264098212,0.002569343835324478,-0.005892135234758955,-0.0011429582363655655,-0.004062184692561144,-0.0024363482367888434,0.005700233412798017,0.010380747375317467,0.002054034356732126,0.007767051388754886,0.0089718858433534,0.004601699333802056,-0.003748446775241554,0.007877856967650754,0.008631499383533692,0.002664898243661229,-0.001974965241026694,-0.00011189995057281354,0.005009087651318467,0.004709410360520305,-0.00292570098110545,-0.012285838806246119,0.006425839245209897,0.0032795315233071776,-0.016789356809273848,-0.005609870723009114,0.009113544157456577,-0.004018363215405496,-0.01040857976665166,0.0027783950952779968,0.0058115649267931335,-0.011030463014653269,-0.017257728924991333,0.004286040902548027,-0.014261208101661427,0.004127689645513577,0.0007660406601908143
2019-09-19,0.010014544647892976,-0.0017591684120542572,0.0021106124729193265,-0.006352615248721327,-0.0050982242638524244,0.0041948556580935215,-0.0072482675050561385,-0.01371117163963087,-0.0020323844504710475,-0.004117673963270452,-0.005060137059756498,0.0070092981492506645,-0.010453468496062546,-0.00568380929459944,-0.003423703092254482,-0.0019768714485759453,0.0040054591160525455,-0.005530656674210932,-0.00929711125039867,-0.014298986122972535,0.010204482013925542,-0.012914598056758209,-0.011403117520566441,0.00426460380525584,-0.0010938422986161989,-0.0056442054546420595,-0.007144422519739124,-0.006224333177585417,-0.021946879209225445,-0.009091003866652403,-0.009981463266806045,-0.01343352794222008,-0.0018141242759327492,-0.002625623117598619,-0.002981177350181996,-0.009092383893941403,-0.020451704412891236,-0.010366444479023795,-0.002209633811554368,-0.004874959816028146,0.0017007717270987044,-0.0032620566468705148,-0.0056534044730023325,-0.006922920611878158,-0.013116168002272,-0.013541326853754199,-0.003484398650813514,0.005496424468622196,-0.001160785866903713,-0.0009441787837825011,-0.00032158536265403104,-0.0036917150317945513,0.0016968436351050276,0.00032282876747524725,-0.016446857766923673,-0.008977115791340973,-0.004526855477650971,-0.015862722361579706,0.003127253214220138,-0.003954020694254767,-0.011922246578947027,0.003498775287047007,-0.005613190148936131
2019-09-20,-0.00031366181720893227,-0.005483202032804835,-0.003658219473710256,-0.020828839901779972,-0.013135969432054195,-0.0012608476036778393,-0.015062885676905391,-0.012850586584884027,-0.0027771583565561198,0.00425633539867265,-0.030653607809768113,0.009386808182771711,-0.0010222708319614915,-0.002249865382185856,-0.000606228656440444,-0.002051913503109404,-0.003375949249340371,-0.011122829901854647,-0.00817816773302149,-0.016666467766607407,-0.02407320989992079,-0.008867674534654202,-0.004039895646415603,-0.005307740457628718,6.848259491576414e-05,-0.016661878046239642,0.009234217342093398,-0.015475658364328737,-0.013979823380164125,-0.005196553836307016,-0.0048785573742253785,0.009283884140195209,-0.002725238825573073,-0.011903276034208488,-0.00971673562157338,-0.013166355174440758,-0.010711688442721079,-0.01023138411168567,-0.0018558665147212494,-0.019703017705670844,-0.01155538605791706,0.0004851126051865773,-0.00042645523406381614,-0.004666173549868091,-0.026315704053934685,-0.00765591062399873,-0.0058281648561289146,-0.006041541280525253,0.016736348392827338,-0.014251482097318191,0.0036737075256385587,-0.013492527461477888,-0.007566659019516475,-0.006614547720568242,-0.009722096407404512,-0.003690470116440858,-0.004368792755693129,0.013264068511612104,0.01071164488151588,-0.0017642963281450097,0.0036603901679881368,0.004793689969330384,-0.0060290173908224
2019-09-23,0.0025108601399868036,-0.0040364788165607735,-0.004784038716874162,0.006107754086485784,-0.006220587417809953,-0.010102105936212968,0.002028723125111709,-0.007218856340847846,0.0038372332018810074,-0.009445371300579875,0.003497283220644798,0.003428054886413179,-0.01040424643025395,0.006948194394544638,-0.002628584367744824,-0.0007084856946162343,-0.000307906783631573,0.004068500207954351,-0.018924148186711842,0.01318263319416113,-0.020903310126784924,-0.003373485168644552,-0.003095445826641119,-0.0032019074562097405,-0.0037989906606584745,-0.011544514676681272,-0.006951192388379268,0.0018714485719724117,-0.004502815741327604,-0.00490119111774745,-0.005447122695410145,-0.006132276846437024,0.007515234908805457,-0.007413350796674711,0.006226895006209432,-0.001493868997533121,-0.0001837775776764028,-0.0029533800992366244,0.0,0.0025802462248010194,-0.005429527683748714,-0.0041195090931703815,0.0008528560797000928,0.022706678480586273,0.009554897581921962,0.014099221395979411,0.013019909516488015,-0.013603534228138092,-0.004572502210092533,0.0007376009314858933,-0.0023117808592884037,-0.0018427389576852748,0.004134507930370956,-0.0005683970869035937,-0.0037304988411024365,-0.009877621389503877,-0.001983378458721985,-0.013670153929499662,0.01550117248504912,-0.006943587146145513,-0.0024315750550496507,-0.002862669474393731,0.0007743370898136703
2019-09-24,0.0020666069848964685,0.004250376825865709,0.004807035762073308,-0.008582874574365462,0.012253698570317217,0.0002394416133404409,-0.01892230194155231,-0.008463434280672089,-0.009741655333322607,-0.0013447506876248516,-0.0033401067404337237,-0.00985683875588883,-0.00034471493753673865,0.004539496334544202,-0.0015205726788027896,-0.0007095613390436517,-0.014477033701587816,-0.01894901798586124,-0.011435483398130608,-0.017967830759499592,-0.01661300976203328,-0.014863450443918569,-0.011189054037944901,-0.03961444894763233,-0.015494441769992817,0.00141256244332566,-0.008256908118111417,-0.00896519117474004,-0.007518490192494953,-0.013480074844664403,-0.009530714240933102,-0.008285409337857041,-0.017630953630808244,0.003734262147305989,-0.006516633784744985,0.0038692606094143933,0.004589138983969399,-0.0066649478929580175,-0.012113062509226613,0.0010294793737315455,0.0189405731309642,-0.006447575408466744,-0.031116825406576787,-0.01855744871379894,-0.005678975402341413,-0.015477017333075493,-0.018456494230681075,0.0002932276870366568,-0.0016076932345934214,-0.0014004926072778145,-0.012874422973593758,-0.018175340816688368,-0.005779571035934183,-0.002681248034169581,-0.0029565417029783214,0.0010203374698933843,-0.00584152954643935,-0.008903763343335758,-0.02858224594135239,0.00095331187079295,-0.023425692071856297,0.0014790298430018556,-0.00876967307240828
2019-09-25,0.01031006449559313,0.0025592667445881734,0.007009612729171888,0.013091080058923898,0.01192194605564767,0.0092459773487088,0.004920977823565931,0.020197276120889507,0.004731567294623762,-0.00795692871162701,0.0034970489360863777,0.05742850178819614,0.005345027685198955,-0.004639606112531669,0.009847886464827704,0.014128323281152877,0.007344883171605865,0.004251844579554298,0.015609618981429652,0.012618343835286261,0.026457265328128754,0.01344440555239479,0.007038614597522752,0.02118166157203283,0.015877708091985188,0.005220186514724334,0.007058772945795377,-0.0015077472534907876,0.011085781133615358,0.01570065137914778,0.009401154253609212,0.012354343416396407,0.005522465068993343,0.011975375252676113,0.0032560227556284183,0.0032376818413526465,0.0016443747831846878,0.011182565686087553,-0.004491909405235139,0.01488476732075772,-0.0011484127278360567,0.007224132899577906,0.003226509809469702,0.01857088265400364,0.016590047300014676,0.005861597497095694,0.0079433891986187,-0.002933341641611964,-0.009661886326552183,0.009964332944257137,0.014606882343531025,0.02914160967506718,0.003191614449256752,0.0039104821130886425,0.00869767630028262,0.009852718993424547,-0.00896531090938646,0.008983752549975854,0.025334433997090677,0.0020956130818976515,0.012202210963502047,-0.01042392565278416,0.02211793544171936
2019-09-26,0.009834363823808534,0.00795299229250368,-0.0037566372547342963,-0.010212356393133892,0.001786656031695033,0.00023685004587559177,-0.0017375580570472282,-0.009073809676591327,-0.008799632838436877,-0.0016041121908855205,0.00798613494937861,0.00525089189333694,0.008060201427690483,0.00738542307170631,0.0005024824978006048,0.0025904587071672314,-0.004188718020513127,-0.002177655821246516,-0.00013702052615205407,-0.003426883677124737,-0.012785638047220549,0.00206376921048812,0.0,-0.015283821898718242,0.008622317792728484,0.0023859233018665993,0.0005991134018241695,-0.00717254235984266,-0.0019492760309929302,0.004592359339763208,-0.0031776011490988187,-0.00175599596676701,-0.0025172493471659063,0.0010338278836177217,0.0029162659335342234,0.006377302016933539,-0.004377775231558578,0.018923600373783822,-0.0010367894899298014,0.01903923934334273,0.0014780084818897254,0.003768348745994299,0.005116081642761339,-0.004862340503146156,-0.0034782308954137697,-0.003443468240506675,0.006587671552401142,-0.005001195224725641,0.008594530338738027,0.005116181800510544,-0.004306016705854732,0.0016162205211409653,0.004923627522283702,0.0020285715311938457,-0.012737440309386616,-0.008074478361421278,0.0007945219959488714,-0.005039977912878801,-0.002502059694102554,0.009442306112463994,-0.014657709927120677,0.010270521746154726,0.00980150879166053
2019-09-27,-0.017394471025703906,-0.0015586803238142322,0.013308195237949016,0.0035797329026359126,-0.010416448847560655,-0.02187148002638506,0.001582549380124254,-0.003567861744319001,0.008440313325061677,-0.01483134993601154,-0.0073467738207990685,-0.007051428292003892,-0.00850624321095439,0.0036823556409926184,0.006129346958483994,-0.013267332610216065,0.03442885183655364,0.006304281279248425,0.005901553282551486,0.00750258625286615,-0.0013779157431078604,0.009120333526030366,-0.016021868806790796,0.0022172292803150917,0.004665867117993994,-0.0040606604899939835,0.006046750227773234,-0.007224455517349848,0.004211376772728093,0.004472977193756833,-0.0031877304851514188,-0.023394692970964526,0.001835264810298387,-0.024216766069236173,-0.020166823980514836,-0.012852407399276289,-0.004397484444152777,0.005306239347357744,0.004272953805249946,-0.028705953473688317,-0.011477290446171962,-0.01271636533057896,0.0036359724290626616,0.0018879293592308777,0.011006815589322372,0.0039869457054588775,0.01688212162358349,-0.011236256027175151,-0.00713936533777082,-0.008289310768572755,0.0027111866402194096,0.003788012905173499,-0.02349903476987003,0.0006479231444773692,-0.023422349261776,-0.0035047774933801845,-0.00635178183269125,0.004221127088259946,-0.021792067195763765,-0.023227753032560083,0.0009727899407820928,-0.013033209215287389,0.010084144859614286
