Date,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,BSX,CAH,CI,CNC,COO,COR,CVS,DGX,DHR,DVA,ELV,EW,GILD,HCA,HSIC,HUM,IDXX,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,PFE,REGN,RMD,RVTY,SYK,TMO,UHS,UNH,VRTX,VTRS,WAT,ZBH,ZTS
2019-09-12,0.007533741768488866,0.019283120502283424,0.008163979123383625,-0.028647766773527095,-0.009395243930334862,0.012801366836633132,0.004405909091531823,-0.015468761872428516,0.007513955160018515,-0.0014183820254347612,-0.008183473550161025,-0.017975280531034143,-0.040401869152781655,0.0194872750724282,-0.03588102677366656,-0.0014062755072477007,0.010006527572544055,0.016057303782270438,0.008192574026395949,-0.006605071859713263,0.01193474015372109,-0.016159924584881358,-0.019654244587437808,-0.012302515243725831,-0.030454256841100036,0.00022140138291404377,-0.030708506103758415,0.003328230141913968,0.0005738462857198812,-0.0056414251816817584,-0.007808845888326643,-0.0019700335845870276,-0.01636028931250466,0.01610967645038852,0.004703671287057842,-0.008967114800026987,-0.0034751247387877493,0.0029998809441618146,0.002019535065489908,-0.009089986905618352,0.00958949888480265,0.00010131793441292558,-0.013861356950145676,-0.017548239095115714,-0.003812625843581108,-0.012871392088912526,0.00657270737942528,0.016537107656204197,0.008202329538407938
2019-09-13,0.00425412202137232,-0.004517488886516818,-0.011031368066977798,0.016321189916441048,0.007576965782996714,-0.010134268852634132,-0.0055313713045728186,0.01859587348637093,-0.0036281702696231433,-0.01017993106271553,-0.005362990926941036,0.01176278504435535,0.011361152665733343,-0.01144249510913986,-0.014414212674950133,0.002503599241302723,-0.0054301894793783445,-0.005079747857427375,0.02587066986780706,0.019825757857783843,-0.004309353568931917,0.002411206995062809,0.0029528845943611604,-0.010918023955102552,0.023511526720161324,-0.0205865590244102,0.00473249128165909,0.004113384154122102,0.0001911140540498124,0.002683383555990959,-0.002777607658717929,-0.005203023880303359,-0.017590840789937,-0.006432334416559882,-0.0018123633976592224,0.001770323127705753,-0.009925067240668661,-0.009008389850314713,-0.013213023154120207,0.006386378177689167,-0.00845316102698035,0.009085642932103344,-0.002876182710431885,0.02004186645478523,0.014438999925940221,-0.024730464654418194,-0.002792309905889523,-0.026786201029206258,-0.00550589598834017
2019-09-16,-0.009627867850046767,0.000992588304075559,-0.010798667629741576,0.010706000357330936,-0.0071106284889285165,-0.00011514206408369532,-0.007556366939921677,-0.0021553047166507078,0.0008091399872629523,0.0031092382001454144,0.014309355627808884,0.028908766015218745,0.01585897316755469,0.005240233054549126,0.004435697321755194,-0.009834364905556892,0.0121647551626054,-0.0026238021526072686,0.02295502998601151,0.021732125215710107,-0.0200910292811306,-0.009621184958869544,-0.0009300304644473956,0.012437858450770278,0.013069327703979061,0.0006404242549162831,0.02499013509209025,-0.0033697373310720424,0.0008027181304497422,-0.009481575996307834,0.0024953423609284098,-0.0068540917112105415,0.004389542265095914,-0.005653175447585923,-0.007020967306569648,-0.0018933738933204491,-0.0021675558464817613,0.015162569868212739,-0.01119580915115892,-0.005076483942316523,-0.01324590925737723,-0.007160467026133488,0.008982193787861359,0.0035101931397703012,0.014919404218173282,0.005071690008722207,-0.002627840423557126,-0.00814177086799961,-0.011403163685445472
2019-09-17,-0.009721360799097356,0.014451617547806439,0.0026390737549364385,-0.009589124533227578,0.013602663915733393,0.007478252158418464,-0.0022415875470276347,0.01092665544810889,0.005457858067301036,0.00906058847301039,-0.013289744152457317,-0.024169301664564213,-0.012359056982331196,0.008116302297550115,-0.007280441983395836,0.0007881532649640643,0.005488753110430178,0.011944433065964377,-0.025758490595155448,-0.004988468696895287,0.020131044394496866,0.004401902468110563,-0.030709384314276722,-0.03624085266447108,-0.016170668232487473,0.02341503674194878,0.009701329739058018,0.013922077396577803,0.012470397557847734,0.001003649250983507,-0.007930696829857253,0.008989640721410952,-0.00284430177063133,0.0026591681576533244,0.0058509931504107104,-0.0015598206262027459,-0.00895958961633625,0.007800037670514071,0.0246344606575144,-0.00011592036630836411,0.014445611354737098,-0.008871269834588968,-0.01312634308866667,-0.008147268507425642,-0.008729952267621077,-0.016972759858751352,-0.012223573681884758,0.008571703606742531,0.023236534224979843
2019-09-18,0.015314420395499795,-0.004609063123542256,0.0007179944478417077,-0.01041368369426765,-0.008540177487633582,-0.0014843320126910475,-0.002440363666993073,-0.014788432444187594,0.0024123916068317097,0.013705147335471901,-0.007873803288784287,-0.0065634050878364825,0.009879270482475055,-0.008018176372095565,-0.002163552693222992,-0.0034657146313041842,-0.00028230434239007174,0.011382228294354313,-0.005677247042263911,-0.02137678217507566,-0.007200775748998134,-0.006800666749801176,0.004320300017609302,0.001752718503719608,-0.0023742683764345074,0.003200271027898882,-0.007079615289461216,0.0032692558651654657,0.0011317815803151277,0.005706683319415262,-0.0007584904204518406,0.014398954625870042,-0.00020862653493891603,0.006036413799591633,0.006181427130928396,-0.0020969829713334276,-0.00328769898591863,-0.010620713074166899,-0.010079703831987086,-0.0018559310042639554,0.009523979406709016,0.007686459628436948,0.0007902131924799605,-0.008214338989604997,-0.008409066633744633,-0.006532604902674599,-0.0015304827486076755,0.004105601138040704,0.0066981013323264005
2019-09-19,0.0064456425616652435,0.005612337689327562,-0.0049017381086465805,0.025938552215219346,0.0031276115590352926,0.000228743741344406,-0.004426744370807589,0.001913496414278626,0.004211575404879042,0.003729600040121017,0.002923715642199509,0.026614235491308147,0.009782625281292479,-0.006103800886039568,0.019638566376498856,0.005848959034655765,-0.004707143475274123,0.012504494148080303,-0.025285469108512704,0.014535807068574824,-0.012532183880873071,0.003651657917902895,0.010276319923586685,0.004453675819169334,0.01933145307114459,0.0038866186920913925,-0.005347570206894137,0.003128230708431934,-0.0024869666251770006,-0.0023004060594769005,-0.0008179101989727044,0.014460509962137325,0.013776893786490163,0.00918189966844607,0.011442989576060825,0.001480837474149066,0.003573357288731538,0.003823841343868928,0.007014490531601192,0.0004646876605451933,0.0025851779799050956,0.000983491668292702,-0.013027029556117231,0.009713312516476114,0.009282575507266078,-0.013621621112245075,0.0015765990020375487,0.0017930692627710076,0.008357666314705137
2019-09-20,-0.001280934148470747,0.010046054133457716,0.00420486997837477,0.03426476300104064,0.00659304929397142,-0.0006861728627257646,-0.011038709049823736,0.013453858902631177,0.009986514629508392,0.005341373314005304,-0.0027072304048528784,-0.020217210224398707,-0.0012917410614745606,0.0035519547510221017,0.005789449770649435,0.010529828840220468,0.016080094622921592,0.00493986653899392,0.0048535718079889545,-0.013153065355499538,0.021152019104733633,0.0069739433805207085,-0.020028453781295696,-0.004750642034978769,-0.004059061885448578,0.0013879428428817953,0.03955448322133881,0.010914812594568168,0.003229721705286126,0.011835969191661189,0.009234253587854235,0.015828742421834185,0.00768714939217463,0.0015313056487418208,0.014171878074983768,-0.0012955681478472592,0.004930120385739478,0.03396815513043183,0.007639756772062745,0.005342823112579609,0.0006785558071809028,0.003657604593692909,0.0007330543718431226,0.00017153134108460755,0.011241034032020147,0.0,0.0,0.016898265914143895,0.01086337061427356
2019-09-23,0.001154319340685328,0.00745961859193911,-0.0050249232707002545,-0.014206036195249405,0.004163744727945007,-0.006407658216404433,-0.0004729538444290249,0.004899759037776841,-0.0009889444441106843,-0.0032339890664733195,-0.015034306355215965,-0.007621754268149816,0.0,-0.00043011195840536587,-0.014919867097187733,-0.014774373017591769,-0.005585814258766697,-0.012767261634927252,-0.011492378928791847,-0.0027371600099286297,0.00018203430789243136,-0.010388466493644,-0.006758926454986547,-0.008273614251248063,7.202041907916623e-05,0.00590872465202863,-0.04396010017326557,0.011182456080480074,-0.006024544427492451,0.0006839516498200471,-0.0035325471249422202,-0.017045306984335595,-0.026495241527882407,-0.0030580962868727024,-0.009394148630342825,-0.004187894094303313,-0.012264988418327571,-0.003954423962351572,0.007284768092035154,-0.01571179234824427,-0.004565943337358824,-0.019842429217626467,-0.0009987823237480598,-0.017690794603033688,-0.01257573711980664,-0.006666480902178473,-0.003979027871676477,-0.0026053318457333052,-0.004298351532969313
2019-09-24,-0.026774336497008555,0.00027443516275948987,-0.008658299011678139,-0.0045679283304076446,-0.006118374505918012,-0.0044910259895158955,-0.009509847579660224,-0.015669318471508875,-0.010095109342572406,-0.019003468501210374,-0.0023316231652938946,-0.013986942201359431,-0.013149398973427817,-0.01075459628578268,-0.013715035466845604,-0.0066300215366096316,-0.0038379010385096723,-0.00034567981699018535,-0.03336140847753666,-0.012768589964958332,-0.0027764816140785076,-0.01780017448014104,-0.017417275728890735,-0.020375427891146325,-0.008402207184774468,-0.013270979907574199,-0.008887203076127892,-0.01220286140608573,0.025570119362252175,-0.0014423108626071546,-0.009588637314572046,-0.008145324250567687,-0.018330429304093787,-0.00974388375027424,-0.009009261118582024,-0.02155170737419887,-0.006346541707488607,-0.01693260814640496,0.0008119051303263625,-0.0050469314434568036,-0.009991220840649295,-0.018213108238160247,-0.010135753190698371,-0.016479389033287606,-0.019103937440701713,-0.04458299175166136,-0.029632557175244933,-0.011224927401127904,-0.00023994055582032825
2019-09-25,0.004738832799366044,-0.011789116097339125,0.00509451478684575,0.003168543137858748,-0.002493016120717617,0.004048759029777749,0.01167273017016246,-0.0012701230128446817,-0.003399187317986052,-0.0030711330614652255,0.01296160759243059,-0.017035207197888314,-0.009829553522087253,-0.005553031197658487,0.006408735542858146,-0.005402798016479138,-0.007048313694798303,-0.004150822399063947,0.007146589768964429,-0.016882141103599868,0.011000097365408967,-0.00557613516762967,-0.018055976538404295,0.01916145009222192,-0.026475523745977947,0.009811424180534711,-0.024431414268703433,-0.0049543448818210045,0.006556353392275227,-0.004256958277382927,-0.014551108293717419,-0.016423991726385312,0.014182658364496836,-0.019497262233784007,-0.005980669457362198,0.012084164371558348,-0.0030547200799242447,-0.01056210728772744,0.0028754865653202177,-0.00330295477951148,-0.00018376470155312408,-0.009924441511780069,-0.007409703269850243,-0.0125775319625675,-0.005912382606077626,0.009533527932628738,-0.003800200703061307,-0.019277433366562735,-0.0021592652989187444
2019-09-26,0.0024886236002017448,0.026911080429036227,-0.002413483514946524,-0.025268198367742523,-0.0034683071485728245,0.010714616319478232,-0.013428116518162003,-0.024077968727178933,0.0026083972725741145,0.0035544480680049784,-0.007761671217777155,-0.034982534144763267,-0.048532995236551635,0.0053820817859064896,-0.014778366856606495,-0.01597690237788607,0.0075715625324217495,-0.0070942223584338215,-0.03080648696612065,-0.02131145637229659,0.0004514603642289394,-0.014018545284269268,-0.00814437723332706,-0.009802356015406133,-0.014083402425902447,0.0009461782284390097,-0.017450347194873816,-0.0181700463594886,-0.003155907667820812,-0.016337105495110027,-0.005656751125366899,0.0038606522395174814,-0.021995720503061533,0.0029887835553095154,0.009386088144954119,0.0015013981077129923,-0.003342489110254254,-0.018628849849282147,-0.010293337958578008,0.00958668649360983,-0.007157430975451073,0.01600954952882505,-0.005361414466594772,-0.030112159164280894,-0.011370244596164314,-0.01789270006706989,-0.013487744150156411,-0.003785641468102452,0.01025813275492271
2019-09-27,-0.0016985265381923575,0.011076481947901451,-0.009920019846546113,-0.0175987991429708,-0.0022517369322009317,-0.020517803080033814,-0.010017993891193067,0.0,0.005003098532537331,-0.04816994508457095,0.005708589172932266,-0.0020694931542611927,0.0009273614616172043,-0.01549120464873055,0.001980629387266175,0.007955752321412435,-0.009111398318470632,-0.008405823967195136,0.005714280264718097,-0.004648154464599985,-0.01944948135955804,-0.006319031184368384,0.007026380320784398,0.015579404670732266,-0.021946332350350928,-0.009379722951957215,-0.012744067437391315,-0.023643285198069797,-0.01759646306382412,-0.0019402978972670182,-0.009400948349742033,0.004918580526802829,-0.026155274526482364,-0.0007452067186863864,-0.01156424886256957,-0.001584810360438449,0.012297186213413358,-0.027905472671139187,-0.007502908279293674,-0.0016410344312441927,-0.010469390207643703,0.0019176193916050632,0.00184220888623976,-0.0010210217177063496,-0.01657326752000088,-0.02378561160627035,0.02439811792108748,-0.018081926467886755,-0.01713481554669738
2019-09-30,0.005300299896448202,0.011623320852613528,0.02236028399765333,0.028889910923866502,-0.007335869731635469,0.01792167772643949,0.019876174854476458,0.011293571756274545,0.0097567607716873,0.009426872748006243,0.002144786795546638,0.015453737471687212,0.002084784720992383,0.009345971890577731,0.017173327230597613,0.015947112669765895,0.014598352184270302,0.02027431868401197,0.013316761435794522,0.010139146358324025,0.012057561216594959,0.007630980184079039,0.012272925231183507,0.01470115279684725,-0.007453784757900372,-0.0020185638886166535,0.019362862785202495,0.0076222926327993434,0.011616354375098004,0.006065337337318288,0.015535166021273916,-0.00480570589622753,0.008337902561152966,0.012113262598919539,0.015317954024097746,0.0073218094363936,-0.00800668228162027,0.014408075912423213,0.011302345785586532,0.00011755913338329371,0.012593075658481778,0.013465331418338833,0.013076325746409712,0.00956984262453564,0.016072883456220932,0.025401610963117216,0.0031456295873908413,0.023410021830760908,0.005569018764295386
2019-10-01,-0.023359077797750927,-0.03288431495165378,-0.021871236928550974,0.007627707808861572,-0.0016537267799388022,-0.01783481137870213,-0.009171403039848314,-0.024138863496169782,-0.0011829270771860356,-0.011059153684679912,0.0019069601207097886,-0.0089599932045058,-0.011789143349997477,-0.014006932879106704,-0.0025504728589279546,-0.011415822758902516,-0.0066334955049129896,-0.017378524214732516,-0.007184157168469207,-0.006914090517177285,-0.021827091425970058,-0.0025244998300303356,-0.02806855615910575,-0.007086626188022915,-0.005045606719418783,-0.010848313054493963,-0.0036374007847288503,-0.02912040407903438,-0.020984232999357144,0.004714798782273988,-0.0002382571926746735,-0.007779560060438895,-0.006293086969255346,-0.003682307104566185,-0.006771043565601875,-0.023083488361816062,-0.01391585821811292,-0.003352520737121445,-0.011250533689715292,-0.019960105666859684,-0.01655104349698988,-0.013286425298331905,-0.01102503797816956,-0.0005062278791179153,-0.010860561667907609,-0.048028168639934976,0.0043452996428268165,-0.026662727259685437,0.004254093673391024
2019-10-02,-0.01990927449020008,-0.01502141038936422,-0.028225618826901222,-0.013987948486395951,-0.020601449546928774,-0.019555272249558775,-0.011051579416737622,-0.026144377293981336,-0.028430264365225777,-0.02708747781119425,-0.03214868998309783,-0.007910508914068304,-0.00046784696523205493,-0.013351942933156002,-0.013882792393076993,-0.013632679058930508,-0.009217518114139844,-0.03389281871566052,-0.01870810759169872,-0.0022646525608378543,0.001208729366877881,-0.025308346430103157,-0.016660866575022415,-0.020142751358150246,0.004363707164512842,-0.0010038646747758673,-0.012439131697318473,-0.012342227823202157,-0.031611760283207335,0.015462681779344178,-0.020957020738556986,-0.03568852768559139,-0.034683457089579206,-0.02106842941234477,-0.023801141575842455,-0.03609734403856635,-0.020604038441792816,-0.008463814352315913,-0.03525673454151379,-0.00023969268014067957,-0.01701768689275407,-0.02738338896267334,-0.005982077455421453,-0.0021176024014889494,-0.005191521110404218,-0.015932140507202153,-0.009857232315611086,-0.01242405212310771,-0.022618569860728965
2019-10-03,0.007089434132550254,0.02384593162239379,0.019363375147028572,0.027927701098531044,0.01802256587393103,0.011990869616705924,0.012264649708174202,0.005604291439706088,0.015368712579743704,0.015325630925569156,0.0010926284279779708,-0.0042210818323987764,0.011701380888286206,0.01668220367645823,0.004445668963898752,-0.004552896980996701,-0.012880569366385486,0.012399112090538233,0.004856123474344054,0.0013872757411395042,0.035427426222353064,0.009899351554629066,0.007472498004573724,0.0011330478505557906,-0.007554241385359872,0.004912386461965346,0.025191625339909596,0.029879912141591802,0.014026406477030795,-0.006136371735611101,-6.105314163407094e-05,0.0027102691245888266,7.648165844909016e-05,0.009345056688338405,0.013722071401968794,0.011261920512220414,0.021614060329762763,0.02403975764146682,0.01094007786914708,-0.0013181608132012412,0.01927319464617705,0.012091497164476328,-0.005881026637039377,-0.006413126713239015,0.022734047948530067,0.016190083187366477,0.011577062038087282,0.007502580919070523,0.01627306411967422
2019-10-04,0.027209909351618933,0.010968283040391658,0.011348392548238495,-0.017210628679106832,0.015418817196038992,0.016424318874727284,0.00876804684462007,0.006741573033707926,0.024217884110897536,0.019622610799921336,0.005675644988480277,0.014332397414741349,0.007864912241225097,0.010621351340533991,0.006270355255608484,0.01666097111450826,0.01246894519463626,0.020459607851065265,0.002326849303751155,0.014943720174845687,0.028699523217598166,0.005302937030110533,0.014402700298578486,0.017461630682280127,0.009859661080950488,0.02433065716371985,-0.00013347365387994525,0.012066151896317212,0.019477113888502595,0.01882759518990218,0.016542082934593694,0.008481623406774608,-0.0032036965786002014,0.015243532906086488,0.02731427732349956,0.023107770992555343,0.013539911437047136,0.007872361906099634,0.016194836486195685,0.025198052611087318,0.011072858121537354,0.033191054104222406,0.005228025269891523,0.02061672093925626,0.011260986328125,0.004248575029926371,0.010865703900667212,0.01135848338876655,0.022288477568089382
2019-10-07,-0.010279215810443554,-0.004420021104433625,-0.011587010706973877,0.01608017086751845,0.008078038089395445,-0.009810580724047724,-0.013946457849749683,0.013348238808768231,0.002561497794038692,-0.0044411623636102515,-0.010202049946548941,-0.010216300972897385,0.005737893085863366,-0.009869787763611026,0.0001222064233958875,-0.004016495963990896,-0.0007638280595321234,-0.013907460060556764,-0.005892889840262261,-0.0031430609333322757,-0.018395853626973935,0.0027172963098109904,0.004760999314961101,-0.0007945214812978829,-0.0032024125644086743,-0.01644981276263624,-0.0014692214013118932,-0.004018794984937957,-0.004875384868642696,-0.0037408077024877473,-0.0010170419520840746,-0.003419526574462095,-0.0034434855840415057,-0.011974645223135294,-0.007176130525555435,-0.006440677604321987,-0.0027830295959485607,0.0031104991541071048,-0.0016619526097640946,-0.012757508869107759,-0.01183348830618891,-0.010742499174471676,-0.007253912846437283,0.006551262362284982,-0.0021458944502769084,-0.0037015785293036396,-0.015506626750929287,0.0003717970895136258,-0.007713547291241962
