Date,AAPL,ACN,ADBE,ADI,ADSK,AKAM,AMAT,AMD,ANET,APH,AVGO,CDNS,CRM,CSCO,CTSH,FFIV,FTNT,GEN,GLW,HPE,HPQ,IBM,INTC,INTU,IT,KEYS,KLAC,LRCX,MCHP,MSFT,MSI,MU,NTAP,NVDA,ORCL,QCOM,ROP,SNPS,STX,SWKS,TEL,TXN,VRSN,WDC
2019-09-12,-0.002236398254546912,0.02168551304526245,0.0008639579358831195,0.010170092326934776,0.006594713160510857,0.015513386309374821,-0.006012140033100022,0.015120929171032138,0.012681839932636496,0.026775785132423735,0.008624108469646785,0.010386441003467528,0.0042830929296278075,-0.001999008251211576,-0.007956028997789244,-0.007237310181831713,-0.018534782448499376,-0.007682949469731137,0.0090062135945419,-0.0006505200223887453,-0.01626403040923463,0.00013933140680677525,0.004167351381806572,0.007965799290485798,0.004094447182133365,0.005176110246107424,-0.0069032734315174205,0.003674824162805068,0.0005239036174797818,0.010284796120626494,0.008498427490161164,-0.0007924662237038804,0.0024900725651468836,-0.0003254388634196248,-0.042636530185842236,-0.010262341070741865,0.01262660024418083,0.020424836693897275,0.001600968319811491,-0.014130368808219496,0.010522105347554378,0.012754811861674265,0.002254413494945151,0.006220827429040288
2019-09-13,-0.01945388175995988,-0.004602988930263119,0.001187026483291831,0.0026675091133903095,-0.014194917330667578,-0.0063742632737339155,0.0019508285230296352,0.01588882701528016,-0.024725965728591648,0.008089452280784837,-0.03413430955525654,-0.00922147537839313,-0.011437702962176943,0.002003012289305328,-0.007865396113140077,-0.010333296938597969,-0.0033175989846294662,-0.0032598614260471726,-0.002975124154873221,-0.0026040798270391408,0.017599894252598558,0.0003479829501720211,-0.008865955516662472,-0.011295028068882274,-0.001674766798751004,0.005452351681498158,0.004745545745013624,0.002937735298958799,-0.0049230119471287415,-0.001454257272082926,0.005416757092972624,0.0011894869733455327,0.003726116247075195,-0.012644577053747552,-0.0025977474023700653,-0.008472304229666716,0.0029847043785051763,-0.020016012899168878,-0.0026639005516219116,-0.0023078069479816055,-0.0031958846681637842,-0.004684293436619025,-0.012762906131067453,-0.0015455516191549279
2019-09-16,0.005257226396562453,-0.002363455652529378,0.01645405594337368,-0.010813308345993367,0.002541043787496422,-0.010839545594934052,-0.0083738449998646,0.004561726530212251,0.0017640627841344347,0.0062458635348834335,-0.005717660731658358,0.0028990301915183814,0.0001960386991757268,-0.0013994179012057906,-0.005285255775923425,0.005578193299598855,0.019971852505370036,-0.008176894248605904,-0.003647475459359062,-0.013054930594855185,-0.011006189211264505,-0.008282914019688281,-0.00647120920630051,0.002262221279739185,0.01145143687480421,-0.0060252908524649484,0.005787574218950153,-0.0026316638439293216,-0.0057894300329854875,-0.007209789999060523,-0.006046401909803545,-0.0069306756589579965,0.004772971140463156,-0.009508737893169306,-0.011348858961864883,-0.0047189444507071965,-0.007843103210624758,-0.010398053348416814,-0.008014344562258024,-0.0019476223135082016,-0.0164445552107767,-0.009644381931778745,0.004291631409296004,-0.024922554270243702
2019-09-17,0.0036380496374821547,0.004068773814092097,0.006220654618408927,0.000173310872921828,-0.001299778739122348,0.019568377435180695,0.005499031038698421,0.005189745306780846,0.0010647221599431322,0.00031609137466936943,0.0005886806865034178,0.02464620469271006,-0.0012415379772345858,-0.01100845580701637,0.00015622366267753485,-0.011236767116110546,-0.002761370145217823,0.007007483445882867,-0.060565788144945176,-0.008597597014523006,0.0,-0.0019650003724002163,-0.004789324852891519,0.01023238428775941,0.004759527445188816,0.024247260204969923,0.009326083032139332,0.007831653686475537,-0.007305378721612854,0.0077754149905457925,0.01692488138820769,0.013758787088146374,-0.005278001354621309,0.004772262186067078,-0.005080904742884584,0.008328966399659965,0.013119161550792402,0.025968112521998155,0.006283477669989823,-0.012564227725966215,-0.005782947189075682,0.009348778431198301,0.008704933030339257,0.014605429530666791
2019-09-18,0.009379165255733124,-0.00420633099623946,-0.017457589581938437,0.011103349132351559,-0.016659058951632666,-0.0026321327370725234,0.01738276172406583,-0.018393020297968632,0.008795292215645567,-0.008414341026217409,-0.0037737120496466048,0.006533072774683513,-0.00032727635074880634,-0.0014168831428087447,-0.007656297093527109,-0.0018700604842029067,-0.007300199683432984,-0.016782418065384386,-0.011689478659758445,-0.016678243283243965,-0.008479345755006307,0.000140403152050661,-0.0040423831662622645,-0.001005715807216201,-0.0011483791000260757,-0.00039456418042060903,0.03525548906467102,0.003632096352652159,-0.0020264163603191943,0.008224848835109322,-0.0021916516998986557,-0.007081000412048399,-0.02847542733473174,-0.006019766359024126,-0.005863555913652951,0.002668906737770982,-0.0049252483598809516,-0.0014630354989539907,0.012488830697453102,-0.008770920395263948,0.001903438353459741,-0.0019295778186815271,-0.006799323902792365,-0.00547650158243751
2019-09-19,-0.00812505174919409,0.0027816207415034544,0.005505536029605462,-0.005833797805327334,0.015022197493826495,-0.018473721795402742,-0.00787119616737919,-0.004273476674574672,-0.010016225302388215,-0.0004241794882992034,0.01007859430405933,-0.012833791633461322,0.005433021573881369,-0.00304016133850471,-0.0006298191240092788,-0.004107568686815055,-0.005705601092317991,-0.0016654952271745183,-0.010752690814048615,0.007462757939999509,0.0021381783216958272,0.005273752960838207,-0.00328567542166025,0.006523367239658295,0.006898086703297945,-0.013124079827530832,-0.004810732877778667,-0.0032823518822375775,-0.011542221528502261,0.018408978764421713,-0.006232628037118548,-0.01307468525312272,-0.009102347966494007,-0.01689070064346443,0.01541099960427994,-0.008491745031729447,-0.00861975590628239,0.004615420386904656,-0.0671366438479214,-0.01208855466463199,-0.003694570052624746,-0.0037121240484615514,0.006266573708549439,-0.014317197817689808
2019-09-20,-0.014618183916881744,-0.008116142496389811,-0.011910708907061474,-0.004746384961547112,-0.0002608458967806593,0.0019045279506699764,-0.013931587999957196,-0.007923462238780155,-0.01667147520917156,-0.004456593236821238,-0.012951879471906347,-0.013598267447908152,0.010416730881698477,0.008335095411169169,-0.026311704789191537,-0.00767002591896393,-0.0024228581213053824,-0.0041700855166934,0.005797124967121148,-0.02828252143466281,-0.014933414312017335,-0.007624038705487446,-0.016482449042642844,-0.0031109653714789243,0.025048129483555392,-0.01239881478529481,-0.010939887607694265,-0.006543923051053113,-0.022056534662292515,-0.01155467404838173,-0.007227475787966009,-0.01324758325360742,-0.006062932071384641,-0.02401966878894657,0.0018736014911628907,-0.022881462603958957,0.008330215543780106,-0.010282240296821454,-0.010200152323203926,0.006055320825660182,-0.012714652805833837,-0.01676615073748089,-0.0020932477779517233,-0.0314446264340017
2019-09-23,0.004547096403292983,-0.0012948068466316354,-0.001691199361339213,-0.009017303617833594,-0.006325820033057039,0.0020127508057870003,0.015698394379586533,0.019633949003907025,0.0028742916288575504,-0.0019187287800834785,0.004221357769263356,-0.0006059826425212078,-0.0035439329464241887,-0.0036292018281820493,-0.01569566849727455,0.014000278383333953,0.013166325531725587,-0.005025137714846362,-0.0032419851106575415,-0.0020794208167429495,0.002706903248290482,0.0013390935252415304,0.003548853099909488,-0.0006683070223085785,-0.006961849096694395,0.0111370470882044,0.013376055791473718,0.012451599357339083,0.016252278896132566,-0.0021514661496413456,0.013597468480504249,0.008950238855530701,0.007948043073156219,0.012450469906445605,0.010286326540744684,0.01046559658719648,0.0028651355643511955,0.010241669445523183,0.006679472238956041,0.0011281849443842695,-0.017278477179161977,0.008683992624566317,-0.004562386480084668,0.005108977455404506
2019-09-24,-0.004755009695622259,-0.014001229377101687,-0.017913787402567327,-0.029136703850693668,-0.021263964941937052,-0.010713079767145528,-0.011591999507986839,-0.03655349067216862,-0.01125651802229366,0.002029252066128251,-0.011034591910574876,-0.012278271086942905,-0.016812173227535587,-0.006070007846334824,-0.01495956505597662,-0.00992380919776037,0.0002523157975860002,-0.016414080368631234,-0.0007230963719985217,-0.010416403226514381,-0.0199784538998673,-0.002745246678457214,-0.02121816139567201,-0.015427749906898769,0.004486815706582714,-0.0177230822447485,-0.00685368164213962,-0.009989916128822496,-0.013925196636765058,-0.01264937444149683,0.004511063240988378,-0.021975751210696393,-0.02879118964753291,-0.013212047231619617,-0.012402910719309768,-0.02602274355753753,-0.01092856927045871,-0.004594886441601664,-0.004988536453305437,-0.001502740047699791,-0.0020748308118259118,-0.01534009994064478,-0.016015186428071093,-0.023118586540714414
2019-09-25,0.01538973880571115,0.0038392727667806437,0.01820380751222772,0.015501202199638797,-0.011399531625893355,0.01545397736724885,0.015050876981766548,0.0006775222714610063,0.014787449049495471,0.024085704523905793,-0.023166006258293903,0.014886334204929463,0.006182362228357885,0.009975499740950466,0.004505896864663406,0.018158048612678,0.0001261260751916904,0.018399489379146816,0.02206172088579761,0.023859594451939525,0.014325180196499643,0.010446261496864562,0.024086686690391268,0.005965508704978806,0.0014657085123979119,0.015290520115509576,0.026134256017159352,0.024336373891264307,0.026147330128220903,0.014412933734902156,0.014122815391140797,0.019789791228274733,0.016049788059679937,0.03303742942449772,0.00918513347572314,0.026983953846263287,-0.0010654975044456227,0.021321832892776005,0.023525153617450334,0.015930418351704168,0.014007790475967674,0.015340677797922586,0.01686482125330624,0.02467277780179611
2019-09-26,-0.005157673638405913,0.006549065485556449,0.022996810190845096,0.004082312869785554,0.01112402312902594,0.0062208976768654,0.004236610736463309,-0.002369722410403008,0.010142395152359152,0.00322650375812783,0.004133772651959022,0.00680484797106895,-0.004248850149094263,-0.015722740328988682,-0.008805424843194243,-0.0031387302440143428,-0.005423098114914593,-0.0025208136461803976,-0.0010618381654166065,0.0027415929662426564,0.0005429716822156205,0.00272419559049375,-0.0019599355290645937,0.012348886658481772,0.002787608064475533,-0.0032128483908296923,0.008468786184192112,0.0050908622797436465,-0.006881097113731527,0.0012915973048328588,0.00437013788923335,-0.01758642133268218,-0.002230268126823809,-0.0049931898319010015,0.002228192149432484,0.0011648561177572958,-0.002779561114399587,0.009685100146545222,0.010926450113786679,-0.007778505643363021,0.004640168242090459,0.002896434023810013,0.006633915617529018,0.012284879811520932
2019-09-27,-0.004866091020893526,-0.0038519574370522447,-0.022092206291560945,-0.018561013443561425,-0.0260280719942122,-0.008721582022053975,-0.05215744205501749,-0.025449610365621322,-0.005040759621444901,-0.00695020684848624,-0.010003155994782853,-0.020727017796037805,-0.026782238008340564,0.0002047750987352881,-0.01525300939434504,-0.00021467566994148868,-0.03347703952941261,-0.01010962395392545,0.00531370109407403,0.025290539480920637,0.005971847604236524,-0.0021595719103938427,-0.0027493494259585027,-0.024210709051237456,-0.012440011770974979,-0.030116820110125175,-0.021426369456430283,-0.05250560514743241,-0.011692076776070093,-0.012971530803678744,-0.012646990735820318,-0.11090526368660658,0.004097750771517639,-0.03146503583023952,0.002409316451197352,-0.009308237078337611,-0.0016607646547103228,-0.03218700158084686,0.002795729222799137,-0.03596325150698576,-0.004081904859539187,-0.007571615682461119,-0.020607792930883995,-0.0211973317403088
2019-09-30,0.023535354188619628,0.005068586539043185,-0.004648009314711432,0.006213793115753319,0.017287653864796138,0.01770794433320555,0.009508516762845476,0.009401130369739441,-0.015899170564954823,0.008043194029258238,0.007039991787591848,0.013497008036841951,0.0012142022611572045,0.011670843804093556,0.025872358374416038,0.005081894073144078,0.007084741442847209,0.005532003021618603,0.004933031244517272,0.011333503440439818,0.02104704868342111,0.015219263254022897,0.014769330787658852,0.010449075837360322,0.006263190368901883,0.009969873043358168,0.006120541675111335,0.009522270995844462,0.01774564590155281,0.009439205350728841,0.0012924847608530854,-0.008331450233287074,-0.02596940263478731,0.01344862976151262,0.01737829454787576,-0.004567134833487807,0.005555330023642613,0.007635219402914339,-0.00037191483186005403,0.022976786573797536,0.005069519809608458,0.016517185861069983,0.007369873951824868,-0.014051902538258054
2019-10-01,0.0027682667123312132,-0.014192934403211788,-0.012814510569852944,-0.0174526167553416,-0.013473190761624343,-0.0030641145514632706,0.0024050288967656375,-0.007933754537848281,-0.03586971426045993,-0.012642328432785344,-0.0044189727439415405,-0.011955219334695566,-0.005052639812672677,-0.03379875585625636,0.005807154556564331,-0.034183186970154544,0.0037779839765075263,-0.0050783832303648024,-0.025946609786672736,-0.03427819282022637,-0.017441760074760282,-0.01210279643164025,-0.014942463166823683,-0.00616714315555722,-0.014896180159349126,-0.013676111373312927,-0.007274887770540639,-0.003115296457744332,0.00010736698269719902,-0.014097959481906064,-0.029164847261862525,-0.012835609147320626,-0.009902714648980626,-0.00040185550493521127,-0.022351313685275875,-0.010618974610343335,-0.03126770159340464,-0.009180287845799162,-0.017289237478206987,-0.02321773225114343,-0.017707692844203038,-0.005029180744655415,-0.024810487510789292,-0.01760570752708257
2019-10-02,-0.02506793237772531,-0.02515561317122239,-0.02218469429993486,-0.00737837621738735,-0.019696728047047918,-0.013501599869822911,-0.011195862861794748,-0.015646757974902448,-0.008769282478565121,-0.019836109401189073,-0.017391402485130936,-0.019451742298243757,-0.02349521099948737,-0.0247171169819701,-0.011217576272100183,-0.026102296221688803,-0.018170002319514156,-0.009357756490341318,-0.01655870023740713,-0.014334551835860965,0.0,-0.013712991911537409,-0.026989829481063876,-0.01456641886299792,-0.014837401170201603,-0.011676346315341202,-0.020468622189445007,-0.010373818018963199,-0.025613300946203954,-0.017655185216185698,-0.006105279709470501,-0.0075650647729944565,-0.011732905919344172,-0.005517584826261079,-0.012081701125107758,-0.01961039453731206,-0.02185552729718887,-0.019707388972089013,-0.011539915593863914,-0.025577995837563927,-0.02753178210157159,-0.01360929081306872,-0.03261754061652611,-0.030209950101905192
2019-10-03,0.008494530826987257,0.0051933310274028255,0.02152550122082908,0.0174360117530159,0.013511677289635537,0.011460985287841785,0.0036394312932401807,0.013069616609442836,-0.01747473157783419,0.013170710500345573,0.01614400802722704,0.016869757695803456,0.0192762481508717,0.018394149004795635,0.00400419859651957,0.005754046761810683,0.022736276276863032,0.00858717857679836,0.01024885940935949,0.004155067073910335,-0.010220865189440098,0.002328829629692164,0.012957874450066464,0.009790354724077632,0.013403477358836513,0.006961983243339187,0.012318387154223842,0.004605521113096422,0.01281223058619041,0.012105473301879055,0.001520579118527987,0.03525516687659991,0.010215893446097635,0.047792618799573416,0.013358569495530936,0.023516650615600376,0.007832568630060655,0.020403580155401446,0.016076419430662403,0.024393247239378635,0.003931991382436717,0.01466411886485508,0.019443641490442864,0.025923383587346693
2019-10-04,0.028032055892443397,0.020612430839525686,0.01674007951823464,0.01948210162084485,0.01464388377855963,0.00011003450013835625,0.024979866768911396,0.011506273368013131,0.018855358185693616,0.016063897556298334,0.0255073273334272,0.012442476297603644,0.007006895596252338,0.009774508511645408,0.005483469158667598,0.0009034205004891938,0.0015509996046387808,-0.0004256259072670243,0.015217494434900836,-0.00689680763184275,-0.0956521559199407,0.006830050691066791,0.017789522247354528,0.015551655366340844,0.01863041332730342,0.011732691780050652,0.026440133206383498,0.018424072358188548,0.022246267252028495,0.01350176202352582,0.02143549524813615,0.02508037473796132,0.01244672695297222,0.0036401963135361814,0.023765042102017242,0.023240384906434652,0.013673209781179363,0.020216128976533687,0.011113235444531133,0.043742676491797416,0.005931251227882184,0.011188794760349507,0.0161512279110676,0.013672398073891534
2019-10-07,0.00022015150458098987,-0.014922778461136543,-0.0002166289732987714,-0.01937539319424819,0.004561223852741936,-0.0074799282563355884,-0.004520366298932155,-0.0027576671173690226,0.010368793110400176,-0.008009231981318421,-0.0190101019120561,-0.004703461853492463,0.00520169642100643,0.005260698553439802,-0.0038009885700989177,0.002557132376070914,0.004129573435352363,-0.00042588868282567027,-0.0035689342633673515,-0.003472025633549425,0.009615483263356595,-0.011958661017223537,-0.005891524053327601,-0.0012353273338071569,-0.004746894769851684,-0.0038310492810847974,-0.00037274519943819584,-0.004844342123183409,-0.014934908518758228,-0.007240404431560821,-0.002496786197162315,-0.008754184391956743,-0.0005762745019273208,0.012969175409149658,-0.006166081507519183,-0.014840924648251042,-0.017897995395359634,-0.006413023472235491,-0.001117910517116294,0.0028519497827401707,-0.015463545830604719,-0.009912261434897651,-0.004882204285316272,-0.009902607062864721
2019-10-08,-0.01171504253423139,-0.02467766512376801,-0.021921298151013846,-0.04249371107282507,-0.012943912264236412,-0.022830600812894453,-0.02645624703060434,-0.024196362100079805,-0.007967421488000781,-0.022963102661286205,-0.02082730001298594,-0.029878035519251833,-0.019422137704718234,-0.0288880959355291,-0.022893301153707246,-0.0249812584757535,-0.019020721978387,-0.010225764966396933,-0.023280957038627093,-0.034843108876395634,-0.02976187821760634,-0.020526661136766045,-0.01758217233440995,-0.021630349908769775,-0.013887991054285176,-0.04978693442582516,-0.04054639116315162,-0.019126269411832153,-0.03302995451209623,-0.010574598595915585,0.01764085357707401,-0.0344202840777218,-0.028253033476834055,-0.03851790246998199,-0.013685865196958136,-0.045716278301354385,-0.01766283375523703,-0.028646000186571263,-0.04494583561832566,-0.023244144000126865,-0.03355945740657873,-0.03003499791906994,-0.013519414425202991,-0.04259341304301034
2019-10-09,0.01172019930291035,0.011745290475384085,0.012701704434373351,0.018279442734896456,0.018674914759256867,0.01621867227938134,0.031028279767184364,0.008147344880123475,0.0040593306460281475,0.018995770526072597,0.010431811820957426,0.019013185042070724,0.007812877337644908,0.009700155288494772,0.009168291529736194,0.015234251819208788,0.020437591960449142,0.012484019044617378,0.020169039945084455,0.01588420014599423,0.006134767780515249,0.009322181511014271,0.01508161062881963,0.013591475642501516,0.008820012273020206,0.034893923707054686,0.01915602905420033,0.023847225311231846,0.021279012310412515,0.018942938779181517,0.0020499971861063226,0.005628487873475585,0.016020666118883975,0.01963541395321533,0.013380072890783357,0.020590599193531567,0.01749936497055149,0.013812086090829068,0.01874638486530733,0.02164553606209285,0.01859015408395215,0.01968319672176766,0.016965001656939593,0.01819159374405066
2019-10-10,0.013478348326785738,-0.002766529576610166,0.002588770193959755,0.00342359240311918,-0.024533258134661562,-0.002678547632328887,0.0033438421325868717,-0.0028109601644260573,-0.010042157852681144,0.005897547336623843,0.004759164110599734,0.010639976216523683,-0.004352183011042676,-0.014730879646078554,0.006056425812946964,0.0037893142217815257,-0.0037231743898593628,-0.0012758184738156375,0.01365900264655795,0.002843000969960041,-0.022560815603686724,0.010453263920822353,0.012480212306861915,0.013371313286695496,0.00902488022824377,-0.001902550512784651,-0.0005077935281853074,0.006391004587690707,0.013378691779720286,0.00622141981348312,-0.006370529063732033,0.009328491310030218,-0.03095208784704484,0.012838228148816633,0.017605060769175784,0.008338769748944319,0.004875937395580676,0.017895338793116222,0.013992986588307499,0.05179026951968235,0.010904839185571502,0.002275413864275766,0.008259615309936574,0.014328711584006726
