Date,AMZN,APTV,AZO,BBY,BKNG,CCL,CMG,DHI,DRI,EBAY,EXPE,F,GM,GPC,GRMN,HAS,HD,HLT,LEN,LOW,MAR,MCD,MGM,NCLH,NKE,ORLY,PHM,RCL,RL,ROST,SBUX,TJX,TPR,TSCO,ULTA,WYNN,YUM
2019-09-19,0.002222836785043869,-0.0004468305862003197,-0.004077305630755923,0.006552351097740994,9.709183458617154e-05,-0.009418444398114456,-0.0034492270106261103,0.010127194615574098,-0.050735253070031905,0.0009909717586298328,0.005007092847770567,-0.016215757844217804,-0.010476624061224071,-0.010706699948692444,-0.005120746711118063,0.010614022331853157,-0.011740380228160818,0.0045099564490547195,-0.0066483294924170044,-0.0064829147677374355,-0.004915934181161652,0.0004280391549393858,-0.01524906332249476,-0.0020415851553622355,-0.004314625060831245,-0.0014341381891129767,0.01575475570601026,0.002227882569509676,-0.027298783472054278,-0.0009200116723947493,0.0065964153577999785,0.003376336980290162,0.0035743593689607778,-0.015713535987999627,0.0031830949593834035,-0.012577383439119849,-0.0041893340007239654
2019-09-20,-0.015009572450642827,-0.026824733347734497,0.001364630892805696,-0.012131887433536326,-0.01311587126115632,-0.0033071286676877865,0.0030885620055067786,0.01395702138693955,-0.007292320817044895,-0.000989990705799082,-0.002230870792812034,0.00769180600115682,-0.010852344910921019,0.004947459639094154,-0.0053807101345022534,-0.027207772599264324,-0.015123385639574605,-0.00584674703152277,0.0057633652654667245,-0.00813460146673517,-0.019914996798825135,-0.005367554978472633,-0.007226412483800071,-0.0018598156586758785,-0.01163044954100212,0.02290161134594859,0.00620406511456717,-0.006935678145744917,-0.03004691075867294,-0.035540059163943094,-0.016273839004192103,-0.029223902161141457,-0.005144555275493734,-0.018353544317195603,-0.005737415926442613,-0.024488873151985557,-0.015775426832205897
2019-09-23,-0.004938252915601793,0.010566248389251243,-0.010445315475271055,0.009585432721808562,-0.01090766700723167,-0.010783913950465518,0.010339641802532107,0.012020037110773707,-0.005091566092713551,-0.002973127271131526,-0.013489247275613403,-0.0010904524318438025,-0.0034788488517587535,0.002769455700394108,-0.006468347575394717,0.003825357205230917,0.0070325265251802715,-0.010186759429238967,0.01460270264059238,-0.004686175406716564,-0.00882094575179615,0.010267685969448825,-0.007972227532667242,-0.0029811785517199763,0.011652125771825839,-0.002457039467568256,-0.0005604658990169264,-0.019072447604840614,-0.00258136560012312,0.021766272185892444,0.008215689827066663,0.006932547465737127,0.0,0.019581591169162582,0.0374207543545082,-0.0058850511834379615,0.01148707583920583
2019-09-24,-0.024472096150627953,-0.014774294892901163,-0.044131238299812914,0.004450276533276565,-0.009340959313157704,-0.0016772202898999167,-0.022293715027712047,-0.00517219282739223,-0.01149441274864138,-0.016898350808648654,0.0017376129154083042,-0.005458360837811149,-0.012620888865612412,-0.017592372977834336,-0.008049097315019349,-0.009146223903170103,-0.0037128358623961244,-0.021538770329955437,0.005647469152155082,-0.00380332887053636,-0.028446782097786727,0.002269280465037049,-0.007687037272704367,-0.007475195734040541,-0.005815886869847686,-0.008067785563353636,0.010095189401964744,-0.008306563865701277,-0.0014021783487706552,0.005699261898244101,-0.009800448022725616,0.0019933601597776907,0.00039791164989266825,-0.008463550528553077,0.009144149809404922,0.011562260832991944,-0.011885034077674606
2019-09-25,0.015342109540061655,0.01591875646128793,-0.003255379000362102,-0.004135495052763227,0.0014517197977259588,0.009239917918115514,-0.006391835476977081,0.011361478652179846,0.005771585541787694,-0.008089063289261178,0.0075413918063942376,0.009879297139370857,0.009246817098389704,0.01738637206777649,0.004892847918781529,0.015469877728422343,0.011933833780014114,0.0059640798873537015,0.0065218666732818065,0.006635336511202405,0.006215826496446697,0.0028769924517553225,-0.004577286746200171,0.003577454801835467,0.041637767618851296,0.00027872991368571576,0.00471978663288275,0.009388844555735965,0.015334874200637616,0.005574109305663155,0.004782215892919384,0.003978109179842315,0.008350149086267189,-0.008426438619972387,-0.01645232383371542,0.014996469213645502,-0.006503855624788946
2019-09-26,-0.01611124135996367,-0.004087750979631766,-0.00674264614241038,-0.006969912579319448,-0.007564654984997254,-0.08551816270222934,-0.0020140523837551827,-0.0020942893921188643,-0.017383906737124533,-0.008155138864782696,-0.005464146249601787,-0.006521743259847335,0.013473181350379226,-0.0029674211244994364,0.001781147970935093,-0.011867640751491715,0.007408788815998157,-0.008192378838575376,0.00017987608345215733,-0.0002707995128119478,-0.01105417110205864,-0.00014103421310651676,-0.020870321279549464,-0.038273938925479256,0.014976620646546257,0.0034956543656980976,-0.0002762837966384657,-0.02489519894299319,-0.002164364829805754,-0.003603158658533445,-0.006087447956105052,-0.005403083515786555,0.0059144206421246626,-0.018209517277661957,0.0032691020396078407,-0.005855929391052617,0.011658078877454958
2019-09-27,-0.008270849128875435,-0.009462907061548953,-3.6766475091210005e-05,0.019563679484799312,-0.017286469583250752,-0.008418689313378303,0.0015411456852760796,-0.005151858244481611,-0.0006873255190615879,-0.014131459661663626,-0.005268400375910476,-0.006564482067689004,-0.0050517609819749065,0.015395400647876922,0.005333838480940489,0.012095259420112248,0.00030463662629021115,-0.006086227088205387,-0.015295948157442618,-0.01065773298872108,-0.007397143634797598,0.002634081785997111,-0.014812189995550229,-0.004681971744597502,0.0015188180793559436,-0.004240692215007669,-0.007186380357400157,0.0009352607931294443,0.011918766571068273,0.011126663579037022,-0.01592468040462136,-0.007062589754958548,0.01881632459171878,0.0005620106022703464,0.03423467657514023,-0.019030334944152627,0.0015959676143475487
2019-09-30,0.006062217161457495,0.0062153910611000285,-0.000948767350169688,0.010546356983025085,0.009443427000513038,0.0029830901187393177,0.0264279695389793,0.010932135144961608,0.015985206374296235,0.015897960667239586,0.01694826527522708,0.008810306264719348,0.0016034272604832367,0.006671527234344499,-0.0014148592459710674,-0.0010938206231020375,0.009397296749138473,0.01815191921159709,0.020650254091525433,0.003834340987315832,0.029808744589796543,0.007271490528124369,0.016501645958081346,0.014700117469047758,0.017441256836395524,0.010215928603816815,0.01753887634477902,0.012146135876315522,0.013051867306259624,0.007336098979051409,0.000566005882465026,0.016596641809156765,0.00230852577368279,0.016065643260844364,0.025572832062537465,0.004341806997644415,0.0038938061816866654
2019-10-01,-0.00014978297291068365,-0.02642412940722616,-0.0008758377829576336,-0.01420488850390067,0.007856824623284187,-0.027911219590814995,-0.013837564579556427,-0.012711016279035925,-0.01023500772066932,-0.011288027208390727,-0.0037202080756618683,-0.028384254162213907,-0.03655287043525024,-0.023797256537628653,-0.0023613701944324994,-0.013396298700821152,-0.004051292183010702,-0.010310187309083507,-0.002327493234601463,-0.004001656697092071,-0.007799270096993327,-0.02650088157532704,-0.001442945347399971,-0.019509409451415327,-0.017461638435451565,0.005420156345058436,-0.003283086286689385,-0.03397029756959846,-0.04116474538699211,-0.005006660990069078,-0.021601347398995552,-0.006279215393031334,-0.017274495604505002,-0.007076618924103495,0.061200864597769966,0.011037524492379713,-0.004760735597944765
2019-10-02,-0.01291737598591125,-0.03395607638369691,-0.028431217385672114,-0.0439642753229047,-0.018498035719244688,-0.024711803912767616,-0.022754644249343925,-0.012298421988450325,-0.009828480369584836,-0.009600556081649114,-0.00925995748283881,-0.03258428332467733,-0.039601270958966484,-0.029417951817025223,-0.01881890388024887,-0.015285975002727659,-0.02393130710908653,-0.0131308055277356,0.037688219335183515,-0.028944234749217035,-0.02487838689326405,-0.013156640002643938,-0.020592521088360738,-0.03191487362988221,-0.00856089678610572,-0.025532204771475553,-0.005764634229780019,-0.015671230948293036,-0.022503797871948783,-0.016194242828318828,-0.02531507912308706,-0.021664636201824128,-0.033593514441643935,0.008574756880004752,-0.012030459065897503,0.011553909602386891,-0.001948628536714181
2019-10-03,0.0065315416415505645,0.004621681528975907,-0.0005034185972012661,0.009843423412853936,0.010306493908859515,-0.010617687441562662,0.006555671935474461,-0.0011670787436585117,-0.0035387204962263885,-0.005763337988357264,0.004371678794427236,0.011614541487129593,0.008651025222333741,0.0027553818738466074,0.008685169696496242,0.011187024489950348,0.005586297883127811,0.011545965132326863,0.01193414944816551,0.00018822000893070623,-0.010886859649163694,0.01822874945612285,0.0051642301552974335,-0.020350020602781127,0.007978938913228761,-0.007914124172236803,-0.0013802750961031673,0.011357996601825793,0.02782749038655874,-0.005579660186668001,0.0041507559466971156,-0.003875092193423968,0.021422590066132008,0.02859660695268329,-0.02039657405096651,-0.011961532910953476,0.008964348179374637
2019-10-04,0.008831925999802426,0.01004851017715036,0.007602178341471033,0.018732615018422827,0.011089062659202176,0.003414610360586101,0.010597460385416424,0.023373567684148222,0.008401968217263578,0.009486138739090988,-0.00022488908161755194,0.0034442034716137826,-0.0020016165649484607,0.013950537427039666,0.016144502124502136,0.014065198722997607,0.0049383061637851,0.014784218829921869,0.0167489608378113,0.009871114792762592,0.015459594367547735,0.00790352349862733,0.0014677618244440804,0.006231808077776124,0.009217062826359257,0.008441919499302175,0.025435554240087477,-0.00835090178154052,-0.005654075405854497,0.018703784486352015,0.014763438170592114,0.02426803172877756,0.008706006823832935,-0.0005369032662593254,-0.026531432881123584,-0.008647388096563291,0.008620667229880974
2019-10-07,-0.00401799145160453,0.006832070464697582,0.00045278598074216525,-0.0010462480659041429,-0.015954181573743398,-0.005590723625763183,-0.01185781822441312,-0.00399712134101049,-0.005411548140050293,-0.012790748574984079,-0.006530619692994177,-0.006864840205684453,-0.004582883322097664,-0.014592309830532613,-0.0038835616716529353,-0.004905060768993885,-0.005220922847715359,-0.025174105798073887,-0.0026895722025950253,0.007540427556986806,-0.013734863390776897,0.0010863750602820854,-0.0014656106570720695,0.0024773482655686685,0.0010742095332301194,-0.004275201385642746,-0.009166810435145889,-0.0068726061548499695,0.001202810132447718,-0.007252350006632602,-0.0008149411129281248,0.007957959966270023,-0.012161755326562163,-0.011383972756493499,-0.03132484402363911,-0.01735373465331802,-0.008459828086280319
2019-10-08,-0.01566961490022023,-0.04095246726499557,-0.010661718846013857,-0.02304704733153007,-0.006850903835424194,-0.019066208677147034,-0.010169980717073757,0.011274477489185752,-0.01597718393174674,-0.013220145994880084,-0.006044650917229721,-0.016129068477958475,-0.02503618519838202,-0.02104949103103948,-0.015950359051130625,-0.00824431597208497,-0.00030881435369112253,-0.0032965385705501227,-0.0032023841265145236,-0.015984495621231498,-0.012835646519377297,-0.003822379267049536,-0.033027582101399,-0.02862444738542025,-0.015240860426054548,-0.0033938006241803764,-0.003537736635754518,-0.015302156638911657,-0.017256408182839467,-0.002404351992544407,-0.010948977895961498,-0.005562277483223355,-0.020651508189998502,0.000217118033003727,-0.023563341794863524,-0.041581165092025474,-0.009675499127214438
2019-10-09,0.009662859223618092,0.016012921031973493,0.008623200407932297,0.0064339232294294835,0.002652072579294007,0.009967536315429681,0.0265672173082403,-0.005101900258598802,-0.005218553600239595,0.014201402521328621,0.015203408850088751,0.0023420269122558235,0.007674355664186949,0.007347139924539725,0.015848540893327767,0.012597553018984575,0.010014517957940061,0.008820015578622664,-0.0020290252637313877,-0.0018778359961231228,0.006968529284136382,0.008147533984983912,0.017077793855001966,0.0008480160500341505,0.008392437214196136,0.019864340727673957,0.0076463378764812795,0.008413377131553323,0.0033342006118719514,0.01195763187701493,0.011070185108013275,0.012450235246081132,0.004866521056466677,0.009991899435615625,0.004261040847308051,0.018036541472931322,0.006572629596454771
2019-10-10,-0.0010046756673366408,0.01612705775024459,0.017646715581662642,0.01567724063210063,0.010075455660778276,0.010362819046157545,0.0005560958200130361,-0.002849088628606,-0.003912055860170738,0.0021136004879138692,0.018270190609599446,0.007009114266999239,0.015231280259170532,0.013837081846510557,0.011818849796352282,0.01091736453993919,0.011662510530322523,0.0005467176461579903,-0.002880394857227908,0.017779708448710352,-0.002531731401244852,-0.005027240429842261,0.02350755679304317,0.018640141605185123,0.005188164453267641,0.00877745601049651,0.0013551709494223907,0.01698096893597323,-0.0028801970365650575,0.016854632095975264,0.0012815771979390878,0.02352520593946794,0.00847473790502451,0.0013981551869239883,0.015585644507255747,0.015705858621942737,0.008823730080260273
2019-10-11,0.006778047269550891,0.03715295931708695,0.008113393047761042,0.04196033602322391,0.0072697484628727604,0.01465191246397679,0.0031410477087161492,-0.009714313070520841,0.009015437535425663,0.016345855173862223,0.016765991960546955,0.01856162983222509,0.0262548014898627,0.02496806768707871,0.01717106914845723,0.015403875363216635,0.01316866497466096,0.02053524813029295,-0.005607536971709903,0.024216682878576812,0.025298261641741204,-0.012939338826672975,0.023696532648146196,0.022249941597611622,0.009462190774430335,0.006394185551833909,-0.001624159154548166,0.03822023850284406,0.04110232823088755,0.013061718462722416,0.004653127566902171,0.019850371241875386,0.03961571205078518,0.01277952990811837,0.027755973997382277,0.06336017616990097,0.0010496046010064486
2019-10-14,0.002604069615361304,0.0038255753094149636,0.0006170004359131731,-0.011650037092282628,0.0058518305356218825,0.011793130330457924,-0.002673641710418617,0.0057701988754874645,-0.022912246042879114,-0.0049285951850204235,-0.011282285353642063,0.00455586271444508,-0.001967958855099372,-0.0006194592875385929,-0.005282462794587994,-0.0032155361174706076,-0.0020456058319633375,-0.020336223254553087,0.007860607281106713,-0.0012634126851212013,-0.008912360509051975,-0.003061755281280387,-0.003917295472631421,0.0034581363744965454,0.010651952475653204,9.96564134854161e-05,0.004608587410970033,0.0036254817542022977,-0.013551314709024598,-0.009425429957158449,0.003010617496689516,-0.007683078573003543,-0.028098534548789078,-0.005937944557128594,-0.0076068555847098596,-0.004078664375349428,-0.014242161506714868
2019-10-15,0.017823932579885904,0.016861116534015785,0.016380702456987306,-0.01135028288072637,0.013898375870160518,0.010704110957565405,-0.0016784567456802346,0.006502454294994742,-0.0014486359284971995,0.013555749483504131,0.003949997475184208,0.028344548770290023,0.02140865625089239,0.011568018451184159,-0.0036943559659328162,0.008767889285439479,0.006149164351779923,0.0014203893994784167,0.012716177973719489,0.015812793457175678,0.008409784758729,-0.0055668469247452945,-0.003575327115193039,0.005676034236848704,-0.0009485787600710394,0.0058796414465789315,0.006745718433567083,0.014079226876777318,0.008329065400580093,0.004847424487140151,-0.0019625166828846075,0.006193894096135688,0.010692994088022045,0.00042636202825274694,-0.004745157127711397,0.022791999137666608,-0.013472472924535572
2019-10-16,0.005686324313618707,0.012038614117076296,0.002299843538133839,0.006917960481776841,0.0055741035930083616,-0.002353571816661293,-0.004221364939911765,0.019760646785851765,-0.0026293936699812726,0.0010286937218213499,0.007358896948874705,0.0,0.010755697092332595,-0.0021439719327620566,0.010544450928997806,0.00024587742534532,0.0011884724714299466,0.005891228645227287,0.024108450144342042,-0.0008005621787346984,-0.00016512192042483775,0.005211695052726784,-0.01578745655294922,-0.005643998706955311,0.0009494794160782583,0.009907039965601161,0.02465793481171419,-0.010595529315904573,0.011799995654049322,0.0028586797593519453,0.003007586271988716,0.013850955604411075,-0.000783885401589246,-0.0036247047861033277,-0.0017114840235997741,-0.009139926787092634,0.0016170724338733233
2019-10-17,0.005654258700535264,-0.0007855710953885708,-0.0016892763646869646,0.021488088692487084,0.00044401744137401167,0.0011795153048310691,0.007069527114237806,-0.0033538379368578397,-0.007818408003460786,0.004368087580271407,0.0015912295951121536,0.0044101959473654695,-0.012551209815931275,0.012278358587021643,0.003210756404289583,0.003278887947706366,0.0036879115873198476,0.0,-0.0013083852993236444,0.0024035334323642132,-0.0042943424747891035,-0.006960887465868537,0.0076558342664163614,0.009122175786316244,0.007167179067251173,-0.0014224073360068479,0.0002619685477418532,0.0076624991334095505,0.008057737154914202,0.0068589357823769515,-0.004843761216219211,0.02023957298688961,-0.002352886198872195,-0.005885427829390499,0.012735776105762486,0.0019327333097820532,-0.009956796588978523
2019-10-18,-0.016766587598934568,-0.0008985505748967393,0.004424912192682706,0.009158329786195685,-0.0073945736957399255,0.008246973277810099,0.014968546933551874,0.008973510493075487,0.012003141202009404,-0.006907063378479017,-0.01769211327471709,0.019758299156311443,-0.0005528661055949069,0.024462076956207834,-0.0003425510271575227,-0.003513185590314216,0.004899198902142965,-0.011388095746249438,0.010810472711705765,0.0021313428146441105,0.003980940962499124,0.007976674575506548,0.008321158703375797,0.008638013574130854,0.005650614758205164,-0.009750258280450508,0.0015690488341337794,0.01859821718759691,-0.001156979299480887,0.009732184112405395,-0.003012749491218103,-0.0021491409169216436,0.004717046752242826,0.004520531439437425,-0.03297060755072023,-0.004647065242185056,0.017486526033487326
