Date,AFL,AIG,AIZ,AJG,ALL,AMP,AON,AXP,BAC,BEN,BLK,BNY,BRK-B,C,CB,CBOE,CFG,CINF,CME,COF,CPAY,EG,FIS,FISV,FITB,GL,GPN,GS,HBAN,HIG,ICE,IVZ,JKHY,JPM,KEY,L,MA,MCO,MET,MRSH,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PNC,PRU,PYPL,RF,RJF,SCHW,SPGI,STT,SYF,TFC,TROW,TRV,USB,V,WFC,WTW
2019-09-12,0.0013617111487935762,0.0028268769144601524,0.009321529915868876,-0.0015916055142579655,0.004050886891604266,0.005564447357232938,0.007325575929542305,0.008643853104158605,0.007128476416813578,0.010515390462791707,0.004435739304206043,-0.0006475652129129816,0.002180984529378094,0.005805626204152148,0.002253463490730523,0.0006085752839430913,0.0044186403986319345,0.01578746742474979,0.013821443720748672,0.00890452617435833,0.01102177938630411,-0.012243730289114185,0.019092823897272515,0.018529405780866925,0.008636055224523487,-0.004204374472910555,0.014428817531467741,0.008948481569053257,0.0027381186974004823,0.015074582551929616,0.01392341186376278,-0.017643746559284912,0.009378302613173739,0.006144077663101877,0.0016666718373898881,0.007195730568222203,0.02389315663036684,-0.0005161726632496588,-0.00208454065109942,0.009622295560354432,0.008648599986055716,0.02505394834372754,0.011483464201537119,0.013202094099937778,0.009206742110682065,0.011997171687365915,0.009176416609314009,0.008602536509266345,0.002272392432303816,0.029609739553694947,0.0006155450826639264,0.007344513248654483,0.007249621457927846,-0.00047601494301330316,0.004500032338409454,-0.002357904171275682,0.012660226442699152,-0.010139819687532081,0.014156103980378587,-0.003932095565700289,0.017144783982212752,-0.004093703334503651,0.015385197543576812
2019-09-13,0.005828705051384331,0.009337764234411905,-0.004776902757364976,-0.009452521132099267,-0.007224584778767307,0.007173017986818353,0.005902244322337324,0.0015124747560910645,0.016852082899458498,0.004028481589390065,0.01888467450119169,0.012740326121949641,0.01059755663012707,0.015728535168740843,-0.00705812481873358,-0.03476450102286743,0.01264801545626093,-0.0025608483206497334,0.002045512631695834,0.007641326769066481,0.010970696578081363,0.018633331328487657,-0.01918461683225514,-0.012416988382963456,0.012486830299654361,0.006544551504679363,-0.0030347188899052524,0.005302984160902469,0.006825707337646536,0.006507707038851951,0.008941650111392807,0.008111188574633887,-0.007993139026233331,0.0196761594527044,0.013311041825632364,0.008136288278603354,-0.00028918739032679497,-0.0032867147374628924,0.01044477660196419,0.0016050654056449787,0.01895281558700712,-0.011833482080621183,0.010523894758741381,0.0052527729629214814,0.014145033832885678,0.008193835424682439,-0.05585858430338664,0.015382341553389356,0.018136077844523202,-0.0009336606115585289,0.006154161703853411,0.008100867232918363,0.012769987074805256,-0.007186073422986161,0.014600952818240476,0.009748967392544605,0.005114866178199007,0.006941948773843798,-0.013418971465412266,0.006280492997570608,-0.003989244479873144,0.005549390088314121,5.129587936592017e-05
2019-09-16,0.0027039582510235416,-0.011409834998820978,0.004799831083703632,0.0066684324777097626,0.005387123628331825,0.0,0.0012571767883244878,-0.013087336973715114,-0.0013257548972003264,-0.006017940295097279,-0.016367422783078123,-0.0031981757181985815,-0.015355080613851824,-0.00795545600659775,-0.002641775594260043,-0.0005401163039414625,0.003529502226561343,-0.0015049938211243452,0.005830738512240252,0.007691030621413963,0.01964942602464559,-0.005616326318892084,0.016656456250463414,0.009941562257607783,0.004580466612119638,-0.01709465357430351,-0.008596122972911568,-0.012187403777369266,0.0013699686228967334,-0.0048078030164752095,0.01156004976658398,-0.009770053664399203,0.006198181365621336,-0.008899725548737969,0.0038315754449351758,0.004133931695020854,-0.008106599770008271,0.004946214916183189,-0.016952457411291033,0.0019029607926668302,-0.009079016755174973,0.001567589768700639,0.0073842677820439295,-0.0024115524205782224,-0.009399732751393608,-0.015735989375281978,0.009906253669160536,0.008759480616051585,-0.008015659441578782,-0.004486004244980912,0.005504495353385819,0.002754996060846615,-0.00045840287849252537,-0.002279273924218339,-0.010466003763767051,-0.00848461275560497,-0.00263874411637377,-0.01757178656453151,0.00020487463486240642,-0.003923070826618802,-0.006543519135142062,0.0012267552757248001,0.0015924143826613335
2019-09-17,0.01021018238437632,0.013494592031615626,0.011385566187376295,0.02375510422970417,0.014664230608616213,-0.009089386431424429,0.017789986972272853,0.011985847872373556,-0.0063060889450688995,-0.009081877753625123,0.007964011360820367,-0.008556162691634728,-0.0008558357486009305,-0.005012145889037978,0.007379424286986236,0.022342162482778427,-0.01515159226591889,0.016307108096460965,0.03734284592024162,-0.005406036520686941,-0.002014287300891926,0.021533432922064444,0.010145990936960114,0.011580746153587285,-0.011574781463749573,0.006615081362658648,-0.014089732607693306,-0.0060308008196579,-0.0047879297957800215,0.011660930173177153,0.014910858319995723,-0.011027208158036261,0.0075966430810070484,-0.004951411537300943,-0.01145041654486989,0.007057718378685962,0.007917252997893032,0.022640906792484428,-0.002523826502100035,0.014295763241198634,-0.012066514086390145,0.04413051764438958,-0.009335590684959705,0.03475000987845034,-0.018569505919153406,0.004392461087527222,0.00844700008491639,-0.008967815765864029,-0.009090833246402807,0.009200230652139707,-0.010948800654066004,-0.01144804933709509,-0.011238528283922022,0.026533040739497693,-0.0047927438132170375,0.002065643255532157,-0.0030230365390532254,0.009328322332935457,0.006218301904139079,0.0007159119852611084,0.0019304947205847078,-0.004491409802129476,0.01861424925970745
2019-09-18,0.003241954712072559,0.009985925865613421,0.0036999561779396117,0.0026771978853403766,0.0004634137044283726,0.009925622570209347,-0.0021076778819297814,-0.0026040671899190126,0.0020040976248449915,-0.0006787526972313884,0.009062315102197571,0.0140234784148765,0.0035688794755304176,0.008779346488948958,-0.0014400176010458399,0.019210687571997953,0.005769304829067234,0.0043841804638711235,0.006705945287031501,0.0007460093945721447,-0.00713178714775331,0.005030088860942028,-0.011309019498248474,-0.0045793108026244145,0.0039035603300059396,0.006360317100139623,0.0037255221230843016,0.0054190636977617945,0.002749084160306392,0.0014816356392268748,0.0008578249310835506,-0.005868507015827973,0.002105597738596199,0.01003616094741866,0.004412442757088186,-0.001752178576651775,-0.004162903771662285,-0.006416979873130835,0.008855134697402178,0.0015769065268305127,0.00339229135929342,-0.02664984276825244,0.008348676255379939,-0.001070517858493547,0.0016633141030741871,-0.00034976969726485674,0.01567151376870357,0.014076387586773764,0.010080399462262246,-0.017674475080124652,0.0055350409595995576,-0.005674731761396656,0.0027834425882418135,-0.005583487949677113,0.004317516234120022,0.003533565614387335,0.006633675483467494,-0.007037589679815159,-0.005296974821450862,0.00017875856562876713,-0.006574291530808352,0.003486382661770371,0.00025171667567303047
2019-09-19,-0.0009505856120045619,0.004162999635608511,-0.009960943657095434,-0.004561615546635589,0.0034261589335107256,-0.0016944229731027383,0.0005666628402547502,-0.008000507459149597,-0.005999966737924245,0.0040758276264112325,0.0018506656553953782,-0.00042528569962263507,-0.007965826099577078,-0.005136116143658165,-0.0015121507376200105,0.006743696644828212,-0.012018479529661064,-0.002182640431169225,-0.019521324301045695,-0.006709262515485315,-0.010977910791976297,0.0020629095524427044,0.007600427691776934,0.005462980105662041,-0.012018562301424063,-0.006530587949057365,-0.010161153003538037,-0.00852213089004461,-0.008224642247193104,-0.0029593980424296173,0.0021429025457633255,0.006493311272001812,0.002236980518462328,-0.00317271907311667,-0.00878640933718089,-0.0044852583290605486,0.0029442107558523833,-0.0008768827237303212,0.0002090673095218598,0.0061012280959085174,-0.0076643401053715365,0.007015646202544579,-0.015554893070650389,-0.00916042019580332,-0.005915728979733137,-0.004374607926438845,0.00798072725588872,-0.0014163285147555937,-0.001906192918405103,0.0049241884640813804,-0.014067250533194131,-0.008152538735345272,-0.007170803675021098,0.008009874882731749,0.010251222173400576,-0.0011739950227488416,-0.0060255255524490625,-0.009478133122542975,0.0032087766960327,-0.0019672720132301036,0.0038223114780262524,-0.0004088969400427578,-0.0024660171019690313
2019-09-20,-0.011225273766148236,-0.007600721209969019,0.0032481063019589307,-0.007488645005067962,-0.004060625430331033,-0.010251741488462751,-0.0062815707433336865,-0.008404765238662515,-0.0077131116159475654,-0.007442470865205442,0.0009232168417654396,-0.012771510476757841,-0.005257652696193493,-0.005449715431265489,-0.005173393188272812,-0.007557388003093801,-0.008017860244456276,-0.004286828273181054,-0.0037748091257095995,-0.005682414857737905,-0.009592284520436478,0.008425669849215112,-0.015608523087307091,-0.00791156040493457,-0.004293220200643266,0.0034987395301342428,-0.006516062378484788,-0.006922806243014223,-0.004837652013513605,-0.003298012608205725,-0.01283009992112849,-0.01055704258638357,-0.0011495321401938652,-0.004020960677952545,-0.015512294663839854,-0.0015670419364891552,-0.017179258282548404,-0.011497215523953774,-0.008775574867684544,-0.013106421842105864,-0.007950979433357874,-0.04103809760188426,-0.004204792857592787,-0.009834044690103294,-0.015765590218186798,-0.005975523839140351,0.003035318514320595,-0.0008510720707641806,0.0007861223078542423,-0.013946396306181552,-0.009925497401909289,-0.011272917172266528,-0.0032619373929401174,-0.0153858271168964,-0.01620283131580169,-0.005287860024088764,-0.007008446076040342,-0.0143102252591365,-0.00449168594045779,-0.006451510126885052,-0.01079794417951796,-0.005724563497479296,-0.009233078417336782
2019-09-23,0.007311516824022757,-0.002610784775095687,-0.006317033344060419,-0.004616814746302711,0.004540347937676659,0.01035792829166482,-0.0012435342600070065,0.012328485935331424,-0.0023657190997922184,-0.008861516674839587,0.00407316385842682,0.00840908608564006,-0.0007687315350465296,0.002884047094305453,0.00019047797481319684,0.0031150077389274777,-0.0002786556588105782,0.004129560024698664,0.005352144819531057,0.001186131809510993,-0.004773451586570943,0.0018904853105934372,-0.0022001363169323884,0.009223665138197834,-0.003952652657232214,0.007395566081966676,-0.01212731912622833,-0.0013102407702875185,0.003472172960913955,-0.004136413841684838,0.0018411544473644348,0.0077058606898061655,-0.01577642718875416,-0.000168197069067344,0.0011256455027752743,0.011967650306064614,0.007301783227798175,0.006072513475342989,0.006113018609745335,0.002180280368631715,-0.0025189039400747015,0.0010189100303243936,-0.0009597226394251201,-0.004271378611134913,0.0037130414167232395,0.009901198975167613,0.004867569064391786,0.002271342493306072,0.006511540025538665,0.004491633029489739,0.00563868533238554,0.0010685263687135738,-0.00467541335404742,-0.0012660878359602723,0.0013308853861000447,0.007678749520636741,0.0028612154775546905,0.004372585035518961,0.0017776268687310637,0.004329303511249272,0.004883494099614305,0.006785836424381131,0.005245270360962895
2019-09-24,0.0013375161339601593,-0.005235713343346604,0.006118805807491912,0.005090910387869352,-0.005995525667746082,-0.01622602819211394,-0.0008298879951890159,-0.0005917583962881112,-0.019647608289824148,-0.02235227715859367,-0.009143991071927204,-0.01111855118719951,-0.0075015039768162595,-0.02372409283423149,0.007164763397988105,0.01992784784487145,-0.016726945143772154,0.0006124658588180232,0.0029677341748810537,-0.01615523610185632,-0.006290829802983899,0.006641586062993365,0.010492621074472686,-0.012185822240483812,-0.00974009713476709,-0.0032510418754096992,0.005762424206892103,-0.026749864278575175,-0.016609013864678612,0.005980967163258244,0.004324351844197771,-0.017058793049925525,0.010112737978931419,-0.013038278586157581,-0.007869911553369136,0.0013575956751652463,-0.0074319642475143555,-0.02228661301824597,-0.008380390971382545,-0.005834563668294379,-0.023415944376769526,-0.0015487916983079053,-0.004674868335757143,0.011172318683715154,-0.0053899207192382725,-0.009979077265453107,0.002356882994703602,-0.0065863449792267215,-0.0053538497773985005,-0.01350969105838562,-0.01246082902406831,-0.005694259918381794,-0.018552826418180568,-0.002693406845243218,-0.019105950699907615,-0.013188818455700524,-0.010081634083105584,-0.004963359364492548,0.0014331908997804454,-0.006286405615743118,-0.0024585420256970636,-0.006331639458724059,-0.0005066805176884293
2019-09-25,-0.004769127427109221,-0.00824567858057168,0.0007108090872656181,0.0011258321992677622,-0.0009281252719849364,0.003933593405101465,0.009397493756459596,0.008039026264728744,0.010711854590751413,0.012662819375199863,0.006943742260205443,0.013837861106785976,0.008284916494352146,0.021796876428741285,-0.00031468170811022045,-0.0025375824355875487,0.00935613621821263,0.006558740785223005,0.0017378125893803276,-0.0006567829130724734,0.01979645199402813,-0.013870232855363929,0.004740575232109467,0.0017347754574972285,0.0076502353792402555,0.004208525531213203,6.231223414276954e-05,0.010974985892773237,0.011259810324941943,-0.003303134668864227,0.005166878811121656,0.014362722138978157,-0.0005446844083124569,0.005710508097324984,0.014164502495833675,-0.012197618340315408,0.006012110194689724,0.014958825760999384,0.000844948796509426,-0.0013925576585748223,0.011753619840161766,0.0064268333520502985,0.011709977444096964,0.013711910488386048,0.012750969002400137,0.004067419071205336,0.004571428293899338,0.0002849336816681536,0.0066158218757936815,0.0043397928898551985,0.011987289520287492,0.011692894790983788,0.000239036994797992,0.011120910300949083,0.01287238778697497,0.005346169434985448,0.01556473402633718,0.0004374733333032399,0.0006812869802685917,0.007410236850215801,0.004585339051399684,0.012538578779504261,-0.002534347151460392
2019-09-26,-0.004983873927980276,-0.011498164005047884,0.0007893403449721337,0.009669347150000007,0.004179734421226877,0.0044682109117542,0.001646103280910749,-0.0017629322459543628,-0.004102747442227606,-0.004515356002403825,0.0018195153074673787,-0.00554495100811303,-0.005814265101717564,-0.003891716799072853,0.010517141812048658,-0.0013568061817627042,-0.01235931031417703,0.012945169981496862,0.012706181412432738,-0.0017526349052177093,0.0038755868382440717,0.012544668650281698,-0.0008238779805981311,0.01087163004498648,-0.009761676264174235,0.00649663151920743,-0.0035493650979969704,-0.008617889862570838,-0.00835073843984746,0.004308401577940879,0.008459919675938066,-0.005309700733484135,-6.803760937612591e-05,-0.008220515724271071,-0.006704153871603391,0.0025479879653398374,0.004179647290302402,-0.0025732113110739085,-0.0061217477897580475,-0.0011952003649767784,-0.009758511497969247,-0.015458517620718482,-0.0022257234298505013,-0.00914781827971678,-0.014479352776546772,-0.0010566913878863327,0.0015604475349750846,-0.0014965082989810696,-0.00033442857230070455,0.003937020414769732,-0.009351703861419591,-0.001415188883275409,-0.021769899399130543,0.005577616958568177,-0.012541711333712957,-0.005612865919903731,0.0013244167620847236,-0.02003130652505536,0.00851193496077407,-0.0030500013060436038,0.0021106916940409892,-0.007917523378875413,0.006199345088277131
2019-09-27,-0.0003852751959499967,0.005010795083334685,-0.010489096172280221,-0.011024792502753122,-0.0025898893187320526,0.009717750396389002,-0.006470409698636548,-0.0026909330803601694,0.007552483755766115,0.008098555091843984,0.00029155557570681445,-0.04503531294039109,0.0026583038568526174,0.005064223640001364,0.00031171624552706056,-0.01978411629921517,0.006256987203569153,-0.007118635075413993,-0.009722837967988007,0.002304430961965531,-0.016057437687111764,-0.0014265869435224898,-0.02053678324840602,-0.023412954141217468,0.012154936304714425,0.0014571997204779752,-0.019872631841595823,0.003601866047559632,0.007017535208669656,-0.0026398036467568664,-0.01879557348729244,0.009490010383575775,-0.02058084937580318,0.00589595302991941,0.0044996767196414655,0.007038092847264421,-0.01737888596432946,-0.03424334768709003,0.005947172161317349,-0.005086467046710119,0.005162032463200017,-0.034265127077240054,0.008285952072533354,-0.017088666893629978,-0.008410301464609748,0.011459628513339037,0.0009085260801049433,0.0020698008470465545,0.004680422267080209,-0.022477351314250216,0.004405639710491016,-0.009448414256200688,0.012716770969804392,-0.037695342988929514,0.012701003655204879,-0.001188576646418249,0.010204404493244335,0.008926034471995026,-0.0006751362703639741,0.005077160390261071,-0.009393718597416556,0.03765115814873843,-0.023661236093727722
