Date,APA,BKR,COP,CVX,DVN,EOG,FANG,HAL,KMI,MPC,OKE,OXY,PSX,SLB,VLO,WMB,XOM
2019-09-12,-0.006252953724231958,0.015701942692514015,-0.01485987341551298,0.0011543794563979581,-0.012861851498813914,-0.016660622080118315,-0.02583063783119688,-0.014962791163771305,-0.0014671388694739163,-0.017002297340623196,-0.0017554202328735613,-0.019226359584198494,-0.002732668814314887,-0.011253816410888406,0.012459087592582296,-0.011797968492188393,0.0006950915138723701
2019-09-13,0.020973530785092898,0.0035335728602228222,0.017568853375560467,0.00065882391449823,0.020765490933918107,-0.003639527804442433,0.005822809547527896,0.026329018772116353,0.0024485218329031166,0.0018801213395756022,0.007439700892616807,-0.006828475468278583,0.005675898446162231,0.011653178722571322,0.021863708497239953,0.016878799603757377,0.009169066123220437
2019-09-16,0.16885813636709757,0.04797538027694248,0.09051228345583384,0.021563917255290832,0.12165937095898616,0.07872494851652867,0.08590939430656452,0.10952150007485262,0.009770652138805458,-0.01651343841210129,0.018125345981024887,0.06010235161565536,0.012260134293686331,0.0530407707561964,-0.036712254191852645,0.011741207569037515,0.0150054475009187
2019-09-17,-0.08541307817839627,-0.01805968265912039,-0.020949543766760503,-0.0018531761491292764,-0.051209092233938214,-0.05161125930002897,-0.04369786013625632,-0.06491788629823814,0.0033864283252766914,0.01908021889337408,0.0048794557989857434,-0.05543917157708966,-0.017590992440804976,-0.02900076824371467,0.02330372688971738,0.0004001518783127711,-0.007595475911315264
2019-09-18,-0.022675216321575986,-0.006415476216637961,-0.019764869800025897,0.002340653759014044,-0.006746750074049457,0.001231390821024192,-0.021901062400021543,-0.010461070908426517,-0.0033749991326161854,0.006553275878167009,0.003937208645028001,-0.011739013874004334,0.00772996417152072,-0.0036677752088957183,-0.008421043536392059,-0.006399869133348557,-0.004783114330669025
2019-09-19,0.012976984670843406,-0.0008612043649959267,-0.0006667573176187824,-0.00418763582270576,-0.020377532341462,0.0035661917824321154,-0.009364003208130023,0.005286040117543411,0.0009676592785992089,0.0029761941121515534,-0.01843161220214773,0.02622163658973764,0.0008739788489895428,-0.007099580718280096,-0.0005980894441242057,-0.0012079247168843565,-0.006729129373916232
2019-09-20,0.0015526446921847459,0.016372221988941726,0.014173906382699553,0.005337408124283183,0.0057783988907118555,-0.007474772335712476,-0.005239784149366544,-0.022944481829331842,0.011116325311759212,0.0218839733878744,0.00905619280923542,-0.0019654088050314877,0.0018432819254790012,-0.012182336050452935,-0.008378322887825917,-0.004030440463819618,-0.003456310788565564
2019-09-23,0.014728766044472597,0.013141103338158766,-0.01052290280738899,0.004665449243050901,-0.01072403427235813,-0.010740715943028056,0.015182593121515264,0.008317057588075771,-0.0066919196133224945,0.012341429325047226,-0.012670295195064463,-0.004376605339479256,0.009586141951460014,0.0008045438578079267,0.015569986406863245,-0.004047303803562885,0.0006938617847824791
2019-09-24,-0.030557867504206304,-0.010460239550340589,-0.014622917168126581,-0.00928756780989326,-0.04297318622495594,-0.01959297058457732,-0.03866106133924252,-0.0543428412454211,-0.010106121787335498,-0.005378383808701481,-0.00895594802718469,-0.0006591542327213373,-0.0061384106148014705,-0.04741482551448295,-0.012359903833415675,-0.013002359339384983,-0.01372543149637706
2019-09-25,0.0055161627643958155,0.02706153792047461,0.003035466324184277,-0.0018585331723496301,-0.0004044062691066497,-0.022785392022460993,-0.013229068109900322,-0.0025649688802763526,-0.0029168136953571233,0.08417452074154763,-0.0068788325827162655,-0.003078808054012616,0.01389689749798606,-0.008999233896416103,0.0067388940492265625,0.004528181189371594,0.0029520387506192236
2019-09-26,-0.00979591990436568,-0.014820833511580811,-0.030262225797592857,-0.027123517140272613,-0.012140875399819118,-0.021883484870196757,-0.033461767999803604,-0.008745224156696985,0.0004874998358674887,0.01147140548446468,-0.0019012300421670236,0.0004410523510998132,-0.00475892135071454,-0.019863582314466943,-0.006454923929648859,-0.011065685485095234,-0.005325901923682319
2019-09-27,0.017016205996707834,0.00459657609431896,0.0038139872718383483,-0.012982602236323748,-0.00655485923808119,-0.001465045696942724,-0.0014423619654738706,-0.028022668104491277,0.007310045477814331,0.025969731948778607,-0.0025854816414834225,-0.00463085959791254,-0.008607499319478795,-0.006079861804874853,0.01588066137957589,0.0029011212502827455,0.007186294294360351
2019-09-30,-0.003891029798108736,-0.034941800564503356,-0.015889546692383627,0.0,-0.007834621720487767,-0.010136010918789795,-0.0008892553528990765,0.0064066401075382196,-0.002902702090473608,-0.026754176779587135,0.005320535838855056,-0.01484274442531397,-0.012155163066196573,-0.004661195694240727,0.009474118863337377,-0.00578489337523469,-0.012171273381006431
2019-10-01,-0.051953364787665435,-0.022845026336804186,-0.03211619773450958,-0.021838123829363454,-0.03823826854112744,-0.03556957803806671,-0.054610279836082576,-0.014323292285469913,-0.015526652595901358,-0.0060906872378974075,-0.013298911550464698,-0.015740695284404915,-0.013379025457447291,-0.04301976009059383,-0.000234492500513106,-0.009975084444633353,-0.023509421874347125
2019-10-02,-0.044086955660947,-0.023378614853403645,-0.037715383419920756,-0.032066147318727034,-0.04796889277056693,-0.024867251167575932,-0.02211769880837766,-0.022066849031058378,-0.005914061030710904,-0.01954286367817093,-0.014853690188179836,-0.0189630677835525,-0.02761577716871788,-0.028746329530983217,-0.028396933996951756,-0.01889164386210651,-0.02610615652419601
2019-10-03,0.007327269585607921,0.024841861595803483,0.0111173241211171,0.007658873653194398,0.029051564819950526,0.01489954568221008,0.03332537724836748,0.025866709317001524,0.010411338104381329,0.01351361096259418,0.00502579938212544,0.006055421876433709,0.006413146161624583,0.009131160301966146,0.008936897566901747,0.008129913923650367,0.012360625365398947
2019-10-04,-0.05177556997586963,-0.009696063684699219,-0.0029818192625687967,0.006186342153237101,-0.0030877724352788016,0.001129225836151937,-0.005472012350100308,-0.004828530864654623,0.006869512542320821,0.012333329215447275,0.0005557498064607813,-0.0030096367384205847,0.020127500506652574,-0.0053042634387024945,0.011730999062891323,0.0038201880065311666,0.01456310456677401
2019-10-07,-0.03429621432795249,-0.02536716113664861,0.020560711771106632,-0.005182133765668673,-0.03141594085205612,-0.016356612971536566,-0.02399867801818334,-0.010242437165163376,-0.010721367628673484,-0.005597539720875289,-0.01818683137382815,-0.02066375891974659,0.0049572900732388625,-0.0025094221404426964,-0.013014627080696228,-0.007188475137053785,-0.013774216911099035
2019-10-08,-0.05373814313613012,-0.02374421575872243,-0.012820499036193533,-0.01368552122991129,-0.04476929587256484,-0.014764793365097395,-0.030586897719221295,-0.005991006169386526,-0.014285362318850803,-0.00960279611650483,-0.035633452030510826,-0.03200592268212887,-0.0053276063284567465,-0.0342768117540434,-0.0011991787518612629,-0.024275604197757206,-0.019405979826538244
2019-10-09,0.013827288887322098,0.010757648841891898,0.019294935997128393,0.012801324817461435,0.007651464027114141,-0.0020369626708213184,0.009032630192587598,0.0010956384215483617,0.008495505397546399,0.01237059815718533,0.006011722841983147,0.0002447783948738014,0.018746496100862098,0.0061871700216538095,0.021003727612363354,-0.008293448802485615,0.011094449124587902
2019-10-10,-0.004870893568902468,0.008792582876128163,0.017109815863187716,0.012815893145545765,-0.011390203797941756,0.004665600315249874,0.012139648158142835,0.008757540020221999,0.002973537339422627,0.0226220932727641,0.005247106001908808,0.0046526035949474576,0.03787333451708519,0.005501597421147197,0.008581182280063215,0.0008800831509827578,0.012010660780770177
2019-10-11,0.04845781230732937,0.019724285297720634,0.009842413354922197,0.013613477074049474,0.020643353411710308,0.004933847769712285,0.01332699771097512,0.028214646089126827,-0.0004944253419493227,0.02405944275860472,0.007829489572631854,0.0021934211219527544,-0.0006565108218183902,0.045381304176509873,0.025640822850140577,0.015391308560561923,0.01069611058286668
2019-10-14,0.024276377815991346,0.0040489770129916725,-0.0053161538967688715,0.0002585025830208476,-0.014581465318454057,-0.015306673032950302,0.0038258827046679933,-0.010026238162471723,-0.004448789231452088,-0.004415127464826862,-0.005323104895581965,-0.014834763336814882,0.0011265504933295478,0.002770975043727475,0.006022955565323063,0.0012993558391629634,0.002899422446333233
2019-10-15,0.010939012847194896,-0.0008965226996759945,-0.0032070710526125312,0.0011188193449289674,0.0009544875016578303,0.015544609284696254,0.010481137343660851,-0.0031980819630776924,0.0019861067334268068,0.014412742879110096,0.001590920211077762,0.007158793124505847,0.006094834087481127,0.0073688478896696274,0.010391881185016327,0.0012977879431528283,0.0034691277788128083
2019-10-16,-0.01893620728482781,-0.013901183872618184,-0.016567234232457206,-0.010316979725097042,-0.015259654525106137,-0.011339496580167752,-0.016619729778692194,-0.021390463350032918,-0.0079287503397234,-0.021233726339708547,-0.011552272843603384,-0.011274206790254704,-0.009692809304976957,-0.02621179485222469,-0.004024662492736031,-0.014687054670255884,-0.017141912734411013
2019-10-17,0.016544411647523294,0.0040927482853980734,-0.0014652230899954155,0.0020847260503991105,-0.013075363980652344,-0.020680841857509957,0.0073119479908803076,0.011475419976342494,0.0024975145850865133,0.02249179627630893,0.0032140018972783846,-0.0002481785561985195,0.008940217458151434,-0.0018779610218914167,0.011337241114885988,-0.00043833538019677487,-0.0013194556875426589
2019-10-18,0.01446659212731638,0.0,-0.01063614008213376,-0.005288276003898029,-0.02845922786953603,-0.034895557442791936,-0.024631065849776812,-0.0043220534922771,-0.0024912925456181956,0.01622474146826991,0.007717997214730543,0.00297546533019144,-9.321345120738567e-05,0.013170460765197456,0.01065448707213923,0.004824822760511882,-0.007777984207159583
2019-10-21,0.02613775488718484,0.0018119095172206556,0.03725653602123935,0.016297896833447068,0.02222239439831819,0.04996895137136881,0.009393790647669098,0.06402604276229895,0.006993112012781744,-0.007215353691902071,0.005780439847111296,0.009147098968915524,0.009328591446277734,0.03961591162020528,0.023610887368535227,0.005674260865892178,0.016713479935812625
2019-10-22,0.007905146980644151,0.023055793040118955,0.010364430935433822,0.01020478534536906,0.021244980647584955,0.028229196830195313,0.03565337858607642,0.014788223326271721,0.007936828241515315,0.007885919988695145,0.010488520876045904,0.03429699008114584,0.005267710390403524,0.03661809580751951,0.010299425481726354,0.007378439418595173,0.0050918193519866595
2019-10-23,0.02570795743007781,0.02165277570476154,-0.005128755163942178,0.0015281484004039392,0.030478484323677613,0.03406635865895513,0.017154845739749902,0.015577895988599932,0.003936394153562395,0.010586292081473658,0.008247040541699002,0.01657965190696431,0.0021146399580067587,0.014647094637208147,-0.0033982135535820523,0.010770880779120695,0.009552906129363548
2019-10-24,-0.013168929331481283,-0.03416951288869452,-0.0016004029966836253,-0.003390430910539699,0.007512310450378479,0.0004170686447935168,-0.0028682531408708023,-0.014843906433799181,0.0019610735697350723,0.007287161110223206,0.00535885091510413,-0.01467833522667017,0.014954332519103719,-0.006226918779417834,0.03260534277971927,-0.010229856274428739,-0.009462511643881455
2019-10-25,-0.04993554513910026,0.0022390135628505003,0.003383343134486738,0.009270196284615562,0.0004657154889873283,0.007086213411070075,0.006328445544924177,0.028628619741802863,-0.0009785479316297696,0.025018745605255965,0.0036471708830370098,0.00567502275201992,0.03425830471310465,-0.0005698181708668759,0.02435256588280632,0.0008613087985118728,0.0023158149526034677
2019-10-28,-0.015405374898774249,-0.017426319827274828,-0.011890089438039597,-0.0016011084086797744,-0.019562004992119353,-0.01972932730077248,-0.009833041011883648,-0.008788904723923352,-0.011753100182845366,-0.006322409425899345,-0.005171417970037284,-0.005878195265065056,0.02473331068709661,-0.0019951135204752113,0.00805857219370898,-0.011617780013235546,-0.008808692274926755
2019-10-29,0.014725956863890888,-0.0040927482853980734,0.02532350128699412,-0.002954020585721806,0.016627032473633063,0.010696282320927564,0.015242430195329781,0.00394073192374611,-0.0004954012626660065,0.006510496750339767,0.006181551391322149,0.0011829368262847861,0.01458447590070322,-0.006567360264098654,0.007494946378409972,0.01088365635442079,-0.0029136330220232987
2019-10-30,-0.03129245292602534,-0.01278529839025977,-0.035908013557504614,-0.014983572715190685,-0.053738180705200866,-0.030496848144780375,-0.04026403387604449,-0.04612326154160351,0.004015968361118061,-0.026903794550534266,-0.022759073344935432,-0.022915450625701994,-0.021099570409132684,-0.048577359162501055,-0.01993662153339626,-0.01421188949912,-0.01052021607892506
2019-10-31,0.01404464240222092,-0.01017593442182696,0.002906581573724809,-0.0018906631694971532,0.0014816184060866266,-0.004452808721649881,0.016354827064688715,-0.00977407405748476,-0.001000064170725623,-0.033841802732074155,-0.0022859234134813278,-0.020793159488731505,0.003177307795843465,-0.012386654891090365,-0.0185202653202573,-0.025338653954246504,-0.00221506533324789
2019-11-01,0.09926142151705264,0.023364569999772877,0.03532640580753932,0.0006028681015490811,0.04388563917031352,0.026547531147312453,0.012010033878442794,0.04363652277477259,0.026026359578458003,0.039405574906655305,0.019371588628207537,0.04419765264859832,0.013524948096159228,0.053533070889429046,0.02969651519728944,0.025997392896565108,0.030042729412141478
2019-11-04,0.029819602608025075,0.020548154176857736,0.014872941582268373,0.0461231060395213,0.0661309282446374,0.03569912461692937,0.041133969560995576,0.0487803873786361,0.0029267417356872993,0.02211534959826067,0.02377224310642556,0.04587344846904218,0.00118241771603933,0.05226496229681277,0.013819447997544199,0.019222392133312338,0.0297417607112771
2019-11-05,-0.022838495119963942,0.0125277706217517,0.008792920391912151,0.0030436741832391423,0.018166266154316713,0.004342665044970717,-0.0014386411137389254,-0.0009492572021067014,-0.0019455813537399003,-0.022078418521110144,-0.0011122988887938279,-0.05245241409497259,0.0032056775868796183,0.013244782789010978,-0.0014815870595775715,-0.01628805867717864,0.019812822752250492
2019-11-06,-0.014190365200123956,-0.03004833855190414,-0.015039910643972476,-0.01672960014775393,-0.03916496193079044,-0.03499532815816753,-0.14440885778062118,-0.02137744327561264,-0.015107460057206312,-0.032510580584765525,-0.01503341393826818,-0.05487984931873069,-0.00420435830929522,-0.03158998399718038,-0.00732031078251294,-0.030936721363260977,-0.021890702180548782
2019-11-07,0.019475268314551597,0.014239349039135707,0.033142453609183775,0.016597310509564034,0.027174132380658023,0.046485249209268664,-0.021243542156600514,0.017475515785291273,-0.008411347903913846,0.03064742207489002,-0.013990954397872901,-0.01464290047184802,0.009711166138835825,0.014622887548320751,0.010463588210638086,-0.0049460642504058905,0.021261594750615398
2019-11-08,0.014534866512687206,0.007699459849711765,-0.006382468098056759,-0.007876081713031668,0.010140912404495994,-0.0005349155029080732,-0.0017206267584369828,0.015267304799288395,-0.0004992094738146546,-0.00030208187948466136,0.010176212423797404,0.027414853528695993,0.0010870173900920932,0.007206352615015454,-0.00532553270827163,-0.0018077110103299487,-0.01899101024477612
2019-11-11,-0.023741633853481936,-0.001797698896115918,-0.004225845464549183,-0.0009921974747705287,-0.016586431216700448,-0.011780550100929599,0.017897489108362086,-0.001409731845086415,-0.004493091815128469,-0.00785147303749123,-0.007945424244187427,-0.030423890769810114,-0.010776647313435195,0.0019261129994185833,-0.0017846819515305867,-0.00045256055905651404,-0.006075917439123835
2019-11-12,-0.002096027745662088,-0.005403015086958174,-0.011542848156778973,0.0012415428886158875,-0.007101883323893388,-0.007179868632165576,0.016020071292944138,-0.010353276744940576,0.0065195878401524965,-0.012326720967569704,0.004004318531868112,-0.011317178476838552,-0.002618164898709141,-0.0054928049534679335,-0.001986305001890676,-0.001811495179013467,-0.013790053274751135
2019-11-13,-0.021008676182266872,-0.02037132169096234,-0.011506124737388546,0.010912833974997094,-0.033527047175730185,-0.009277883810002496,-0.012818709987788224,-0.019495754479197824,0.013951011766860644,-0.010015231062027397,0.0065528029335089055,-0.00832428868392543,0.0027941038636729587,-0.03258766001068247,-0.0022890949439594577,0.0,-0.008216716709186667
2019-11-14,0.005579243977190895,0.011552862967448396,-0.0053857394143286275,-0.0026170999891320657,0.010175902852925356,-0.003580887982520098,-0.006925415972205529,-0.014064084533360277,-0.00638830493472009,0.003112515220132339,-0.007075959058216896,-0.009443787645303181,0.008528399829503375,-0.009135327214460087,0.005685847376407427,-0.004083524529550631,-0.004360636293909037
2019-11-15,0.020486583395016966,0.03654662653590757,0.01746740334265584,-0.0010764036102801633,0.03296672018304503,0.01561850472494486,0.010486437763072898,0.007378251146644699,0.010880528269635814,0.003723822096235452,0.01610608168332739,0.03151476862777747,-0.0015184976839122122,0.018726707075804372,-0.0020829217441430403,0.018678680735664477,0.010072999581645758
2019-11-18,-0.03889572174219813,-0.022918098644989726,-0.026609544087399573,-0.017324271514739586,-0.026595431413490744,-0.03021206026860701,-0.01764175628068887,-0.015624920281561261,-0.014677492689033844,-0.002318509429990123,-0.007013757800316878,0.008986063823683388,0.0024502359316287414,-0.018947997555501916,0.004472592538517839,-0.002683308362231962,-0.009683495435785505
2019-11-19,-0.026544688846874775,-0.007216538730994482,0.008289171516145943,-0.017714156974502404,-0.02140258370074255,-0.012068471253800839,-0.020335500651729732,-0.012896940766609966,-0.006454498455061075,-0.03374481337150692,-0.014550053439261412,-0.02951658282141234,-0.010366584062080242,-0.010954103526753967,-0.025359318229731587,-0.007174863594968439,-0.010216223143556746
2019-11-20,0.022351656514393303,0.018628060375003086,0.038306923853425934,0.0076428148659917206,0.021405172728448774,0.023579485992164972,0.014826812057724403,0.031658216533935635,0.0024985943297071156,-0.0008083050884177823,0.014764883280010022,0.008913958857192483,-0.011582508612186793,0.05333711599051005,-0.004404910992490962,0.010839886217742567,0.0030964939125737168
2019-11-21,0.01530357338958055,0.007582285306009684,0.014319380964977313,0.01218672629800266,0.037357806961205275,0.017485146479667923,0.0037191036139918587,0.029225709038625425,0.004985224897039453,0.023300954646876315,0.00889961532412964,0.016632390728241075,0.01990377088650197,0.013281495608900462,0.012552930134715368,0.018320167782898578,0.024107371870687233
2019-11-22,0.008182545014813636,-0.007525226888746794,-0.005148537558414601,-0.0011785781470314838,0.0,-0.0045004271264615925,-0.00317602880107537,-0.006625519872335728,-0.009920851812249554,-0.013915467026996309,0.002940204804124269,0.011758703699423112,-0.014699748666624823,-0.00027260473858636836,-0.009145722835413261,0.013602418111703596,-0.004306109298563121
2019-11-25,0.00598022815216992,0.005351895622288216,0.01919849440992616,-0.002107408092799523,-0.0013172346836023419,0.007260879549406907,0.02389459478609335,0.016674690258585034,0.0,0.001122820138598879,0.005026022697368626,0.008842705480573532,-0.010374853823032937,0.012837809881768303,-0.0016410015271994816,-0.0004331282522339608,-0.006631063142362947
2019-11-26,-0.028025704865212386,0.0031059027054383126,-0.015397403873194215,-0.004984031412003431,-0.02110865692459163,-0.021898455386773485,-0.0003886844543985468,-0.023898872835371177,-0.013026043626815142,-0.01217402891717545,-0.0025003619787382636,-0.03405982311943756,-0.009443894146639153,-0.018608555729677567,0.0009248155347065801,-0.009527682080598399,-0.00246736142140791
2019-11-27,0.014417192650259425,-0.0026539160649395876,0.0038266736153944603,0.0023772894636620023,0.011231108320078897,0.00611848703156781,0.018417656819299077,0.02784448406122464,0.0015231191296747326,-0.0032427335562603687,-0.0052918007329146866,0.004666972342581621,0.003148915120587459,0.01044255793609028,-0.0034893917031485477,-0.006996339656234252,-0.0005815868525470558
2019-11-29,-0.040482126352807346,-0.005764591146327325,-0.006629368439339589,-0.007961637614762096,-0.027543369790593797,-0.020041600951851146,-0.015027938757883552,-0.01961701773746871,-0.006082212506259732,-0.013502702970281333,-0.005319787413661126,-0.004645292889144836,0.0002616076315304916,-0.015501679725795525,-0.016580854570931503,0.0004406266829699579,-0.00829692558450712
2019-12-02,-0.12298038927353472,-0.012489183379555624,0.007173966998650139,-0.0028172494380944713,-0.0027410481884303506,-0.0015514667462595,0.006981942899139559,0.014292399048452475,-0.01070889869524494,0.003792703011581633,-0.003237203589699811,0.0028522309262080103,-0.0033997488110272256,0.004419910098180546,0.0011520477200268608,-0.007482541668589304,0.004256444017026739
2019-12-03,-0.059365598968043165,-0.03703675033582743,-0.024515681343594053,-0.007791195162370701,-0.01923946421132605,-0.028393494797875674,-0.01245474405707847,-0.023484973892689998,-0.012886373404373042,-0.01379968654587127,-0.008896011475645338,-0.017062820538082613,-0.01381949676005867,-0.024261192043676605,-0.017887039298662644,-0.015520869423750194,-0.007892650455809669
2019-12-04,0.017410208550364903,0.03986810169224486,0.029546867020630252,0.009060330125000737,0.0457728712639085,0.0475426744950469,0.04745770699444485,0.04172682480320722,0.007832627637248013,0.0,0.009118304083499451,0.011309731177705284,-0.0015965649207934085,0.03429569238802643,-0.0072426525619845306,-0.0031531498805493774,0.01134382601705175
2019-12-05,-0.00641705969551587,-0.0013529335187681957,-0.013030112339683209,-0.005216395990003453,-0.014292046760560395,-0.020263717408332993,-0.007696263059176145,-0.002328366285939687,0.019689363151732975,-0.0029984312606959884,0.0021180929638335844,-0.012223866614927137,-0.00026635716643486074,-0.009394779420720756,-0.0023598191555136427,0.0027112576951091594,-0.003495817435935189
2019-12-06,0.07588826277918748,0.0031617065350502127,0.03559524674035952,0.014441697812230814,0.0484818713628441,0.04774031255546918,0.04115611267618591,0.04248312314355074,0.003556959439307228,0.005847834560614329,0.008593490821558136,0.027119615645206485,0.009063344197040246,0.029009554264506354,0.00666704884627678,0.009012883520307158,0.016079349863803438
2019-12-09,0.0320157375772574,0.0018009364375617398,-0.002259056675973592,-0.006016299957288251,0.00043248042106602824,0.0074365227111889975,0.006608052373338502,0.010747855072595458,0.009620191471836348,-0.029402060513886497,0.008520932262657821,-0.023024744287249543,-0.014089457197451583,0.00731911725315193,-0.011644290650420275,0.02277811089016213,0.0021581218881030484
2019-12-10,0.014542276332972559,0.004045438729319395,-0.0011324391558369395,0.005029832822955438,0.011662818935997965,0.00442896366848311,-0.0038195299649089742,0.009747707354031299,0.009026882757797061,0.00410767630220743,0.004154985339943407,0.006159786342332607,-0.000267897485987989,0.004843777727179699,0.0221575629919728,0.0017468681924770468,-0.008613381078105609
2019-12-11,0.016722387056754773,0.015218771307947021,-0.0012952005332059757,-0.014080893677029471,0.0,-0.0022711239541625128,0.004433602861835251,0.025888585584538104,0.003976118668061801,-0.026589361590765304,0.001241549771654471,-0.0007985120792497469,0.0025014922839825537,0.02838829098416884,-0.017764766034916946,0.010898008431025064,-0.0014480484065512167
2019-12-12,0.035713928762891145,0.04761923473549046,0.014753577401867446,0.022197285514109266,0.028289596446823717,0.0273200577467001,0.029106224398657288,0.03934994985286289,-0.002475302015966352,0.03309399149162484,0.0044082107514333835,0.018913259105603597,0.01354625496798123,0.017447420767263244,0.017655272865106264,-0.007014553799287726,0.020011539455686345
2019-12-13,-0.03130665204246863,-0.005050353015944253,0.0017572744241596272,-0.007154229082322883,-0.02125850481443259,-0.015904255674790257,-0.013677802278705187,-0.012757227959120598,0.002481444340143968,-0.006610199779097492,0.003565845396231726,-0.014117802511576683,-0.006506784506158603,-0.0017918106878563878,-0.0076164100643288934,0.0026487575579576816,-0.015780474227732433
2019-12-16,0.03372369390048324,0.01311316374770577,0.0019140228405021276,0.011868447211779376,0.015758128679065342,0.03205733577885117,0.030555531242614897,0.015006133066493677,0.018812044523808025,0.03651252166805685,0.003006930541229025,0.016176209490253335,0.01017773145702483,0.010256904727522942,0.014177577970036825,0.004843897927085061,0.01112224480894941
2019-12-17,0.018124103142105108,0.01753667527444147,0.0111429922008639,-0.006367362695987144,0.013417010704011467,0.011551520334988963,-0.012315967680748274,0.013963264232504269,-0.0034015442853781996,0.0075721300763094135,-0.0004088579666232661,0.0,-0.009724901850568068,0.0015222125255340835,0.005675811266047104,0.005258522210092265,-0.004571222502174899
2019-12-18,0.012016136576262992,0.014772002489724434,-0.0050378642415288555,-0.00042153641467979064,0.021928179987451335,0.02258612082397038,0.005426689530207529,-0.0060753433828935055,0.010238913938356076,-0.004901223013970557,0.007224474044580154,0.009133567791042019,8.880692835289139e-05,0.004055138750054255,-0.012228306795202482,0.006102850603000309,0.002726892540748427
2019-12-19,-0.0013194616564601302,0.009704891032964458,-0.00015825921014822608,-0.0035428141044461237,0.016598960968420062,0.008189716564591887,0.004593565473246519,-0.002445114629312961,0.005791809978482387,0.003612040041808262,0.001218034296890158,0.000775470434426051,-0.0020346985347540203,-0.00025238733734744834,0.000846597921659642,0.018197728219841558,-0.006870067462274365
2019-12-20,-0.0039627181293308,0.004805897210630405,0.008387529044393327,0.013121181708012797,0.014336913769053217,0.01735402734671565,0.006172764531037878,0.00040832697893566916,0.006237896295353984,0.007851655550103365,0.01635616529171191,0.008010437409934124,0.004786438938961135,-0.004544457205431063,0.0071887405917867575,0.012765900479982717,0.007926056860063202
