Date,ALB,AMCR,APD,AVY,BALL,CF,CTVA,DD,DOW,ECL,FCX,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SHW,VMC
2019-09-12,0.005777514045055776,-0.003944919233500821,0.02001479331792022,0.0,0.02059013222842032,-0.025407009779844447,0.021523731153118675,-0.0036333592361005307,0.001919725440705733,0.002941442457042198,0.028769810278408414,-0.0028241732825508015,0.011710951353137933,0.02110771244203513,-0.022517968002461308,0.010872068718200678,-0.0004547990660290768,-0.001549567358089643,0.008073544057084048,-0.002515835576204939,0.0045037386680741864,0.021899771051375305,-0.002409437934905001
2019-09-13,0.0,0.011881207357418822,0.007114803535155367,0.031415659182586486,-0.008587553117546665,0.01649671154979382,0.007358011769927009,0.03156124235619595,0.026186848804376828,0.005663184934850962,0.037608977073860794,0.0015733004966422826,0.010630764943970084,0.0030795506271557027,0.02972095450725054,0.010601771531070225,0.030482214723787093,-0.0010351628733460405,-0.0016763424922744408,0.012519479161219538,0.009897503367445548,0.004768398774783078,0.018425247293505143
2019-09-16,-0.00635088814622764,-0.05381595914637527,-0.03149760399154389,-0.030973717978035054,-0.007287448378343719,0.028651813613558508,-0.023904453128159253,-0.019037567343812678,0.01680494959718848,-0.03185022926714265,-0.02695172815325375,-0.04139831098943425,-0.007012540906865428,-0.0189422051598922,0.03941116393198607,-0.0032186690075168833,0.014128140558769209,-0.0036247436164204005,-0.00820873282652168,-0.023069011898140035,-0.0336736658187744,-0.025908521610482738,-0.013213185079155143
2019-09-17,-0.015688435682453372,0.009306928902073741,0.02940919150265442,0.015583575148617523,0.03878073473695687,-0.014803124604971907,-0.014285751654891432,-0.012337235921149547,-0.020607989356509537,0.014106744286707995,-0.005730906500656663,0.0016388926575670038,-0.016714063046976757,0.019732387770719617,-0.007471657172921198,0.015501785141011526,-0.05050052356100787,0.029105828146732016,-0.0013173329219378083,-0.008028764054764603,0.01603644914344793,0.019014718876850356,0.017029437566418393
2019-09-18,-0.005312869456593261,0.0061477700727872175,0.00022530757335759155,-0.0024412657976718988,-0.0065332444814145685,0.0013838206745431236,0.005866157452058429,0.010386105696864378,-0.01020857050375723,0.006364975958266683,-0.004802934318338337,0.00621781223329676,-0.013885268379228766,0.0021851206877858687,-0.0070787266928935555,0.003629361466607639,-0.011004356449478614,-0.013888642473936508,-0.0037669595818871082,-0.0032373388536354186,0.018940457496110064,0.009897439945950604,0.003646270347603009
2019-09-19,0.013204622176314684,-0.0030549943515134625,0.002978278073313634,-0.0030587481851636067,-0.0030865058719203864,-0.012635787265414589,-0.00034304727806133695,-0.012918503552849514,0.0027364285286530787,0.002243982730616656,0.00868708487387404,-0.0010568458680801918,-0.010439635606068642,0.008200713224233214,0.0024891565037519214,0.0016777377392198645,-0.02688903011004995,0.008706717181564017,-0.003213915172067594,-0.0128965981974134,0.010550075125283387,0.012784451694257237,0.011099688518646289
2019-09-20,0.00834676846810467,-0.013279021009800496,-0.0032841010585604735,-0.010957985112766022,-0.005923720350175632,-0.014396887089304311,-0.00754970132661692,0.007599319507199054,0.011964615316515603,-0.0022389585463041817,0.001914157030460606,-0.0158873772676682,-0.001471756805866642,-0.0006692752978726402,-0.0033862902312777887,-0.008485295561033723,-0.014292637174979639,0.011424661063531127,-0.001897112485887198,-0.004742013965686076,-0.011848625222399711,0.0013822506013783098,-0.0033268623696911526
2019-09-23,-0.00929419524189301,-0.0010355664462338154,-0.004919564853862024,0.0033678407922010933,0.008667237034114761,0.012578167755233904,-0.0013831738784324532,-0.009497160106678004,-0.006222396879497771,-0.0011730936183238505,-0.01337142263543345,0.02171943099386109,0.009090715881823197,-0.0030396882210669274,-0.0007926489152453309,0.001651179116323398,0.009666444696455168,0.00025080870246263487,0.004561091994053523,0.008653992853451031,-0.007630397706357428,-0.016147831703685944,-0.00013315123029256082
2019-09-24,-0.004837159885671127,-0.0051808786957723285,-0.00022709709797263944,-0.007685515401329002,0.0032226470078304814,-0.02063692318487631,-0.022160859401916144,-0.00846003910114479,-0.027343194167990026,-0.004953445682666313,-0.03097806615260168,-0.017022232993359365,-0.009739109487346798,-0.010334592192863368,-0.021877360705436888,0.004984050941040152,-0.040210271541351594,0.011041342983513447,-0.04218701373664102,-0.00414504314691988,-0.017913045721004273,0.0015694904512395524,-0.0008012836969087944
2019-09-25,0.006039320902984091,0.00520785998662765,0.0009982091050662056,-0.0006230394944435336,-0.016327632354188326,-0.004296031260785371,-0.0014161857049960203,0.00838998368861743,0.023175726644010686,0.012521923738294305,0.005994162712450235,0.011765687841868155,0.01696560590576013,0.0038114369347055366,0.0064898839963394295,0.009061082527622721,0.02493716352813724,-0.01787032924474319,0.020738771519295485,0.01945785130056743,0.003699694251682706,0.0037604613172614876,0.008151673000149628
2019-09-26,-0.016252326124302052,-0.004144570323293739,0.012056334634992005,0.0026723286429379822,0.013197126691830263,0.011300550390317632,-0.019858476888543586,-0.011423090774862588,-0.009437697576673565,0.005727208829692021,-0.026812393478851004,-0.01891725164747371,-0.0009673159851221191,0.0002604289788947778,0.00748404449409823,0.01101205661126703,-0.029196688354372946,-0.0050544635711912145,-0.03783139112760836,-0.0073118074981946,0.0,0.006996635842197563,0.004904421404678061
2019-09-27,0.014139279508987634,0.0124869006688344,-0.00998691881173197,0.002310152498156137,-0.022559552946512684,-0.011580563856772086,0.00578883966698629,0.0021399740843894843,-0.003387778036458955,-0.0032254495081336376,-0.01530620441813757,0.008430426117534084,0.008228642178399026,-0.0039004190859034393,0.01371463967270814,-0.010490281910460753,0.01553891026798948,-0.024638129621683214,0.013579171451484129,0.010139588546841605,0.013371984613672616,-0.007422472782222966,-0.017016136162404605
2019-09-30,0.020252770447743318,0.002055355604472453,0.008912952820620657,0.006647467296581944,0.0002749218162636513,0.011304917171425455,0.007194495801360334,0.015089021750567921,0.012322248481156484,0.001263978083750894,-0.00828987135081427,0.015561806689347035,0.0038408038257986554,0.011328549776598251,0.008680972440632484,0.012485232682560632,0.011845491632857197,-0.0125000239167391,0.017996514428409993,0.004734774035559219,0.0024531144121195947,0.01027059411259068,0.014761297218732539
2019-10-01,-0.01740522282341217,-0.020512601163581556,-0.024249422913228735,-0.016817690722116918,-0.009614158404499307,-0.0014227272001774427,-0.016071447527446492,-0.04711834300293671,-0.03525719190283172,-0.011007716712301052,-0.0417973542037966,-0.008721286416681684,-0.040650560696477434,-0.026687838495656924,-0.034536684786391714,-0.022108171551700195,-0.014145988351279781,-0.009493553046026837,-0.009821323626875045,-0.031196583676349587,-0.01383832115859096,-0.009111366641202268,-0.014414580483843031
2019-10-02,-0.025472152250622604,-0.013612846821241753,-0.02776252625598563,-0.020150740802493794,-0.017889221015231493,-0.017301164568943372,-0.022141781823487694,-0.010448805727851673,-0.022623577478337986,-0.020575806444321,-0.03271577312202223,-0.03806939408949117,-0.01645053724622192,-0.023548402993539108,-0.022806240307112646,-0.02619062814534312,-0.006927219079843838,0.008253398453692107,-0.021622685126560737,-0.004280866282823759,-0.021049061464889607,-0.007065850894012904,-0.023949899467010094
2019-10-03,0.009914292630820887,0.013800713824559274,0.0017105835337518638,0.0003655920261458334,0.011578439403629126,0.009942187821621484,-0.00222713351652315,0.01308753594623746,0.008457744955218116,0.0052129938470533155,-0.0011272697207388438,0.007949367917169603,-0.0035480972661330323,0.0028789899134600283,0.009951462876918171,-0.0047122023430550275,-0.01694103391370294,0.0066016715439383145,0.005068886172773013,0.0012701314143070963,0.0016606607852140964,0.004029362184853724,-0.0013055250125662
2019-10-04,-0.01353562867113689,-0.006282620417728979,0.0144666591815521,0.01745115249640472,0.015215548692681047,0.00041030700830835265,-0.03683034635512983,0.0004402919107779901,0.0006619789878155036,0.009282326613401004,-0.0033857425865272406,0.010430627513725588,-0.0035603796660621523,0.008340556116228193,-0.0008213317778239526,0.008237258065539432,-0.01723242355271737,0.004984177310492166,0.010288566399478283,0.008294261739159703,0.017626586037603253,0.010401524553576902,0.012181477891550774
2019-10-07,-0.009650028558063073,-0.010537460262691867,0.0003739290581086241,-0.0017062695125386051,-0.0038501424827184216,0.002664745222711984,0.0042489128839589,-0.021276891283197097,-0.00374893775380325,-0.018034984584111347,-0.007927569239684629,-0.00629446092335495,-0.0015314601067056843,0.012890753221420193,-0.011974562280445689,0.000687494371685915,-0.009798972250585125,-0.0013050260253054669,-0.00798726061629762,0.0036776607701438646,-0.0078032064839690385,0.0008016724070589731,0.003807567049639804
2019-10-08,-0.030146161518434078,-0.017039353056622075,-0.028977105846834994,-0.020419152300084398,-0.014354674172253112,-0.0010221142826560836,0.008461312405586563,-0.02668617826586228,-0.02922333074423411,-0.007639592059718536,-0.028538747183390334,-0.036148610878838916,-0.017638239205267636,-0.023703740532775686,-0.030061827200698166,0.0032048207909123327,-0.0338541253903375,0.017250414013296966,-0.02073278339251572,-0.015138486734171064,-0.029038088171662868,-0.006080503406396431,-0.0018963429051200853
2019-10-09,-0.0015698295978345822,0.009750479793217526,0.019156424045426945,0.014784108885752545,0.012042664325810692,-0.0004094672372174646,-0.0019069087649390415,-0.0016943371955100428,0.0036487205559943003,0.008753264987035214,0.004700373051373052,0.008587210683111302,0.02289929877387542,0.01781553617706555,0.0075952558624161615,0.011979578721363682,0.014555577245966678,-0.0035971554061277056,0.003083073941022807,0.01419616094863918,0.019849014115119967,0.01780427743863422,0.006175153648177334
2019-10-10,0.029245040645982323,0.0,0.01383779714205513,0.007148687924483532,0.007887065148973527,0.0063476325168663195,-0.016813095990167892,-0.025767714142230336,0.020677395589106196,0.009826730651357973,0.04795280389802037,0.007558899753810744,0.0234033662243176,0.020492029362621622,0.020304025304024975,0.006651320933947602,0.027630230109217058,0.004125825419669438,0.02889365250129705,0.02355420817716536,0.009425485195270866,0.0054707564198639425,0.0016192167437580895
2019-10-11,0.05270446812569585,0.03004312376160234,0.012204728954939181,0.018598462085627654,-0.003157043198148579,0.02990802186451469,0.03614452478266461,0.0319922753508044,0.04919856395079325,0.008023243427454974,0.07182994790206543,0.01879816364691589,0.03305985699783376,0.015792683115026573,0.049451609225712456,-0.00910884724776917,0.07135422869306796,-0.03389882075830486,0.04919354308639279,0.031029265412183316,0.03034753304480242,-0.01555393281687456,-0.007138307751717088
2019-10-14,-0.01959139751582606,-0.001041816424768638,-0.015785291796754697,-0.0041456189619736294,0.004269340565636881,-0.032595602250558686,-0.01237796114169698,-0.005524903780725787,-0.006577575991374207,-0.0037486779971572792,-0.005235785623468714,0.001523277081184382,-0.010346627790508434,-0.00885483083070504,-0.007948040332856565,0.0010926725465840725,-0.03185340026684502,0.010101152508013245,-0.01803348889274481,-0.01884380528545715,-0.0164471081449159,0.0006182005907231503,-0.005222103276571355
2019-10-15,0.004588682845757974,0.0,0.006359488197499985,0.0063770783296797084,-0.010422607620406588,-0.007964048562310255,0.014052485632418676,0.011728293548165736,0.008116266264912575,0.003298933068027976,0.002105098806279404,0.007183305215625602,0.007050966123930635,0.01376435750682492,-0.0019460403855313668,0.00041385179793684834,0.005483679548540454,-0.008157774864265166,0.02087752981856683,-0.0009322993275704405,0.008531804355127237,0.015517260458056903,0.0021816231037463663
2019-10-16,-0.004272851287013046,-0.020854833405236528,-0.004693035834572257,0.004048600542667202,0.005820777892844076,0.006792687850547763,0.0063667754666347776,0.016016102099439156,-0.001694906239417926,0.0029795040315296895,-0.0021006766743199012,-0.00016797727441875132,0.011347314066901149,0.008556206007652278,-0.008600740129173667,0.0030846052667221624,-0.005453772806141122,0.003714548498018999,-0.02442708170591923,-0.0031728627397590303,0.0063444430898564885,0.009572521629944708,0.0014965182572583835
2019-10-17,0.009470169467842737,0.021299020938605917,0.0007467898600239664,0.01113256686829045,0.017773141408649717,-0.009200412647383915,-0.0037214045819194963,-0.005705164711721777,0.014643326282913094,-0.0060953484856121065,-0.006316055403728482,0.00243378452805576,-0.00047743967252533714,-0.0010668879826728483,-0.0004624257786042252,0.0013874976737509037,-0.02093706046879762,0.012688488950579613,0.004464297755157665,-0.0038382595349132353,0.019166093510734505,-0.0065573858253465955,0.0035324092694097864
2019-10-18,-0.015977786431049412,0.0,0.0023793651401391447,0.013350703073018,0.0032488097845082553,-0.014238614249398762,-0.027269404808611397,-0.010569036567252277,0.0031372276294001633,-0.0011338408870612549,0.014830773172360256,-0.013478327134791579,0.009314487734196186,-0.004322792643937312,-0.0034719257316365715,-0.004643294993692648,-0.0045822889060361804,0.0033932474627207387,-0.001352737251787639,0.01700976328292736,0.024661862777561883,0.0005710387403285999,-0.011439399086882074
2019-10-21,0.0016386499294354095,0.00938490303182582,-0.006422325913544746,0.01377376588426471,-0.024557752899556418,-0.027422961521125222,-0.02073713094741969,0.006256673819042824,-0.017514275248686317,-0.011402295450867128,0.025052171864535122,0.004667106960749345,0.00047352113744469904,-0.0041881625881476925,0.021832290707440194,0.010647652090478577,-0.004092493213521009,-0.0124868378290931,0.002128525391185354,0.002495136995493752,0.0036222152746181457,-0.018632254101162427,0.00403973305834171
2019-10-22,-0.006692415466627022,-0.0020661924223229766,-0.030585526768497795,-0.0005907450955690008,-0.019920044374215018,-0.00107630518031121,0.018823447133469395,-0.0010614883151310872,-0.006366807734269564,-0.016752702600932423,0.011201751632059054,0.006166309001391257,0.013717704635598293,-0.017951228001102937,-0.00022703140529201082,-0.003350614837405619,0.010786153026838274,-0.00421476904477347,0.026066762592871662,0.0008292983319280189,0.004732153698719932,0.029941156507685918,-0.0060015427017685585
2019-10-23,0.010031675500571602,0.005176065618189174,0.014929886778228152,0.06510148869243126,0.0032461835102013392,-0.012712821190038581,-0.01424171830599641,0.011689729997617082,0.008756835990676892,-0.00026537772066559384,0.02014076116502994,0.007555207867132596,0.012366166612794549,0.011646471001092173,0.00272802958874796,-0.013634314432361738,0.02489827172343828,0.015343942339873351,-0.0031990416276640454,0.013630632204116866,-0.006385924163352041,-0.005326975191144778,-0.00864461504675984
2019-10-24,0.029498779368083206,-0.024716715888098095,0.0067121335590176745,0.0004759290770475211,0.010129576353981706,-0.007638190044054416,0.02967571947630998,-0.00570249194176764,0.047427593198741125,0.013166977691123405,-0.05330681977177398,-0.0025827671559034426,-0.02765644749299634,-0.0036654636502891913,0.0017004386417605044,0.003181094076500024,-0.012394622426312396,0.018759351454233908,-0.00490832017367715,-0.01399240029701776,-0.007150547890384051,0.018053861940964255,0.006297718904697769
2019-10-25,-0.08437741383969899,0.02639900715675636,0.00846448694839208,0.0047542885119959966,0.001531995813313758,0.014734317282009357,0.013651801270357256,0.008904177798245705,0.02041625054242746,0.005816983994980429,0.05735127633933468,0.0020884397579103986,0.01919871687589736,0.010415226721559812,0.027954062116080536,0.012948438880825197,0.031124852544651027,0.0020462062328783226,0.021058551897392697,0.022207966491334385,0.0037223231003991053,0.0015325074128054172,0.011554454943927928
2019-10-28,0.0023590475314518855,-0.01440316957955079,-0.008346532169494547,0.005441526971488031,-0.00792654811937421,-0.006718397459830272,0.0014966537382283818,0.011069605081179379,0.014461043968637677,-0.0018237242025296307,0.009861874633857015,0.001917202216197067,0.004651601912801562,0.009076838952783994,0.00561461821138165,0.002683193625411251,0.0019471936183894645,-0.008422910607515877,0.016908247055775538,0.014243074163599712,-0.0026603269314877664,0.005757281681743054,-0.009314849668131897
2019-10-29,-0.011139195731311724,-0.010438466355855547,0.029979333412313958,0.013256054797999628,0.01962429589586323,0.022692728217548197,0.0003734684010403555,-0.003698454730951206,0.005467872869777013,0.015293197722457519,-0.000976637255557744,0.016972939746750404,-0.01180581095285349,0.011892232194882224,0.00328446762403245,-0.0033077837658440634,0.0014580889842792377,-0.0002570818970729638,-0.0018272597641366684,-0.008266050434854955,0.010831704820959187,0.005828212278264466,-0.009882653489795334
2019-10-30,-0.005711303752355179,0.008438906864197904,-0.005004430636970314,-0.0013160743173036282,0.016772078351457997,0.0036270410410843557,0.026139004580769898,-0.025987665882347133,-0.008933727570877736,-0.00416429750714542,-0.009775114569272492,0.008917748136396009,-0.0009369205138853864,0.0004017880244640004,0.00043656008516568257,-0.0048852284022109504,-0.02086410193844468,0.005149226238696736,-0.004942473861618946,-0.010306345416564722,0.0074370242700192435,0.007943493205334606,0.00256501240928686
2019-10-31,-0.030796283885075604,-0.004184255400237702,-0.016010628340467847,-0.008913941918650137,-0.05394823370672963,-0.0359271084610725,-0.04002895122675865,0.004878700000965797,-0.010581955631110196,-0.008466105357896603,-0.030602074500450716,-0.010622721833231763,0.02415022359314256,-0.004217249204514273,-0.021596833192502496,-0.018512026439601037,-0.014866327600365103,0.01767407689529077,-0.009381977499773764,-0.008783790689916748,-0.0068265162396685675,-0.023728108415694615,-0.012237510388770856
2019-11-01,0.061738689921903456,0.022058859776687756,0.0014069214031517951,0.012044450507503024,-0.023009311756754358,0.02028675850435757,-0.007581841872432715,0.05659243989447882,0.03604677372662812,-0.00567518661805444,0.07128288230493096,-0.0022129277810865045,0.006409922628305642,0.002268802704539441,0.043478398866064305,0.005497805845006809,0.03923561101758688,-0.0030201189855220134,0.02785544229152115,0.016900968426061702,0.002557585994386269,0.01279043566104665,0.005459400067719722
2019-11-04,0.04977527630390899,0.016443941025434894,0.00402695885974258,0.009659927993014517,-0.026477858924174424,0.029176843574909572,-0.016806673985203968,0.02383672908039358,0.035557280413607506,-0.005969113273283311,0.02661595394535543,0.018646608771447637,0.013648864736224953,0.009858987786496742,0.03333311788153592,-0.009455197295962892,0.03291395181377865,-0.01817757722806812,0.01011748540699764,0.006738084908266995,0.021125778663552364,-0.014906128975536448,-0.011486149820354896
2019-11-05,-0.004874742437743551,0.011122328247588298,0.010073841107058001,0.02035970740644788,-0.027648368673624857,0.002309622254030197,-0.0031079499013463296,0.01514738247045555,0.0005534486835458985,0.01648746089370734,0.010185107825374962,0.08426711515540997,0.015260533378780972,-0.002241231314777603,0.006720257757262926,-0.028980744570117012,0.014526770402051525,-0.03445598975091657,-0.007869868764324939,0.010440836618795801,0.006245536945667096,-0.010665403645242266,-0.006831029891142926
2019-11-06,-0.009648188979431205,-0.003000005012985252,0.010481123992579056,-0.009676649845177132,0.030134707361778146,-0.028074451305655113,0.018316293294629027,-0.028322730260421647,0.0014763162559063847,-5.149567750717399e-05,-0.024747760181409895,-0.010783763084685205,0.0035365615121876193,0.004043480336251237,-0.0031834626846651837,0.013027605481611415,-0.0448036557275161,0.002663001045401625,-0.0059492798761356935,-0.007683519342835288,0.006827687737253951,0.01828608685865385,-0.020633926629085586
2019-11-07,0.06999407386255418,-0.019056918174267357,0.03989018337020256,0.004923457311692081,-0.023852494312321615,0.005173671634513433,0.0007653907211448985,0.018199965459890777,0.02800290367441427,-0.011194258157216419,0.059210704011826154,0.0030822636293235117,0.0011012883344760915,0.007359129246845564,0.004430358087867736,0.003702324549934577,0.002901017314633325,-0.01912333021893542,0.0068918010390151,0.005251062208939672,0.0004622581965156858,-0.010047960235360587,-0.005140306104507664
2019-11-08,-0.04776550281154179,-0.00102264174853961,0.02763867714920787,0.008743501891282479,-0.006454624809896448,0.0,0.0019124107909249677,-0.00670318720936669,0.003405050207944127,-0.002148913962225607,0.022182653157005516,-0.004572120600562113,0.016721629971901075,0.001974167356754153,-0.001025817991135547,-0.0025237305730902992,0.0033749411752534986,-0.008665078217169775,0.0007202691111234394,0.008410750458853755,-0.0030931789067952797,0.02087944015777654,-0.007059328640938722
2019-11-11,-0.0036776363849311267,0.004094426950532304,0.004959719176559352,-0.0027644998582406766,-0.0017014915869341118,-0.003860185109638925,0.02061040826609095,0.014761827036514186,-0.003214942618066874,-0.008141152585804723,-0.0373263845423677,-0.011971671658781546,-0.005626473808887367,-0.00349762088843264,-0.0020535600420419353,-0.003425417393129737,0.0057668443796834445,0.00273106272626511,-0.0017998066075443075,-0.0021947093238620097,0.002171889228498758,-0.003336941411360761,0.0006592752528764567
2019-11-12,-0.035730311379777224,0.002038484951971231,0.008424466248605711,0.003221729774356641,-0.0026339430667370323,0.03143166862331448,-0.0007480080971118408,0.0058189113364817135,-0.011646448408505594,-0.0027537059583538914,-0.004508446929198717,-0.005030116575068799,0.005875907384407242,0.01715343037346506,-0.0062764939391466434,-0.0030464748679261966,0.0,0.0051762434561277715,-0.0028850550593187974,0.0005277640410474849,0.008126798560847082,0.013513790768192813,-0.0001462114514042545
2019-11-13,-0.00199042557528073,0.0030519952440608566,0.002152004458140233,-0.012472905362649223,0.011806743090841954,-0.022333480221775837,-0.037425290024411084,-0.03650136242185409,-0.02719387734977652,0.011045065025136358,-0.018115833515038426,0.016237966168064277,-0.008005202828766045,0.0100119968246688,-0.013667143804305892,0.008423343859299992,-0.05972297232202339,0.012736800560350092,-0.011392375541948607,-0.008266922506779184,0.0005376292515388847,0.00425731170366217,0.01501750702314908
2019-11-14,0.0055229751144145744,0.009127585864471044,0.002778766440631575,-0.0027981622363030256,0.009365762104720954,-0.0038680259790286886,0.025661500580931085,0.000714655167438405,0.005404422512871987,0.007142813466008091,-0.002767928893808169,0.00919496634957273,0.003816136628938427,0.003945722899993509,0.006508073419366767,0.015735090925187878,0.030996127778524896,0.0045493138059462535,-0.003292439494245847,0.001330285747562332,-0.004373809755901958,0.008222428716921026,0.021867565403417943
2019-11-15,0.009154800983456557,0.007035115979346918,0.011504121422908575,0.0017441514184737272,-0.0021295720217932024,-0.009275009396883527,-0.034117106545498155,-0.03371445583399224,0.016867331838284372,-0.00010423981553908668,0.0323775296761466,0.00014937491974675865,0.0030759852663979625,0.005128290098485699,0.0012516400208324452,-0.003863131752783522,-0.02661424558333747,0.0018647562716029853,0.008441699920833878,-0.0023909531876098455,-0.0019268298891010893,-0.0011456687216379047,-0.00755699994991732
2019-11-18,0.014514751139440563,0.0,0.0011203760539355567,-0.007268282096286605,0.030335216184438574,-0.01741796356487646,0.0,-0.011679482594948887,-0.00984308659280364,-0.002503384726325719,-0.013440690008707401,0.008213917049260777,0.005038249898057012,-0.0028609339858258753,-0.011249875196349457,0.001036719738131131,-0.04050640348436463,0.011964874334693842,0.009281401611840323,0.009054533473122683,-0.004478821400570432,-0.011286156372259604,0.0013551559293429882
2019-11-19,-0.009538161542378187,0.011976281193842864,0.0004975696752058667,0.003203191911953507,-0.005030112169424172,0.013959626153515092,0.008634402013861786,-0.012565404795201074,-0.01712083196825276,-0.009568149789899394,0.0245230705209718,0.013775754890153591,0.001961694075548026,-0.008034050360876677,-0.019595284484363873,0.003682092505929546,-0.007388047346261084,0.007619351776874561,-0.011900627012264686,8.805463753325249e-05,-0.001008483637334301,-0.003207672860346289,0.005341606216674677
2019-11-20,-0.021215762140308625,-0.030572072193368327,-0.014131111017994469,0.0017483935513629145,0.002824940345982574,-0.014423016148098378,-0.028015728599408485,-0.01454297791142678,-0.013485707622176601,-0.01694584108841879,-0.022163081547348473,-0.0035068159597622106,-0.015879857614555126,-0.0060263741670424364,-0.008919007632371412,0.005426980394056313,-0.03615070441551671,0.0031293349482215405,-0.012773769623007358,-0.013722759315512145,-0.017780824772592463,-0.014002161810860336,-0.0028337200323520495
