Date,ADM,BF-B,CHD,CL,CLX,COST,DG,DLTR,EL,GIS,HRL,HSY,KHC,KMB,KO,KR,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STZ,SYY,TAP,TGT,TSN,WMT
2019-09-20,0.0,-0.010108958632136678,0.0004124562705722923,0.0,-0.015757605491521165,-0.005107371298375685,-0.0036983501454489476,-0.0059960460153414274,-0.005235606178337737,-0.0011031097101049658,-0.00046557906519617553,0.003193319172686504,-0.0003553232890036728,0.006859316328280851,-0.01118829764450835,-0.005422248905024518,-0.0070853276429070355,0.0006871386624485165,-0.007484307442663041,0.017198569916481832,-0.005683382527898018,0.0027890687586464846,-0.007111845306104092,0.0015793912127290977,-0.010803365175152235,-0.0019134713118877933,0.02216539371254367,-0.011124447640184165,-0.008846689727325496,-0.0011098894861808484
2019-09-23,-0.012224830120083574,-0.009583694643972684,0.007554820221898462,0.007751875029463173,-0.010212499774780559,0.00422566114689138,0.01587407759029902,0.021157814716646683,0.005680078061320426,-0.007914685184270964,-0.007918311354239371,-0.004092827973683266,0.002132313468899083,0.01325552240931649,0.004266228053797283,0.0015576229828708765,-0.0007323275735102719,-0.0020604400888138974,0.01319623783889523,0.0017153680552752792,0.005418858222185241,0.00801704592523067,0.01123598332599629,-0.0072349649126622895,0.003266426346662854,0.00587927543071598,-0.0008885939731402281,0.019780701435127,-0.01830884551533407,0.005471028322813876
2019-09-24,-0.01163391653213064,0.002220926927914313,0.006680348718139051,0.013845966713168067,0.005125446230447972,0.0011821883313174464,0.0006296501613152206,-0.00044079900520554993,0.010362472992869298,0.005194889922350399,0.008451025132531154,0.015328372815256008,-0.009574610476941747,0.007089072381948558,0.0029552370865435496,0.00349917971943281,0.008057343444045628,0.00018765943205045765,-0.005243531194087381,-0.003669155658212353,-0.0005906776109533274,0.003165069608896287,0.010306440518791815,0.006820766056397476,-0.003547567947975838,-0.001143396955598952,-0.0064043918092493435,-0.012226474660292808,0.005711792601821752,0.00663110299401426
2019-09-25,0.0137738089216084,-0.005539736769155756,-0.005687902912315912,-0.0034487921403034694,-0.0015228705715879531,0.0020840670981379095,0.0021410978608231712,-0.003704734834299117,-0.008307630753025541,-0.00018453365924198106,0.007913966691958096,-0.014711027630693874,0.00751882390441172,-0.0015965810067473107,-0.00239421140397833,-0.00154977761632058,0.0025430772639178922,0.004441761232101049,-0.007481762134528336,-0.004174245249275121,-0.001994855623676073,-0.0047731809934604685,0.051984040364013495,0.001948623534457905,-0.0050721217450740985,0.0013995657205816414,0.005192591719802797,-0.006049241122107696,-0.0035925692678075993,0.0005913751098063358
2019-09-26,0.009387548945460678,-0.002069261434285985,0.01661692575517848,0.006644531935939835,-0.0011939015274874398,-0.0008663418224506003,0.002199113089695004,-0.004338183948726093,0.010135368246697807,0.015137670280453097,0.005542754576115971,0.005932970284436401,-0.0046197884796502775,0.018389612201356265,0.004061406551868929,0.0003881103303868816,0.009059709677972094,0.0003115434522544813,-0.010279227087553466,0.0024658011883609277,0.004663427583034618,0.010486205917014546,0.00013301038176183333,0.01092899886505938,0.01014693553114876,0.0010160292958423245,0.016921844949475684,-0.004775163472232391,0.005699174819270514,-0.0014348469199086944
2019-09-27,0.0019579337645279082,-0.00047832444722872847,0.013665610937379169,0.007425773219105647,0.01387868227467659,-0.008013762522815271,0.0032602052073673615,0.016361408343095185,0.005068367752752101,-0.002182327393185468,0.0,-0.0032405892784392876,-0.0060691449217429305,0.013917399116543328,-0.0014707838054540678,-0.001551580970427624,-0.0002707702237022547,-0.02366116119544137,0.000692416742433366,-0.01303489331019314,-0.0008837685380922444,0.0020916668774684233,-0.0021251168296471112,-0.0010079196974172033,-0.0003395470186288163,0.0008882837093924234,0.006656185644389634,-0.0015993873435942163,-0.01457273319436636,0.0012678167682336206
2019-09-30,0.003175339638739505,0.0017551371116346637,-0.005551298221345591,0.0034126050094347438,-0.0053053164064642555,0.00755397251556289,-0.006749062045110277,-0.0012248415215267983,0.01334483444665202,0.004556413828861183,0.004364029325688357,0.007868062418780575,0.003412479063846119,-7.040194506746644e-05,0.0023935979465761203,0.0015539921150213853,-0.0012638821618151663,-0.0031885950483165892,0.004324511227489891,0.019187734422728697,0.011062206218967585,-0.0015253606295838606,0.010648283925047686,0.00898742090276694,0.006213448147200928,0.006720040736421851,0.0005220115965816063,0.007444174138032,0.011032612440296852,0.0019418288816304141
2019-10-01,-0.01801765783169318,0.004459971319013656,0.004252898149638584,-0.0242144031543593,-0.0038846550760078813,-0.01450883212473042,0.0006289512262163122,-0.007971300218269084,-0.008545102772193336,-0.013244107570112074,-0.0025156503556313936,-0.0006450324641112948,-0.021299516360599013,-0.0027451046352207076,0.0038576592699102186,-0.007370203159299926,-0.012292116394864272,0.06813777292588719,-0.028246695927570897,0.006356916833758941,0.0019690519312052235,-0.004261295455802894,0.02502299139338393,-0.01872390601508178,0.010275939104990472,-0.0005038376658431654,0.010608751701963515,-0.00907300449798365,-0.032737211565018964,-0.006993625630367206
2019-10-02,-0.015125462372854726,-0.018712276373942904,-0.009396307835003226,-0.016868691749783005,-0.012758026249844345,0.0041560325131440035,-0.008928333924161036,-0.001589406668218829,-0.026463551994156953,-0.027210830930173513,-0.020174014185518674,-0.00865111103991234,-0.028895363028948795,-0.013201287009790286,-0.028728313592737087,-0.021101911486537395,-0.01207903886341577,-0.013237344515044658,-0.02304146187966538,-0.023080843551735897,-0.024969144166150703,-0.022365650115341307,-0.014261757975593814,-0.010837147209729725,-0.012511492726023032,-0.009198427085767569,-0.02392020845857823,-0.007362415835668212,-0.01140228219247763,-0.014679683085314199
2019-10-03,-0.004783642133021515,0.002585551298585953,0.003874284585687393,0.004963201124290828,-0.015600854542444309,0.013644119659838028,-0.001332489562289818,-0.001326625331951492,0.008696559271465176,0.008693988610401826,0.007253016072675589,0.012568926189348906,-0.0003769398690337544,-0.0005004632427899613,0.014317941491839292,-0.01836303051973842,0.010003882976980405,0.015843238272906568,0.009071117737463608,0.014921655407130752,0.029789545887952906,0.005451055824014839,0.0006516640996632184,-0.004307551068077675,-0.06059269893697816,-0.003706513538631828,-0.001763101436383141,0.013883316989746985,-0.003277792734714513,0.0016361512674534229
2019-10-04,0.020743513278489445,0.012411497216378908,0.01211092434191463,0.01693244072073674,0.02965618986504892,0.009238990920404255,0.02261616002300837,0.024884920594703708,0.022921852256170716,0.01742562975699391,0.016027971351385784,0.013056373071596239,0.016390647185317908,0.013455394636836093,0.013001497286510677,0.008133156390308205,0.0267788483360909,0.013070877436822004,0.01726003088107908,0.020583625478370227,0.017037644485828896,0.018564222632910354,0.019669220033669443,0.012696414449939741,-0.00267666033808045,0.002565527822227409,0.00017667068878468584,0.023260181043334827,0.0018272768084113267,0.01590596046531423
2019-10-07,-0.014126171602868998,-0.00541316196765973,0.0,-0.006244150929701986,-0.0014533955102100649,0.005965396232183728,-0.003983697477724535,-0.030847659131346017,-0.014737060809131508,0.0036831568588335806,-0.0009145532568921588,0.0012061829248355416,-0.001297902732216416,-0.010169350422466139,-0.012284740424953311,0.002016907817132596,-0.0162556059700788,-0.00437953643227651,-0.015023016283322588,0.012484503193628926,-0.013829585457352578,-0.009354770325709416,-0.014179839473798528,-0.0029718405051026853,-0.025807928091807764,0.0008955608628431477,-0.008122959422954712,-0.010540661217663283,-0.01325248536916479,-0.00787065092600403
2019-10-08,-0.034690606343178554,-0.014246824914680767,-0.00499715289913405,-0.013124719752679703,-0.008997188260475353,-0.005180752623957674,-0.0010624052156043007,0.0028530642330242273,-0.03140062253925813,-0.006422031224254998,-0.01418758128941966,-0.009004691557473743,-0.008536993017940975,-0.02176078478692045,-0.005383024249768109,-0.015297681180432843,-0.009260876444588395,-0.009392547750212588,0.002691575939548052,-0.0040311703823942,-0.007951561167274357,-0.015548785238400198,-0.010366862522934173,-0.013133391725534516,0.004132598218072214,-0.008309567622944325,-0.014776437586777713,0.005280021742777086,-0.00899419243454136,0.0029854189009521637
2019-10-09,0.013802192585278705,0.013965777357731968,0.003303984800595572,-0.0007075874712817454,0.0020691280484876895,0.017163842190311973,0.006319120311436999,0.004534090430434734,0.010629897098478835,0.00931792126586295,-0.005570840230577079,0.001216253947080581,0.00074845332459339,0.0017503587234477536,0.004665780018756394,0.0028614574438783347,0.007147814593478907,-0.001440207698095941,0.007158155038223146,0.010952176020804671,0.004445053356917361,0.008682670543385562,0.014141420215826317,0.0031148125365558776,0.01023629783172808,0.007476938195283278,0.003071947408340714,0.01695533305173247,0.016162990867422566,0.011481722498201785
2019-10-10,0.02157672186987991,0.002722373904447295,-0.003819682071238839,0.001982329144648798,0.004263648461270364,0.0008087021145875006,-0.0020519083343599753,0.008142364950294745,-0.0073780109531363935,0.008308881903227539,-0.027311071785627528,-0.0010865289212639295,0.007856167503898392,0.003931210077354086,-0.003158114180021432,-0.028128724995491017,0.008371500310679236,-0.004266667228837728,-0.002842925566497456,0.012246954249678144,0.00028983064732557295,-0.00032818305620474497,0.003873891099276161,0.006962778443496465,0.006528885068221246,0.0010233977860096832,0.003783102565162899,0.0019029943599502275,0.0048938767470292355,0.005717293678131563
2019-10-11,0.017350517566749435,0.0059094658280247625,-0.01996557704519153,-0.003673948708345476,-0.0033166439244711743,0.0015483641311888618,0.01077735151812953,0.011236930367360287,0.02193035152506062,-0.004761273878920891,-0.012239068500610406,-0.0063343766705036275,0.005197054090021025,-0.0018852338645855005,-0.00670878436851674,0.017198140001466022,-0.010647837695571205,-0.005613053312997218,0.0032074181860597406,-0.009539234251455198,-0.001812864186849672,-0.006970573349559528,0.002572055608656809,0.0,0.001920210176253434,0.008181151051792845,0.006101744739614112,0.011395777508048655,0.017898644452754908,0.00526737614740691
2019-10-14,-0.006426709432996391,0.004287168495329174,-0.005936153859843141,-0.015600435484518616,-0.010182936187322245,-0.0002690460437925202,-0.0064096968319665715,-0.0014758728599413296,-0.005261984334721692,-0.006255789441941495,-0.004616255846301542,0.00045128964964158413,0.008862617309177478,-0.01838257052115888,0.0,-0.006185552114412851,-0.010944819117224669,-0.010621887750800307,0.004440497395876264,0.0035232651775842783,-0.0013802983781597833,-0.008588626319595893,0.0010266076000202684,-0.0011214819791965924,-0.000570020975913077,0.0015213150565183131,0.0032106810487178006,-0.006081030983922875,0.005502115199947255,-0.008898835579679631
2019-10-15,0.0032342556315176907,-0.00648221311113073,-0.01194376738438041,-0.014551028736018323,-0.0034289967844225444,0.002924390364272167,0.005334777727681317,0.012954316959231882,-0.009023294177877617,-0.007405922368582951,0.0009765017408780441,-0.01827769667364665,0.006222625811614035,-0.009104746236659134,0.003939728383339336,0.008713616620192655,-0.0033201722975090275,-0.012330220596613817,-0.004597671530343961,0.01662021827381288,-0.008148695680318507,-0.023739834410786642,0.003716498202387619,0.0040225689197674885,0.019640331094316288,0.0011398032834581961,0.007823891606422606,0.006657716084701448,-0.003806895744131955,0.003021117079140989
2019-10-16,-0.015621436056639126,0.010503030054441531,0.0026100065215977075,-0.008041263194029091,0.002023755174870745,0.0013067616498279033,0.0010485898889489587,0.003347346858619371,0.00863477321765127,-0.01790710570141696,-0.010972658429360127,-0.006621827898487087,-0.0018190740747838774,0.006200336537440343,-0.0003735898078400801,0.008227108553479967,0.00425631913661717,-0.0035401943773267774,0.00408597510206965,0.001841761239107731,0.0006603138017577947,0.0028154469909005275,0.00995901515269293,0.0020498422745265366,0.008741976207182311,-0.0021497521861656432,-0.006351447930980747,0.002681377327627521,-0.02245005568405245,-0.0009205931775420062
2019-10-17,0.0037784809301100175,0.003464460471013009,0.010549123865228882,0.0033898671672847325,0.005992853334886972,0.012116162489118398,0.0038832769117342902,0.004020540757641244,-0.026149469587021468,0.005888011857913211,0.007396107390159612,0.00791915759227213,0.012026507943806886,0.006829854516519962,0.005608567173882584,-0.0032640445071808744,0.006633394102488088,0.010409263008654301,0.0007077302760680748,0.01769724800257655,0.003958292918414319,-0.0013187741085362026,0.009481928327407685,0.006880289247593208,-0.005995645005462458,0.0038015328331326703,0.012073728719424137,0.009269792504064123,-0.005985547758052934,0.0035169947494386733
2019-10-18,-0.0052699842673059605,-0.0001568663478833665,0.0017626464710629453,-0.0007343460025981408,0.0020078277282407075,0.0015208757079661073,0.009455402642381872,-0.003322819975479563,-0.011560882623389834,-0.007741409057262727,0.0039361253139420516,0.0022263901971246725,-0.005761702207979558,0.011797968014892968,0.01840469759321972,-0.020057344825294865,-0.0027457837073396885,-0.003146332598669699,-0.008840169516617258,0.0011294327446098595,-0.005183807652751504,0.0072026145354091575,0.008766277975754022,-0.006187060539861178,-0.0013687288445202173,-0.000883345495503951,-0.00035074170765569956,-0.0037092745742399735,0.012903605612732516,-0.00584111474583926
2019-10-21,0.019172952681313804,0.004708717329326317,-0.0025713922590797633,0.003968951643186669,-0.004208110249025898,-0.005877454551183159,-0.00036474498749328177,-0.0024790640041485457,0.0009701161156168148,-0.0007615424348471622,-0.0041655783510300415,0.0033316360773509857,0.0072437913575149615,0.014356285724420381,-0.010040152405136116,0.007100927828261661,-0.01670341971510747,0.004889071099285491,0.00410273879061851,0.02774648050435813,-0.0009542843516203714,0.013705390577764653,0.015518226585374162,0.006039617285576782,-0.012384537676860763,0.004043537680458176,0.0031590037589166453,0.007712062672564635,-0.017593156698628154,0.005036146518452744
2019-10-22,0.003960452743254406,0.008436296200544202,0.0065127598155998445,-0.011934919778737063,-0.004226148954683984,-0.003686729336750294,0.008822270806673194,0.014997000286110396,-0.0032843394085704247,-0.02704237856555569,-0.0027067371884720304,-0.024937786254025762,0.0248110264578989,-0.07047921945298641,-0.007007159100160143,0.030692710036410498,-0.016053538312537863,-0.011577652874565136,-0.006217841235135135,0.017119929368394127,0.0039672962383803245,0.026032964100181744,-0.007701749848115447,-0.013946520468675394,0.011460690574314647,-0.005789191053782172,0.03743874841295747,-0.00431012647574891,-0.022229744284801733,-0.0013363620421453781
2019-10-23,0.004190719967024359,0.002323687173259037,0.014828775043604248,0.007158011968553035,0.00922919683533352,-0.008833914741359306,-0.017008326617010572,-0.015282042812213792,0.004321732530456979,0.0017616902361494713,0.00616836107499763,-0.0002672822433006372,0.0038597985119572797,0.037950277954371225,0.01467031904653271,0.0052315138067271505,-0.001138285852399501,-0.00024905331872016045,0.004647875270170854,0.008847638016979742,0.005780729593654499,0.006711689486939676,0.007515138899177876,0.00983519579961012,0.0037090747226333765,-0.002025467620717092,0.0028665711429700647,-0.01616767004974995,-0.0210940671738562,-0.0019233739199970845
2019-10-24,-0.004664334232314715,0.010664693944067105,0.006243498192717967,0.011844679716125128,0.00634117582930549,-0.0009079109966961818,-0.00042935553321621356,-0.008831336736284556,0.008983327227457982,-0.001367772517591015,0.002206624010096858,-0.022309569550896358,-0.005592725914877361,0.006701903158756517,-0.0005487955031157066,-0.002001478315232008,0.0074072037251700085,-0.002867067495724962,0.007295370851355676,0.004492039372752776,0.003200873170371432,0.014552510450900558,-0.004035311127280949,0.005194248868364726,-0.004302708750537398,0.001395059595223902,-0.009584590542408566,-0.00996765821415202,0.004128826663633456,-0.0020947902061280166
2019-10-25,0.011593049900364027,-0.01697515615549594,-0.011353013276887092,0.001024506332865549,0.004245392134679449,-0.0018521972601959202,-0.004481361476461054,-0.009083005503657815,0.005650950949228628,-0.01173949167773769,-0.007339906630552062,-0.020905819387223024,-0.002460276216481483,-0.007323249031656154,-0.015748234681505435,0.014039335402369124,-0.005090417844328843,-0.0038747474140670146,-0.004592865808641711,-0.0034071125063573904,-0.009065286067100886,-0.012340800243973882,0.006507467176308568,-0.0008302330190902429,-0.004321565500538305,0.002786927513811488,-0.034974335079233976,-0.011156451063872641,0.00848132712773042,-0.000503445637753952
2019-10-28,0.007071465043805958,-0.013689958780332856,-0.003872658224286507,-0.015495132690531377,-0.004161172834339144,0.008229610460723125,0.0028364199768518006,-0.009864730272437616,-0.015479873142125844,-0.010096732500997851,-0.0019718273406696962,-0.015072703748359118,-0.0003523484725441728,-0.017287455042927835,-0.003348862877792236,0.001977726301628069,-0.006821864637285291,0.005270393957298669,-0.00674351843314569,-0.01730760925193764,-0.0005118170821264423,0.0018662621151435133,0.0013417131834507767,-0.012006140487991646,-0.01491039948747297,-0.0039158156263993105,-0.039936615359059235,0.00642082937125843,0.04587144434296064,0.001512049441415142
2019-10-29,0.0050848489482815395,0.016876787865399034,-0.012734376277115711,0.008463576302331743,-0.0016699832704635265,-0.010303134797436164,-0.01242035403630215,-0.0074060690482413705,0.025577456053716308,0.009199707448929173,0.008644164925299735,0.01771189929958994,-0.008107157023667821,0.008037682518240885,-0.0029867692832592496,-0.02763500504596439,0.008013696182378238,0.013731175054911615,0.003216013958370345,0.008479896542790799,-0.0035882432412962517,0.0009719168759125818,-0.002923848022094444,0.010375920914507564,0.00031103199323068154,0.003170513631561178,0.002198925649543604,-0.014309035090017574,0.0025586045049015294,-0.017362738267631017
2019-10-30,-0.023608833593150136,0.006514791519691698,0.023897044329537653,0.009717320131116702,0.008965726497831339,0.01345283535273123,0.00628843676851476,-0.004618975519660173,0.01475389614864775,0.004954562208987934,0.0012236418017892436,0.016150242314561858,0.01279311268894534,0.005491021918859529,0.009923399549520484,0.004465912839787478,-0.01514321238408245,0.0039404465472254735,0.0,-0.009055471620930566,0.006025971950282427,0.01084117814342389,-0.007819378725838044,-0.016190413359130962,-0.007461909756628304,0.006826013164231037,-0.03090176066534467,-0.002034274025882188,-0.00607617279414574,0.008109042998173166
2019-10-31,0.03725629686443832,0.009708699953317357,-0.07253736328219107,0.0002912350702075628,-0.02062332837833536,-0.006952238755125517,-0.007981218654002808,-0.014813457691241427,-0.0362189002902461,0.0029581201504587096,0.0,0.006165814158334726,0.13438628833929211,-0.005909812594837027,0.009084322983376136,-0.004042057549189848,0.008072487701451303,-0.014534765210576284,-0.00035619692288790805,-0.025456788184128443,0.0019721377391213046,-0.003441588322332767,0.0028324318011472283,-0.006206234382669096,-0.006316948667882349,0.0027617439878024896,-0.005282642320411091,-0.009450595039685816,0.012226521907244159,-0.007112607978643659
