Date,AEE,AEP,AES,ATO,AWK,CMS,CNP,D,DTE,DUK,ED,EIX,ES,ETR,EVRG,EXC,FE,LNT,NEE,NI,NRG,PEG,PNW,PPL,SO,SRE,WEC,XEL
2019-09-12,0.023137654387695328,0.003599187042203411,0.007716990911455612,-0.0011865276886895426,0.004206103781967396,0.0062040069562985245,-0.017428302059909195,0.0014029657510372662,-0.00015498799675817132,0.004973717686492796,0.002891287208607096,-0.003571196708400115,0.008397204345090836,0.00867952295556651,-0.0024601195099274165,-0.01744292517359114,0.0008403772949689969,0.005249836124614937,0.003090252473751054,-0.0010297021355842872,-0.008288005404091248,-0.007430369150196792,0.0013954811680483292,0.004227654160868122,0.004689669382601291,0.0027920974065052118,0.003067848017723307,0.0035800472292968344
2019-09-13,0.0013072835246175085,-0.0052159245430289936,0.007658053165816137,0.002650109226524755,-0.0044349273916991505,-0.005841321471780514,-0.0010040786446915417,-0.0002548110215172539,0.0011303252175012268,-0.01116262002556978,-0.004213202156437945,-0.008409188907715248,-0.005793258152394731,-0.003248690788737796,-0.010326704755155958,-0.012740377737186837,-0.005458720595998057,-0.0009673122219747698,-0.010192977956601124,-0.002404208304062294,0.005484628546472026,-0.010577703081673495,-0.002144105238329974,0.0,0.0023338480392889327,-0.01364336341104333,-0.00425965413614926,-0.007293289601340014
2019-09-16,0.007441070147361728,0.0018565086322217539,0.01329933088582691,0.0034630570940319405,-0.0019800922563844026,0.003100876074989989,0.01641555835760289,-0.00038198499297681376,0.01261396130598702,-0.008306449654053139,0.0013358787164869934,-0.00625612800693065,0.0007285484626415872,8.80932675879631e-05,-0.0010903412269251955,0.002326812186676186,0.00401092256806046,0.005421236101846194,-0.0008239420827461652,0.0,0.013766335452448653,0.0,0.004404706019192073,0.008096021620218607,-0.004490624804713628,0.00035269470938414926,0.0016452402012911982,0.0035136076969231045
2019-09-17,0.004794845812322146,0.011122239022212987,-0.00687478154474519,0.0077194162991547355,0.006447542575484411,0.01480640270092426,-0.014172805492558282,0.006879607817533273,0.005151658063993203,0.00805416038466622,0.011119941391736887,0.004616582306544714,0.008612277262807,0.008191437109909439,0.008263096237537848,-0.0018992042647922869,0.011143897491895371,0.016945960660960102,0.017910326448357106,0.013429328074265001,0.0,0.006085550642125792,0.009305711336742295,-0.0003211722617965096,0.011527050697156316,0.009100499572219922,0.016318187952599095,0.014324356583364395
2019-09-18,0.012122648124641033,0.003127470782382069,0.010069158985497761,0.007570124005452428,-0.0019711667839509284,0.004168645346672273,0.0020057573221137215,0.013033172180045627,0.0069617624487643415,0.004154764996104898,0.0060489166889157175,0.0036203570840660504,0.0026459364017747955,0.0016601118010148852,0.007422586317207047,0.013744842162737525,0.0004160315773364953,0.002650987307544206,0.0075601740620285796,0.0013592445750050253,-0.002049852138706343,0.005885282618037335,0.016108935312840078,0.0032132391657793136,0.004128801238796553,-0.01985420653505332,0.0037715326709970576,0.004393536876982962
2019-09-19,0.0022937903048163566,0.0017199153998328498,-0.0062305271897834524,0.004293596798536914,0.007077123946457542,0.003512533626468528,0.002335866563449196,0.010742398721458324,0.001823212865592172,0.002440056017571912,0.00437213831076555,0.007770411836282021,0.0047683443432207095,0.0037507608810236626,0.006139608264492669,-0.002920204892782774,0.0,0.003021804761333513,0.004466194255699385,-0.0010178461324045207,-0.0038512933165165686,0.0030880833317086243,0.003963414601546145,0.01024965692485158,0.00427627766073857,0.011333659398621077,0.0035425936518438395,0.003905832109336149
2019-09-20,0.0048306009660727955,0.0,0.008777488211014095,0.006234541148011807,0.003677025402924361,0.004137033609414864,0.009653731592335513,-0.0009890745344557361,0.0031844107761109797,0.008254687011689299,0.005659635076424641,0.0015146643524230896,0.0003602350281277644,0.0011294339812171206,0.0070174536022555856,0.013598407960427661,-0.014965724727441287,0.0013182301127048213,0.0036460392177786183,0.0013583751131402977,0.006958891333566308,0.001296011707368372,0.009453299212927924,0.004438998463874189,0.0008188468784051661,0.010012972443527834,0.0023535966858869717,0.0056020752003378416
2019-09-23,-0.0008852316910117342,0.00236101952164125,0.009944075597678959,-0.003452065618014588,-0.002035450664697236,0.0012675227666159028,0.002307988652414439,0.0001235889752755348,-0.006046861326044817,0.0013646053907976352,0.003788274149107318,0.019521428030313093,0.002762840510650344,0.0036456439495524684,0.0028784727226394136,-0.00288989054941724,0.007807316427218325,0.0016917036966179744,-0.001949335480539549,0.004749287676022007,0.005375132266305371,0.0019416579000099965,0.0022639074364985134,-0.002841081553610292,0.003436326761910413,-0.0024604983214916443,0.0027745744301315156,-0.0003095691613990148
2019-09-24,0.007470983329169734,0.012741153560505536,-0.0049231204251579674,0.0150991676179284,0.018681832495750728,0.01424263979988738,0.001644637077926836,-0.00012357370292814807,0.01665537831599928,0.009224311283617226,0.013045868290580742,0.015911264204470754,0.014013483469917265,0.012626498053733393,0.007855024508095498,0.010143149958659725,0.014447415707778966,0.01670756026406095,0.014337708092388324,0.011478655115250147,0.0012726653052654857,0.003714624585347881,0.004928774886786558,-0.0003163363995283275,0.010763258711287138,0.016705266300090393,0.011068913596898433,0.012848341409316788
2019-09-25,0.00879843741512265,-0.003805913467695543,-0.003092068034692974,0.001137367234872455,-0.0024025387221072725,0.003744864208235388,0.005254591514816109,-0.0055666800544073025,0.0008973323860510529,-0.002908044595165471,0.0003189841907762503,-0.0025213321592452154,-0.00023613862248472728,-0.0017935544418192784,0.007793654446700993,0.004303253269322127,0.007843134371255056,-0.0023998649565730723,0.0037634734545557436,0.003671517019583348,0.010933196300585868,-0.00016103629854680168,-0.0009195341613540409,-0.01361608347618748,-0.004033381614961806,-0.0015945997901178899,0.003683889100828619,-0.00580756675689531
2019-09-26,0.0014949695354407044,0.000636569785230634,0.006203086530032209,0.002009930331329901,0.004495380240399305,0.011036940520506633,-0.016007684243342868,0.004602695338390195,-0.0026904243338435885,0.0020832029412682918,0.007021983911972507,0.01610127013481688,0.007325026336771456,0.0057320740716464424,0.001040836877661544,0.0034686260982903505,-0.002047695696118068,0.004256569022694334,0.010245653293756929,0.01629519870788565,-0.006539269274677517,0.001931112070512997,-0.001125049279884549,0.01797732496578086,0.0021057650700515573,0.004999565992771737,0.005768193978124225,0.007993790749199148
2019-09-27,-0.004727351102809085,-0.0009544541157587849,0.005549071422683349,-0.005232930061006891,-0.007112612869652146,-0.01583638630327444,-0.003984005439505278,0.002848048817260862,-0.007119335583747888,0.0006235363346216438,-0.000317073102539589,0.0017557335144873232,0.0009381364852274476,-0.0004251170813237559,-0.011141954341511218,-0.012200159838884894,-0.006156736507699101,-0.004238527438099604,-0.00198540053896501,-0.01734282882290772,-0.0015191843100245128,-0.004497243483355673,-0.0026618017074243605,-0.0034688307866382884,-0.001455040066501434,-0.0017273272674368512,-0.010740242172482928,-0.0032027386077790876
2019-09-30,0.0006247537543440096,-0.005414223677400076,0.0018393310970721277,-0.0014033073377224259,-8.046017295482155e-05,-0.0009374777134210088,0.006000065696396106,0.0006173106064206735,0.003547541582038072,-0.004155466707416511,-0.0015852468459502944,-0.006062499643076813,0.0015234148937837144,-0.00119136496812966,0.0,-0.0055580026275711125,-0.004129742670066716,-0.0018511948381246812,0.0074811516832158365,-0.003662878999405872,0.004057204770518075,0.0016135313734839674,-0.0034904800115184154,-0.0034810645712178845,0.0,0.021663984793615976,0.002424398403285455,-0.0071911470847345615
2019-10-01,-0.004871805313956257,-0.005016350558642357,-0.006119948348479287,-0.007989853498154398,-0.002978464840236006,0.0031276619660822735,-0.009609406059575387,0.002221278645911262,0.001729687131092117,0.003442557638785315,-0.003916601728882307,-0.0201538478897747,-0.0012868540805511808,-0.0003407604098027983,-0.004206929674346327,-0.006830591868777547,-0.0070495809127352205,-0.0007413928347070886,-0.004120590577146421,-0.006350312885032405,-0.011616498086524873,-0.006121136731776167,0.0024722996400126096,-0.005716127831139839,0.0017811437898542781,-0.010365508473836882,0.0009460857863587968,0.0009246267075184722
2019-10-02,-0.011423704001646273,-0.011692891166633634,-0.03325150676887112,-0.013099803312633496,-0.005732179696714135,-0.008885575026289727,-0.02576090858194824,-0.015390460130692896,-0.014790831690827178,-0.015386134011599828,-0.015196498017594484,0.007848565789652096,-0.011012191439826013,-0.007415706159912938,-0.013880703668529226,-0.007503031054225784,-0.012111052824888557,-0.010762759653550558,-0.012584672279268738,-0.010763340070659155,-0.02376069466294395,-0.006645154593395763,-0.01767546933493025,-0.02331520474513271,-0.011797093466928033,-0.016086917794729816,-0.009244363375696785,-0.024788077510298323
2019-10-03,-0.0031746542399274658,0.004016368676770687,0.006369741462784795,0.0026008223636133643,0.004709702227045698,0.0066058390571344106,-0.007554993390331832,-0.004376613145730679,-0.004648518768934573,0.004117809997679744,0.003776495995107876,-0.007115698249139046,0.0028428760873213665,0.0004294674427938183,0.0004589473398188826,0.0020998149737241345,0.009089085147777842,0.0013129278085013407,0.004626893433220314,-0.001360249995595031,0.011777278093394017,0.005710621788095782,0.0014646468925749723,-0.00032727758811956775,0.0034340786791677846,0.013428122457181724,0.005301435043623792,0.002052196822939223
2019-10-04,0.013120884372903596,0.011999956979197313,0.014557080662479072,0.01207620723806313,0.01656848324582305,0.014374872962711116,0.012110949908612945,0.026123757857591245,0.012479978092157618,0.021766430264443137,0.012041069805941884,0.022176785519000486,0.011221371941171343,0.019484816798781335,0.00948165411351809,0.01529763750270452,0.010263823165654218,0.01817163407102118,0.014858355468171158,0.008852402050922414,0.012933024465237253,0.01038280715621398,0.015669128628350126,0.011776393184048883,0.011245098752517446,0.010778243478663407,0.013395106497353204,0.018276497864645247
2019-10-07,-0.00741849875622469,0.001068289129697142,-0.011229062816440205,-0.00397731751123187,-0.009620032000369982,-0.0072397227973781675,-0.014359314803949919,-0.006364417434560732,0.0015880480396652796,-0.0025727538941325845,-0.0029742696730167273,-0.009260491619613176,-0.0028034735921913523,-0.008251282807968718,-0.005756643148206342,0.00020644100177680258,-0.004146868168489193,-0.01048770991449599,-0.004452073585844762,-0.010124875379266873,-0.00612878885178525,-0.0019266933790905716,0.0021597024119452968,-0.0038797204566028975,-0.0020950661112869584,-0.005433732506428868,-0.008950712528936311,-0.0054154619655790714
2019-10-08,-0.019254996090347087,-0.012272058595468205,-0.021450922037593245,-0.01286719116110091,-0.0055392947700817485,-0.005430581892973629,-0.02254595440569851,-0.005666054618987282,-0.017138688328134033,-0.00856389419991277,-0.009163179911948816,-0.002136108026651984,-0.006091174163766255,-0.0014434622307151201,-0.009446827626807708,-0.014238584071599059,-0.008535647568917781,-0.007251703351575656,-0.011094508541931947,-0.017047504111513123,0.0020557650622086143,-0.01592672182679955,-0.019088411055495857,-0.019474156566621326,-0.009043934190946956,-0.0035510705434207424,-0.011027141778154337,-0.010734221540892652
2019-10-09,-0.001033567483108011,0.0034574529180075864,0.0019338032710709552,0.0007192153724087103,0.007991889014837161,0.007800564997483939,-0.0014192621638465797,0.007680304078808042,-0.002457998925008864,-0.0006241457730148392,0.003871119500948872,-0.004416127770437095,0.014614027408322405,0.0037409915268331595,-0.018612577891648274,0.0029305964998735945,0.004199665258014296,0.002809812205452289,0.014741154062432482,0.007284588940696057,-0.006153872230831525,0.006539194122277436,-0.0017786547697810073,0.0033102800677184963,0.00880064960362148,0.005003390501093108,0.007645872634896023,0.005189299535222958
2019-10-10,-0.006335238838708901,-0.0029072499578640665,0.01801806184009669,-0.004222241704876062,0.0014413969426443352,-0.0041796836024925454,0.0007106396659133374,0.005409696311266421,0.0033110449002218267,0.0027074019968815755,-0.003320259599011499,-0.0028224352056003266,-0.00638861294065074,-0.002286887474321042,-0.005172252151123824,-0.010227402869199764,0.0016726704424148142,-0.0009338909625248304,-0.005828177029991055,-0.0010336607253205177,0.0010317079187831535,-0.0009743769962177184,-0.00041939809120683513,0.008248022429564905,-0.0016157108685601607,-0.0015687598511654466,0.002740081823344065,0.00046951238246339955
2019-10-11,0.002602234876225573,-0.0029154107504323346,0.012010329906715578,0.0046009767131807155,-0.010875556910680761,-0.006995012395017208,0.003906439199452771,0.00146734721323738,-0.003070055943510175,-0.0033231497286239087,-0.008920001015396029,-0.0385497386778646,0.0003506210879802296,-0.004754140996404366,0.007562526207737008,0.0018977463094993485,-0.00020889404099466713,-0.008599970366996779,-0.010603453335754298,0.004481543230091756,0.009794012860986134,0.013656312798690173,0.0009433160067773283,0.028468504931297378,-0.004530828519093144,-0.006283475925275894,-0.014082875554743968,-0.009695062047986647
2019-10-14,-0.009863745869781892,-0.003357001273214144,-0.0012492495988314367,0.0,-0.01584626544279555,-0.006261883071970176,-0.013442185036520837,-0.00805886877360551,-0.01370396332262902,-0.008752837634092403,-0.01051838062277266,-0.017804874942524918,-0.009465733922222053,-0.005288599844687658,-0.002189314336237147,-0.008419070274986229,-0.010023057538420699,-0.012257074928921474,-0.002788138759366121,-0.02059017319858314,-0.0015315919601156525,-0.008019547253665604,-0.009742171304553127,0.022908082438029886,-0.009753015457214076,-0.0004127340260834389,-0.011619598509832407,-0.0007894652899118615
2019-10-15,-0.006422858698634792,-0.0031515762226360655,0.0018761407655032425,-0.012302426876318662,-0.007639750394996314,-0.003938375364246793,0.010398091504198126,0.0017232527330088843,0.0071815577302491995,-0.001366508068079919,-0.00558915140084848,-0.0024261542061437824,-0.007904478885920385,-0.009090360464910185,0.0012536923373644981,-0.0010612735515850291,0.004007968917870919,-0.007445613988590671,-0.005941022642206306,-0.014015556981601951,0.006646488265780182,0.00016205206720409926,-0.009203223823461948,-0.007154087663026387,-0.003611011100264516,-0.0029565547164484007,-0.005931706080842258,-0.0020542907530621823
2019-10-16,-0.0010551040419952695,0.009374688691378363,0.006866352228623196,0.010182787245595959,0.006870906261497556,0.004902915710981892,0.015614013105039293,0.005161245600410425,0.0017821082399753774,0.0013683779676127994,0.001102272885610045,-0.0007154903817041536,0.005826759307919982,0.004240651869162226,-0.0048519358825172,-0.04568667435638496,0.004201431335081995,0.0057703100033916765,0.010415540574282067,-0.006041396636675689,0.0035552122609394665,-0.0012935477600010126,0.001814788661243405,0.015350866657273476,0.006424984169170367,-0.001034375110210095,0.0064012042780019485,0.005383917421710738
2019-10-17,0.0010562184623641446,0.004319343217152216,0.006819680604569944,0.006570059929226435,0.006495128113686466,0.002203135191007899,0.0031445278071700056,0.00709003390070273,0.0017024516522003985,0.00042057776527237856,0.005063469779080343,0.010309152731414084,0.006384544905025047,0.010686005968775225,-0.0066056938477576654,-0.01892652950473861,0.006485643199545699,0.008605670450373415,0.005132381178464485,-0.0007146689402494077,0.005819830657128211,0.004370497412059082,-0.0014919016205937607,-0.009873243792445696,-0.0004910180040749168,0.0007592269313803079,0.001509284425077917,0.0028349717484679182
2019-10-18,0.010818426013079252,0.012258359793620333,0.008620594274358462,-0.0021462324768127816,-8.172792002514306e-05,0.005182405601569462,-0.0024380593851138777,-0.0026701370505219924,-0.01652797582310006,0.0018911708409392602,0.002081204661847025,-0.0005670016857626248,0.005639109390392472,0.007418152987198834,0.0023746665376587206,0.013844735040281275,0.005612133549101728,0.004550710831092042,0.006014844283868115,0.0010730275918560128,0.010062566869795786,0.003867669751582703,0.0023482167165804757,-0.0018698547266712273,0.0013102691190882698,0.008761232695092325,0.0006458319687545622,0.005340094709919141
2019-10-21,0.0005215715197273152,0.0036116100327312495,0.003663017518769518,0.0025092558775776652,-0.0008985080286351144,-0.0009374777134210088,0.003491972371717722,0.0031642021867601677,0.014606571468848584,-0.00020959295025835267,0.013007215577634623,-0.00042517787434459553,0.006308124679759164,0.007363446704849785,0.001579491899243557,0.000895410049223333,0.0024802796360909873,0.003208810292170572,0.001376595914396539,0.0025018190448637956,0.004981275314248412,0.0012846185757615647,0.0008519759477276789,0.019356851553596455,0.0073599783532920515,0.0017096084997183514,0.003334627731525819,0.004374391372710118
2019-10-22,0.005087425063558637,-0.00349279900549071,0.027980540231538065,0.004022029030823049,0.0007357714966378381,-0.0034401782085092814,0.019136646268473223,0.004853178957573867,-0.001702632655916303,-0.00010476574526918636,0.006473610690599818,0.01489585080818534,-0.003250388285858663,0.0032767923615271144,0.008516120302088703,0.012078104765173459,-0.0028867625947597286,0.004139379998232551,0.014776637428218109,0.007843384116103636,0.009913170397509719,0.00016015802051194683,0.005745069612433262,0.002756521888439334,-0.002435482422934454,0.0027307439526877975,0.00021479947894209594,-0.0012444139345489935
2019-10-23,0.00013007323389024883,0.0030800937288308905,0.013609433136185123,0.00605356675969726,-0.003676582173734011,-0.00690396023871287,0.010584137149628914,-0.0012072165275764934,0.002636178042389803,0.008917089357467711,0.004502643502388937,0.012300602612835387,0.0023297482070196995,0.010384342880277897,-0.007349512234963496,0.008839479507844583,0.0010336933298575879,0.0050588255835166684,-0.0010159181545982277,-0.004244884159300799,-0.003189974314580901,0.0057710466864580034,-0.004019692948948994,0.013438959344878931,0.008300889231128705,0.007625312012719432,-0.0015008120937928249,0.003581974371484664
2019-10-24,0.00557973026368197,0.013553575273800522,-0.014594274186151002,0.0036281980259571522,0.003033967895895051,0.01832803327264454,0.01891879606754121,0.0,-0.0016238186979896652,-0.0010396560181414882,0.006296762467454808,-0.003176001983388188,0.0016263068841431139,0.004973154948527014,0.005986073883045284,0.011610296006888454,-0.002478428347988837,0.00037296642229733834,0.0065674669877935354,0.0017760996306668275,0.005415842816852701,0.007331918684361005,0.009984109186105705,-0.001506872263405068,0.0,0.0004052223972235147,0.009232456530020805,0.0015517330291838771
2019-10-25,-0.011614276912247923,-0.01431242561585988,-0.004739525762586738,-0.009874763266381925,-0.00981101504337012,-0.012412571038083131,-0.02055695829037707,-0.010033931473947932,-0.006970865462157194,-0.006661936578045813,-0.010287152784166143,-0.08505305283992559,-0.010324913403897296,-0.008082513747387665,-0.005637198227643969,-0.006280030954411875,-0.005798421791340935,-0.00894502169584177,-0.0028200989912299246,-0.0056736123683218675,-0.0007341599556379697,-0.004746845737157557,-0.009359373281667471,0.0027168124959260354,-0.009685397510061478,-0.02762410337767296,-0.0023401240080500596,-0.01394490405221327
2019-10-28,-0.009792314782283595,-0.010387080774312496,0.010714475912768862,-0.012110445873274811,-0.012798413040476131,-0.017910384482034525,-0.013541153152336727,-0.006838108597468917,-0.019733393596452875,-0.013936826961567728,-0.02389684355728572,-0.022558879390561226,-0.017113766271826925,-0.01787633679877254,-0.0064566570596402695,-0.006319270051245107,-0.01541351857075779,-0.008462094456659908,-0.015408815168204693,-0.021041561035910705,-0.01053680740625873,-0.011287634259547263,-0.020912973766707865,-0.008428714933138903,-0.005541693187605667,-0.019448143119621175,-0.013434586887396849,-0.018855980793373694
2019-10-29,0.008438650926095637,-0.002141861781806753,0.006478368038007609,0.005588603629254729,0.0002509023030106139,0.007518840534802562,-0.0034317384526012518,0.005041000727855849,0.007240404075116835,-0.00605739178511755,0.0036231478616186585,0.0130112105877207,-0.01132977190672213,0.00778854681676866,0.007291234735534058,0.0057015771050203945,0.006558253584369567,-0.003982468842162801,-0.0027010756362759736,-0.005100247356228493,0.0032193175999168933,0.0014469942957948678,0.009215853232874105,0.0009108021408659184,-0.0014755563662450788,0.00021238026693493062,-0.0009725701308265222,0.0022424912686289655
2019-10-30,0.014382967182156037,0.009981705266780994,0.007021385591418294,0.006901931352693458,0.011539709761856365,0.014607830849576287,0.0013777879006111604,0.000856102915376189,0.0032391323006422112,0.005132087908853222,0.0026253480960920506,-0.049541480243583735,0.004101232454929216,0.021169436470524827,0.002045388213206989,0.017444559313628094,0.005464563292224556,0.015048239603003166,0.012295663056781203,0.014754939674660683,0.005924318531057571,0.015253856571247004,0.008165062695741687,0.009705619737286675,0.028069810811612417,0.0025493634002440313,0.014604306658458466,0.011824667560188296
2019-10-31,0.0015467334904839536,0.0030819378376019113,-0.001347049699783165,0.0013354131680813897,0.01901288477745977,0.006344532683532744,-0.00034411193605743406,0.009045484424816008,0.0025195455412572176,0.002659339109021941,0.006109379873616483,0.011904978881704276,0.006006872740955016,-0.0006582944336915864,0.003611762764906823,-0.025075040933090542,0.010033317081012294,0.007365530750116589,0.012231327133469305,0.019265623468800896,-0.014734459595435956,0.0012652146305263123,0.002983702929382215,0.006008024796336775,0.0004790239101113425,0.020839553340855632,0.0065039399749933224,0.0030006934356925363
2019-11-01,-0.0043759632675377524,-0.008793538867235107,0.026979424735899205,-0.00693466216300509,-0.003975064201231393,-0.009073778846672598,-0.001720119893158345,0.008722089045960724,-0.0025132133856771155,0.001272845612066975,-0.011927859993274614,0.04260714515750963,-0.01134465419587416,-0.01498169080973244,-0.00109522536070783,-0.003297430146615099,0.0008276812506602393,-0.005811822622419305,-0.011034532314064815,-0.0139086724428652,0.014207104657653291,-0.005054539947698,0.0016391503345292158,0.002985846803899239,-0.006383821509710397,0.01923719254342049,-0.009216114868347058,-0.006455975690774385
2019-11-04,-0.0164166238589174,-0.008123046642884102,-0.005139918882923644,-0.019784874283594434,-0.022234887079132015,-0.02636568353123092,-0.003790354929656292,-0.0026420317743606203,-0.015275447817359233,-0.007840709153551506,-0.013169742184425237,0.009149286339743323,-0.016548051877273484,-0.008941986805889868,-0.011278162880124287,-0.018526881069803824,-0.007444023275044009,-0.01602850334889594,-0.025921550043486286,-0.012296526783500239,0.0029492688074777007,-0.008414272039294457,-0.018932372158556476,-0.00357233470720264,-0.00835167994062791,-0.009844229685748052,-0.02020784782349405,-0.02297913709555277
2019-11-05,-0.014850789162776157,-0.015086278474839565,-0.01320301566667248,-0.014339358477925779,0.0003330736030631165,-0.015242233959569362,-0.005880072669297021,-0.020469821472368865,-0.010795098986027485,-0.0052327167818733145,-0.017793598960769375,-0.0006044486855252273,-0.004175782536405603,-0.016949000699602368,-0.009347488094244571,0.0062924333779905695,-0.01416682368232236,-0.009007325442798475,-0.010845177632216041,-0.013548029618508872,-0.02940460369300124,-0.008645445204686464,-0.010248607659874232,0.0029874806578766844,-0.006155047644505696,-0.017073556373501497,-0.00698342015844633,-0.018004759890411837
